GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-12-01T06:00:00Z,9154.50,4411.00,9.90,222.00,5497.72,2037.00,140.00,11.00,23089.79,0.00,67.63
2021-12-01T07:00:00Z,8804.83,4410.00,9.90,221.00,4794.70,2037.00,140.00,11.00,23348.83,0.00,67.66
2021-12-01T08:00:00Z,8864.00,4409.00,9.90,204.92,4807.88,2037.00,140.00,11.00,23440.13,0.00,67.70
2021-12-01T09:00:00Z,8881.42,4481.33,9.90,208.00,4885.80,2037.00,140.00,11.00,23607.28,0.00,57.70
2021-12-01T10:00:00Z,8540.00,4773.00,9.90,222.42,5775.90,2037.00,140.00,11.00,23718.78,0.00,57.70
2021-12-01T11:00:00Z,8860.00,4773.00,9.90,270.17,6000.08,2037.00,140.00,11.00,23749.68,0.00,56.40
2021-12-01T12:00:00Z,9671.42,4773.00,9.90,701.17,6352.96,2037.00,140.00,11.00,23851.05,0.00,57.90
2021-12-01T13:00:00Z,9881.00,4753.00,9.90,702.08,7038.85,2037.00,144.90,11.00,23771.99,0.00,57.90
2021-12-01T14:00:00Z,9820.17,4761.00,9.90,746.50,7952.04,2037.00,157.42,11.00,23261.89,0.00,62.00
2021-12-01T15:00:00Z,9728.17,4761.00,9.90,979.83,9353.40,2037.00,188.90,11.00,22423.59,0.00,63.30
2021-12-01T16:00:00Z,9308.33,5005.58,9.90,1107.00,9539.57,2037.00,193.60,11.00,21354.33,0.00,64.60
2021-12-01T17:00:00Z,9451.92,4980.17,9.90,1073.02,9445.53,2037.00,191.70,11.00,21192.42,0.00,64.60
2021-12-01T18:00:00Z,9458.00,5101.00,9.90,1034.60,9426.27,2037.00,189.80,11.00,21315.26,0.00,66.50
2021-12-01T19:00:00Z,9523.25,5121.00,9.90,1005.92,9047.71,2037.00,189.80,11.00,21600.94,0.00,65.65
2021-12-01T20:00:00Z,9425.17,5276.00,9.90,994.33,8381.84,2037.00,191.40,11.00,21669.41,0.00,61.40
2021-12-01T21:00:00Z,9501.00,5276.00,9.90,992.00,8236.80,2037.00,190.40,11.00,21842.68,0.00,61.40
2021-12-01T22:00:00Z,9774.00,4999.33,9.90,991.00,8154.95,2037.00,171.60,11.00,22128.13,0.00,57.90
2021-12-01T23:00:00Z,9844.00,4520.17,9.90,991.00,7985.30,2037.00,145.68,11.00,22494.09,0.00,59.80
2021-12-02T00:00:00Z,9894.00,4521.00,9.90,860.55,7242.77,2037.00,140.00,11.00,22811.70,0.00,57.80
2021-12-02T01:00:00Z,9529.00,5225.00,9.90,812.67,6186.82,2037.00,140.00,11.00,23113.87,0.00,55.90
2021-12-02T02:00:00Z,9762.00,5134.00,9.90,798.00,5746.20,2037.00,140.00,11.00,23442.10,0.00,57.80
2021-12-02T03:00:00Z,9259.00,5092.00,9.90,540.34,4802.40,2037.00,140.00,7.87,23815.65,0.00,57.75
2021-12-02T04:00:00Z,9329.83,4994.00,9.90,226.39,4257.22,2037.00,140.00,7.00,24048.28,0.00,57.78
2021-12-02T05:00:00Z,9429.00,4991.00,9.90,202.00,3535.52,2037.00,140.00,7.00,24164.02,0.00,57.80
