GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2023-02-24T06:00:00Z,6509.73,5738.92,0.00,311.20,11320.24,2025.00,141.03,12.20,26131.29,0.00,179.90
2023-02-24T07:00:00Z,6483.90,5455.00,45.83,320.20,12013.49,2025.00,140.87,12.20,26010.53,0.00,179.90
2023-02-24T08:00:00Z,6483.90,5587.33,50.00,332.95,12568.62,2025.00,141.03,12.20,25943.04,0.00,173.00
2023-02-24T09:00:00Z,6664.73,5945.33,50.00,422.70,12861.23,2025.00,141.00,12.20,25908.81,0.00,173.00
2023-02-24T10:00:00Z,6793.90,6144.00,50.00,518.20,13738.61,2025.00,140.91,12.20,25786.26,0.00,173.00
2023-02-24T11:00:00Z,6896.90,6105.00,50.00,547.53,14690.94,2025.00,141.04,12.20,25572.93,0.00,174.20
2023-02-24T12:00:00Z,6896.90,5954.50,50.00,938.33,16394.91,2025.00,140.99,12.20,24588.83,0.00,176.88
2023-02-24T13:00:00Z,6896.90,5446.33,98.00,1417.00,17007.34,2025.00,144.07,12.20,23616.35,0.00,174.55
2023-02-24T14:00:00Z,6705.65,5314.67,302.33,1423.00,17074.41,2025.00,176.87,12.20,23153.62,0.00,181.00
2023-02-24T15:00:00Z,6431.07,5453.00,362.50,1223.50,17384.74,2025.00,210.30,12.20,22389.73,0.00,183.70
2023-02-24T16:00:00Z,6388.90,5427.00,515.00,1346.00,18009.03,2025.00,220.60,12.20,22064.31,0.00,181.30
2023-02-24T17:00:00Z,6388.90,5426.00,515.00,1346.00,18097.52,2025.00,222.80,12.20,21781.63,0.00,181.50
2023-02-24T18:00:00Z,6375.90,5610.33,515.00,1203.00,18325.27,2025.00,222.70,12.34,21755.56,0.00,180.45
2023-02-24T19:00:00Z,6349.90,6049.50,515.00,1140.00,18581.71,2025.00,220.70,12.36,22246.16,0.00,180.70
2023-02-24T20:00:00Z,6857.90,7041.00,476.17,1140.00,18656.37,2025.00,215.53,12.35,22577.32,0.00,180.70
2023-02-24T21:00:00Z,6857.90,7039.00,370.67,1118.00,17880.46,2025.00,212.77,12.33,22456.33,0.00,179.25
2023-02-24T22:00:00Z,6857.90,7037.00,360.00,1145.33,17551.12,2025.00,212.03,12.33,22416.57,0.00,177.30
2023-02-24T23:00:00Z,6857.90,7038.00,357.00,1149.00,17607.30,2025.00,170.00,12.20,22567.03,0.00,176.40
2023-02-25T00:00:00Z,6848.23,7039.00,319.17,1249.00,17403.85,2025.00,142.40,12.20,22990.87,0.00,169.90
2023-02-25T01:00:00Z,6814.73,7016.17,0.00,1119.67,16868.90,2025.00,70.74,12.20,23177.35,0.00,168.05
2023-02-25T02:00:00Z,6813.90,6801.72,0.00,1107.00,15915.52,2025.00,70.74,12.20,23495.23,0.00,168.30
2023-02-25T03:00:00Z,6813.90,6651.00,0.00,884.00,14864.03,2025.00,70.76,12.20,23896.00,0.00,168.30
2023-02-25T04:00:00Z,6813.90,6708.00,0.00,633.18,13552.89,2025.00,70.76,12.20,23909.43,0.00,172.10
2023-02-25T05:00:00Z,6813.90,6649.33,0.00,608.10,13262.69,2025.00,70.93,12.20,24002.88,0.00,168.05
