GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-02-24T06:00:00Z,6561.90,7491.90,0.00,604.00,3363.87,2035.00,140.00,7.00,22480.21,0.00,51.89
2021-02-24T07:00:00Z,6561.90,6867.15,0.00,601.00,3181.20,2035.00,140.00,7.00,22711.89,0.00,51.90
2021-02-24T08:00:00Z,6561.90,6454.40,0.00,601.00,3188.78,2035.00,140.00,7.00,22838.58,0.00,51.91
2021-02-24T09:00:00Z,6561.90,6397.90,0.00,607.42,3274.72,2035.00,140.00,7.00,22830.23,0.00,51.92
2021-02-24T10:00:00Z,6561.90,6398.90,0.00,613.00,3995.83,2035.00,140.00,7.00,22646.13,0.00,51.90
2021-02-24T11:00:00Z,6673.10,6293.70,0.00,649.67,5662.75,2035.00,140.00,7.00,22387.30,0.00,51.89
2021-02-24T12:00:00Z,6673.10,7180.87,0.00,1155.00,6726.40,2035.00,140.00,7.00,22113.35,0.00,51.80
2021-02-24T13:00:00Z,6673.10,7746.70,0.00,1259.00,7465.07,2035.00,144.99,7.00,21732.42,0.00,51.72
2021-02-24T14:00:00Z,6738.10,7857.70,0.00,1259.00,7509.47,2035.00,164.79,7.00,21198.72,0.00,50.48
2021-02-24T15:00:00Z,6738.10,7856.70,0.00,1260.33,7626.83,2035.00,192.50,7.00,20745.58,0.00,50.03
2021-02-24T16:00:00Z,6709.77,7894.70,0.00,1262.67,7698.60,2035.00,199.20,7.00,20476.60,0.00,50.91
2021-02-24T17:00:00Z,6343.10,7960.37,0.00,1263.00,7806.05,2035.00,203.20,9.33,20092.83,0.00,51.04
2021-02-24T18:00:00Z,6682.10,7287.50,0.00,1229.67,7792.17,2035.00,205.30,11.00,19856.09,0.00,51.09
2021-02-24T19:00:00Z,7498.35,6416.50,0.00,1173.00,7679.93,2035.00,205.00,11.00,19719.51,0.00,51.06
2021-02-24T20:00:00Z,7562.10,6615.50,0.00,1065.33,7176.43,2035.00,208.00,11.00,19679.90,0.00,51.03
2021-02-24T21:00:00Z,7622.10,6417.70,0.00,1066.00,7061.60,2035.00,209.40,11.00,19675.79,0.00,51.10
2021-02-24T22:00:00Z,7962.10,6458.70,0.00,1067.00,7077.92,2035.00,206.90,11.00,19684.17,0.00,51.13
2021-02-24T23:00:00Z,7897.10,6459.70,0.00,1254.50,8106.82,2035.00,178.20,11.00,19688.08,0.00,50.33
2021-02-25T00:00:00Z,7897.10,6907.03,0.00,1299.00,8368.37,2035.00,146.65,11.00,19892.56,0.00,51.13
2021-02-25T01:00:00Z,7897.10,6847.70,0.00,1256.00,7633.08,2035.00,140.00,11.00,20206.48,0.00,51.18
2021-02-25T02:00:00Z,8236.10,6723.70,0.00,1222.67,5970.33,2035.00,140.00,11.00,20452.73,0.00,51.17
2021-02-25T03:00:00Z,8236.10,6717.70,1.00,1095.67,4949.42,2035.00,140.00,11.00,20574.99,0.00,51.18
2021-02-25T04:00:00Z,8236.10,6689.70,0.00,629.17,4964.75,2035.00,140.00,11.00,20609.73,0.00,51.23
2021-02-25T05:00:00Z,8236.10,7242.20,0.00,602.00,5174.87,2035.00,140.00,11.00,20550.59,0.00,51.24
