GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2022-01-05T06:00:00Z,3708.90,10612.25,0.00,490.00,5589.16,2037.00,140.00,7.00,25939.69,0.00,62.78
2022-01-05T07:00:00Z,3388.90,10638.00,0.00,490.00,5819.55,2037.00,140.00,7.00,26108.53,0.00,62.80
2022-01-05T08:00:00Z,3388.90,10637.00,0.00,490.00,6678.47,2037.00,140.00,7.00,25962.30,0.00,62.80
2022-01-05T09:00:00Z,3388.90,10637.01,0.00,523.92,7997.61,2037.00,140.00,7.00,25825.12,0.00,62.80
2022-01-05T10:00:00Z,3388.90,11252.17,0.00,527.00,9116.06,2037.00,140.00,7.00,25670.41,0.00,63.10
2022-01-05T11:00:00Z,3708.90,11363.00,0.00,578.00,9711.83,2037.00,140.00,9.67,25540.55,0.00,63.10
2022-01-05T12:00:00Z,3707.90,11581.75,0.00,957.75,10585.03,2037.00,140.00,11.00,25232.23,0.00,63.10
2022-01-05T13:00:00Z,3707.90,11485.25,0.00,1121.00,11194.88,2037.00,144.90,11.00,24873.80,0.00,63.09
2022-01-05T14:00:00Z,3707.90,11568.33,0.00,1190.83,11236.53,2037.00,148.31,11.00,24457.18,0.00,58.20
2022-01-05T15:00:00Z,3029.90,12233.00,0.00,1301.42,11281.08,2037.00,181.00,11.00,24227.07,0.00,59.53
2022-01-05T16:00:00Z,3029.90,12218.75,0.00,1280.00,11048.83,2037.00,189.20,11.00,23745.33,0.00,59.54
2022-01-05T17:00:00Z,3029.90,12212.00,0.00,1242.00,10680.20,2037.00,192.50,11.00,23440.69,0.00,59.58
2022-01-05T18:00:00Z,2608.90,12296.67,0.00,1121.00,10597.08,2037.00,190.30,11.00,23270.83,0.00,55.90
2022-01-05T19:00:00Z,2608.90,12295.00,0.00,1109.00,10481.93,2037.00,189.60,11.00,23447.86,0.00,55.83
2022-01-05T20:00:00Z,2608.90,12468.67,0.00,1032.00,10199.64,2037.00,192.30,11.00,23534.38,0.00,57.70
2022-01-05T21:00:00Z,2661.90,12979.00,0.00,931.00,10248.53,2037.00,194.60,11.00,23680.41,0.00,55.80
2022-01-05T22:00:00Z,2683.65,12959.17,0.00,1108.50,10872.62,2037.00,182.10,11.00,23887.05,0.00,52.30
2022-01-05T23:00:00Z,2683.65,13152.83,12.50,1181.00,11168.43,2037.00,149.66,11.00,24304.59,0.00,52.30
2022-01-06T00:00:00Z,2688.90,13740.00,15.00,951.00,10158.65,2037.00,140.00,11.00,24573.34,0.00,52.00
2022-01-06T01:00:00Z,2688.90,13402.00,3.75,924.58,9785.43,2037.00,140.00,11.00,24986.28,0.00,52.00
2022-01-06T02:00:00Z,2688.90,13366.58,0.00,795.67,9225.13,2037.00,140.00,11.00,25464.14,0.00,52.00
2022-01-06T03:00:00Z,2688.90,13419.75,0.00,763.00,8320.70,2037.00,140.00,11.00,25936.48,0.00,52.00
2022-01-06T04:00:00Z,2688.90,13390.00,0.00,537.80,8228.37,2037.00,140.00,11.00,26192.91,0.00,59.00
2022-01-06T05:00:00Z,2688.90,13403.00,0.00,533.00,8352.15,2037.00,140.05,11.00,26242.80,0.00,59.00
