GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-05-25T05:00:00Z,8028.70,3541.80,12.70,723.00,5403.13,2015.00,140.00,7.00,23312.64,0.00,54.39
2021-05-25T06:00:00Z,8028.70,3587.05,12.70,722.00,5346.95,2015.00,140.00,7.00,23179.33,0.00,50.73
2021-05-25T07:00:00Z,8028.70,3714.80,12.70,722.00,5371.77,2015.00,140.00,7.00,22953.61,0.00,50.55
2021-05-25T08:00:00Z,8028.70,3713.80,12.70,722.00,5860.77,2015.00,140.00,7.00,22763.88,0.00,50.30
2021-05-25T09:00:00Z,8068.70,3713.80,12.70,722.00,6927.40,2015.00,140.00,10.33,22575.95,0.00,50.40
2021-05-25T10:00:00Z,8583.70,3584.05,12.70,886.42,7341.87,2015.00,140.00,11.00,22356.98,0.00,50.23
2021-05-25T11:00:00Z,8483.20,4102.80,12.70,1537.50,7395.90,2015.00,144.90,11.00,22014.78,0.00,50.49
2021-05-25T12:00:00Z,8452.70,4336.17,12.70,1671.17,8175.23,2015.00,147.42,11.00,21657.00,0.00,51.56
2021-05-25T13:00:00Z,8452.70,4415.00,18.85,1757.00,9373.73,2015.00,167.31,11.00,21479.11,0.00,41.71
2021-05-25T14:00:00Z,8527.70,4516.33,13.38,1792.00,9821.39,2015.00,187.90,6.83,21272.65,0.00,46.56
2021-05-25T15:00:00Z,9082.70,3896.50,12.70,1930.50,10027.60,2015.00,205.80,6.00,21097.24,0.00,47.56
2021-05-25T16:00:00Z,9082.70,4183.33,12.70,1931.50,10451.47,2015.00,204.30,11.00,20956.22,0.00,46.55
2021-05-25T17:00:00Z,9477.62,3884.00,12.70,2043.50,11155.48,2015.00,209.50,11.00,20856.08,0.00,46.57
2021-05-25T18:00:00Z,9788.03,3395.00,14.37,2204.25,11973.29,2015.00,213.20,11.00,20798.80,0.00,46.58
2021-05-25T19:00:00Z,9668.70,3396.00,13.03,2022.00,12987.93,2015.00,215.00,11.00,20983.79,0.00,47.83
2021-05-25T20:00:00Z,9668.70,3396.00,12.70,1937.00,13408.23,2015.00,213.30,11.00,20943.11,0.00,56.78
2021-05-25T21:00:00Z,9872.37,3521.00,12.70,2055.25,13467.55,2015.00,210.40,11.00,20901.06,0.00,56.78
2021-05-25T22:00:00Z,9888.70,3744.25,12.70,1956.83,13404.67,2015.00,206.70,11.00,20813.10,0.00,56.48
2021-05-25T23:00:00Z,9888.70,3786.00,12.70,1886.00,12805.45,2015.00,199.00,11.00,20822.88,0.00,56.57
2021-05-26T00:00:00Z,10074.95,3608.00,12.70,1748.33,11738.12,2015.00,175.90,11.00,20867.20,0.00,56.38
2021-05-26T01:00:00Z,10447.70,3423.00,12.70,1637.37,10783.30,2015.00,147.45,11.00,21191.74,0.00,56.49
2021-05-26T02:00:00Z,10472.70,3521.00,12.70,1518.75,9695.83,2015.00,140.00,11.00,21221.70,0.00,53.03
2021-05-26T03:00:00Z,10846.70,3799.00,12.70,859.01,9011.97,2015.00,140.00,11.00,21186.74,0.00,50.16
2021-05-26T04:00:00Z,10846.70,3794.00,12.70,718.00,7787.22,2015.00,140.00,11.00,21164.13,0.00,49.34
