GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-08-15T05:00:00Z,13962.50,3593.90,6.60,595.00,8536.53,1975.00,140.00,11.00,21729.89,0.00,63.20
2021-08-15T06:00:00Z,13799.50,3471.90,6.60,584.83,7556.70,1975.00,140.00,11.00,21787.49,0.00,63.28
2021-08-15T07:00:00Z,13832.42,3370.90,6.60,588.00,7559.70,1975.00,140.00,11.00,21701.65,0.00,63.28
2021-08-15T08:00:00Z,13802.50,3369.90,6.60,583.08,7560.70,1975.00,140.00,11.00,21450.15,0.00,63.21
2021-08-15T09:00:00Z,13950.50,3469.90,6.60,584.00,7571.70,1975.00,140.00,11.00,21241.90,0.00,63.22
2021-08-15T10:00:00Z,14275.87,3607.70,6.60,742.34,7773.03,1975.00,140.00,11.00,20829.44,0.00,63.26
2021-08-15T11:00:00Z,14505.70,3613.70,6.60,1076.58,8166.16,1975.00,144.90,11.00,20711.23,0.00,63.46
2021-08-15T12:00:00Z,14360.39,3614.70,6.60,1315.00,9471.65,1975.00,145.40,11.00,20437.03,0.00,59.48
2021-08-15T13:00:00Z,14377.90,3712.70,6.60,1567.00,10819.33,1975.00,157.82,11.00,19890.95,0.00,59.64
2021-08-15T14:00:00Z,14375.40,3844.20,6.60,1567.02,12274.83,1975.00,168.38,11.00,19595.52,0.00,59.38
2021-08-15T15:00:00Z,14368.73,3883.45,6.60,1754.50,11966.00,1975.00,173.32,11.00,19703.15,0.00,59.30
2021-08-15T16:00:00Z,14355.40,4199.20,6.60,1777.00,13088.40,1975.00,174.40,11.00,19651.06,0.00,59.47
2021-08-15T17:00:00Z,14286.40,4209.20,6.60,1769.75,14287.30,1975.00,176.50,11.00,19687.34,0.00,56.05
2021-08-15T18:00:00Z,14190.73,4214.20,6.60,1794.00,15381.58,1975.00,178.60,11.00,20110.14,0.00,54.38
2021-08-15T19:00:00Z,14546.40,3875.20,6.60,1779.58,16288.03,1975.00,178.30,11.00,20288.41,0.00,54.47
2021-08-15T20:00:00Z,14683.90,3875.20,6.60,2009.00,16451.30,1975.00,177.40,11.00,20350.42,0.00,53.96
2021-08-15T21:00:00Z,14697.05,3876.74,6.60,2044.42,16451.47,1975.00,180.50,11.00,20385.84,0.00,54.39
2021-08-15T22:00:00Z,14740.47,3882.70,6.60,2031.50,16447.62,1975.00,179.80,11.00,20473.76,0.00,54.30
2021-08-15T23:00:00Z,14736.30,3884.70,6.60,1717.75,16121.70,1975.00,180.80,11.00,20587.39,0.00,54.30
2021-08-16T00:00:00Z,14736.30,3879.70,6.60,1698.33,14598.31,1975.00,159.44,11.00,20864.37,0.00,58.30
2021-08-16T01:00:00Z,14215.30,4395.70,6.60,1698.00,13226.25,1975.00,145.17,11.00,21135.11,0.00,58.38
2021-08-16T02:00:00Z,13898.63,4274.70,6.60,1553.03,11350.05,1975.00,140.00,11.00,21509.24,0.00,58.28
2021-08-16T03:00:00Z,13520.30,3647.70,6.60,821.04,9321.73,1975.00,140.00,11.00,21957.10,0.00,58.20
2021-08-16T04:00:00Z,13520.30,3640.70,6.60,642.03,8472.51,1975.00,140.00,11.00,22188.70,0.00,58.20
