GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2023-08-16T05:00:00Z,11546.10,5024.23,0.00,988.10,10541.08,1980.00,140.50,13.00,26342.05,0.00,77.70
2023-08-16T06:00:00Z,11482.17,4559.95,0.00,973.10,9147.06,1980.00,140.49,13.00,26486.03,0.00,77.70
2023-08-16T07:00:00Z,11397.90,4529.00,0.00,870.20,9013.65,1980.00,140.60,12.49,26588.95,0.00,74.70
2023-08-16T08:00:00Z,11397.90,4528.00,0.00,903.77,9042.58,1980.00,140.59,12.47,26623.33,0.00,74.70
2023-08-16T09:00:00Z,11397.90,4529.00,0.00,903.10,9230.48,1980.00,140.37,12.36,26643.43,0.00,74.70
2023-08-16T10:00:00Z,11397.90,4533.00,0.00,1030.10,10122.25,1980.00,140.40,13.00,26667.02,0.00,80.90
2023-08-16T11:00:00Z,11606.90,4493.00,0.00,1144.10,10864.39,1980.00,140.42,13.00,26579.00,0.00,84.10
2023-08-16T12:00:00Z,11418.32,4504.00,5.38,1266.10,12202.00,1980.00,154.54,13.00,26638.90,0.00,91.68
2023-08-16T13:00:00Z,11653.90,4530.00,12.90,1298.35,12941.12,1980.00,206.22,13.00,26389.90,0.00,138.20
2023-08-16T14:00:00Z,12018.90,4557.00,12.90,1406.77,13342.18,1980.00,248.90,13.00,25990.20,0.00,326.50
2023-08-16T15:00:00Z,12108.90,4604.00,3.23,1414.60,13917.87,1980.00,256.30,13.00,25854.90,0.00,328.00
2023-08-16T16:00:00Z,12108.90,4609.00,1.33,1607.10,14828.53,1980.00,259.80,13.00,25743.30,0.00,328.00
2023-08-16T17:00:00Z,12108.90,4617.00,0.00,1666.43,15506.50,1980.00,260.90,13.00,25678.43,0.00,289.50
2023-08-16T18:00:00Z,12128.90,4622.00,0.00,1788.10,15511.33,1980.00,258.10,13.00,25550.38,0.00,129.30
2023-08-16T19:00:00Z,12128.90,4622.00,0.00,1917.00,15810.24,1980.00,254.50,13.00,25468.13,0.00,129.20
2023-08-16T20:00:00Z,12128.90,4626.50,0.00,1952.00,16020.68,1980.00,252.60,13.00,25437.98,0.00,323.20
2023-08-16T21:00:00Z,12128.90,4649.00,0.00,2046.67,16483.50,1980.00,246.10,13.00,25386.47,0.00,321.40
2023-08-16T22:00:00Z,12128.90,4649.00,45.83,2078.33,16437.50,1980.00,235.80,13.00,25381.20,0.00,280.00
2023-08-16T23:00:00Z,12109.90,4649.00,25.00,1964.00,16349.98,1980.00,220.60,13.00,25560.99,0.00,275.90
2023-08-17T00:00:00Z,12112.90,4644.00,0.00,1756.00,15473.69,1980.00,177.48,13.00,25957.37,0.00,275.30
2023-08-17T01:00:00Z,12002.90,4634.00,0.00,1579.00,13893.39,1980.00,143.60,13.00,26699.37,0.00,285.30
2023-08-17T02:00:00Z,11865.20,4634.56,0.00,1336.30,12535.58,1980.00,140.73,13.00,27541.96,0.00,286.70
2023-08-17T03:00:00Z,11805.20,4590.00,0.00,1004.34,11852.42,1980.00,140.66,13.00,28027.50,0.00,284.90
2023-08-17T04:00:00Z,11805.20,4545.00,0.00,992.04,11067.17,1980.00,140.62,13.00,28134.75,0.00,87.10
