GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2023-05-01T05:00:00Z,4586.20,3131.77,0.00,339.43,8393.05,2025.00,140.99,12.70,25517.45,0.00,120.60
2023-05-01T06:00:00Z,4586.20,3225.10,0.00,337.10,8499.47,2025.00,140.97,12.70,25413.95,0.00,120.60
2023-05-01T07:00:00Z,4586.20,3285.06,0.00,368.27,8537.25,2025.00,140.98,12.70,25224.57,0.00,115.60
2023-05-01T08:00:00Z,4586.20,3287.10,0.00,371.10,9120.23,2025.00,140.96,12.70,24843.33,0.00,115.60
2023-05-01T09:00:00Z,4586.20,3500.43,0.00,371.10,9963.73,2025.00,140.92,12.70,24588.04,0.00,115.60
2023-05-01T10:00:00Z,4689.20,3451.10,0.00,425.11,10893.37,2025.00,140.88,12.70,24552.30,0.00,111.07
2023-05-01T11:00:00Z,4689.20,3482.01,4.17,912.85,11769.68,2025.00,147.82,12.70,24449.25,0.00,114.00
2023-05-01T12:00:00Z,4650.20,3536.80,50.00,1245.27,12451.22,2025.00,156.76,12.70,24251.09,0.00,118.80
2023-05-01T13:00:00Z,4650.20,3623.79,50.00,1347.10,12849.42,2025.00,192.56,12.70,24026.53,0.00,123.83
2023-05-01T14:00:00Z,4650.20,3624.75,50.00,1122.27,13279.80,2025.00,216.67,12.70,24035.26,0.00,122.90
2023-05-01T15:00:00Z,4650.20,3624.80,50.00,1064.85,12764.16,2025.00,230.70,12.70,24030.16,0.00,126.95
2023-05-01T16:00:00Z,4650.20,3623.78,33.33,932.10,12346.94,2025.00,237.20,12.70,24117.62,0.00,120.70
2023-05-01T17:00:00Z,4650.20,3622.80,0.00,931.67,11643.09,2025.00,239.80,12.70,24320.63,0.00,116.90
2023-05-01T18:00:00Z,4650.20,3622.78,0.00,909.60,11588.51,2025.00,238.30,12.70,24420.98,0.00,119.38
2023-05-01T19:00:00Z,4650.20,3622.80,0.00,942.00,11403.99,2025.00,237.10,12.70,24474.22,0.00,123.20
2023-05-01T20:00:00Z,4689.20,3621.80,0.00,942.00,11220.16,2025.00,233.80,12.70,24423.91,0.00,122.00
2023-05-01T21:00:00Z,4689.20,3611.69,0.00,945.00,11334.19,2025.00,227.70,12.70,24409.35,0.00,119.80
2023-05-01T22:00:00Z,4689.20,3601.56,0.00,945.00,11389.48,2025.00,219.40,12.70,24538.97,0.00,117.40
2023-05-01T23:00:00Z,4689.20,3600.59,0.00,945.00,11381.33,2025.00,208.10,12.70,24731.78,0.00,118.30
2023-05-02T00:00:00Z,4689.20,3599.59,0.00,933.75,11056.00,2025.00,167.12,12.70,24958.87,0.00,117.30
2023-05-02T01:00:00Z,4689.20,3980.60,0.00,903.60,10901.37,2025.00,141.67,12.70,25226.76,0.00,117.30
2023-05-02T02:00:00Z,4689.20,3867.60,0.00,636.28,10431.96,2025.00,141.20,12.70,25697.70,0.00,117.30
2023-05-02T03:00:00Z,4689.20,3863.60,0.00,446.12,9578.19,2025.00,141.21,12.70,26003.72,0.00,116.76
2023-05-02T04:00:00Z,4689.20,3764.58,0.00,352.60,9004.54,2025.00,141.18,12.70,25935.66,0.00,118.63
