GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2023-09-05T05:00:00Z,9707.90,4050.00,0.00,865.77,11598.02,1975.00,140.54,10.00,29798.79,0.00,84.70
2023-09-05T06:00:00Z,9707.90,4114.03,0.00,860.10,10861.57,1975.00,141.14,10.00,29528.45,0.00,84.70
2023-09-05T07:00:00Z,9705.70,4823.43,0.00,854.10,10852.10,1975.00,140.67,10.00,29305.90,0.00,80.40
2023-09-05T08:00:00Z,9807.78,4937.10,0.00,806.37,10851.00,1975.00,140.64,10.00,28965.48,0.00,80.40
2023-09-05T09:00:00Z,9950.70,4939.10,0.00,874.03,10938.00,1975.00,140.64,10.00,28695.58,0.00,80.70
2023-09-05T10:00:00Z,9950.70,4942.10,0.00,1079.45,11932.12,1975.00,140.60,13.00,28581.90,0.00,86.90
2023-09-05T11:00:00Z,9914.70,5613.10,0.00,1370.77,12522.05,1975.00,140.56,13.00,28451.10,0.00,89.00
2023-09-05T12:00:00Z,9914.70,5815.10,0.00,1545.02,13180.37,1975.00,142.28,13.00,28105.80,0.00,96.90
2023-09-05T13:00:00Z,9914.70,5862.18,1.63,1620.10,13609.52,1975.00,195.34,13.00,27838.20,0.00,142.70
2023-09-05T14:00:00Z,9754.70,6335.02,2.80,1621.10,15016.28,1990.00,248.00,13.00,27548.21,0.00,139.80
2023-09-05T15:00:00Z,10680.62,5320.77,4.90,1621.10,16772.37,1990.00,255.80,13.00,27263.45,0.00,141.10
2023-09-05T16:00:00Z,10901.70,5727.02,17.79,1681.10,18099.19,1990.00,259.60,13.00,26767.03,0.00,141.50
2023-09-05T17:00:00Z,10963.37,6204.10,5.48,1704.00,19073.07,1990.00,259.70,13.00,26363.83,0.00,103.50
2023-09-05T18:00:00Z,11454.20,5704.10,2.80,1714.08,20105.81,1990.00,253.90,13.00,26061.18,0.00,143.30
2023-09-05T19:00:00Z,12659.70,4593.10,27.80,1783.00,20791.21,1990.00,250.60,13.00,25880.79,0.00,144.00
2023-09-05T20:00:00Z,12659.70,4593.10,52.80,1854.67,21388.73,1990.00,248.00,13.00,25861.70,0.00,144.00
2023-09-05T21:00:00Z,12722.70,4593.10,2.80,1954.67,21592.77,1990.00,244.90,13.00,25950.83,0.00,142.20
2023-09-05T22:00:00Z,12722.70,4593.10,2.80,1898.08,21649.94,1990.00,240.40,13.00,26096.71,0.00,97.90
2023-09-05T23:00:00Z,12722.70,4937.43,2.80,1759.33,21677.30,1990.00,214.80,13.00,26204.70,0.00,96.10
2023-09-06T00:00:00Z,12722.70,4708.10,2.80,1666.00,21027.38,1990.00,159.13,13.00,26391.11,0.00,95.50
2023-09-06T01:00:00Z,12722.70,4773.10,0.70,1499.60,20009.82,1990.00,141.01,13.00,26654.38,0.00,95.50
2023-09-06T02:00:00Z,12702.70,4768.10,0.00,1410.43,17684.23,1990.00,140.65,13.00,26759.73,0.00,95.83
2023-09-06T03:00:00Z,12517.70,4761.10,0.00,1119.18,16271.10,1990.00,140.56,13.00,26730.10,0.00,94.20
2023-09-06T04:00:00Z,12517.70,4715.10,0.00,1082.10,14550.04,1990.00,140.64,13.00,26662.79,0.00,94.20
