GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-08-19T05:00:00Z,15399.50,4339.70,6.60,648.00,6820.93,780.00,141.00,11.00,22874.37,0.00,51.60
2021-08-19T06:00:00Z,15099.50,4335.70,6.60,643.00,6792.80,780.00,140.00,11.00,22727.29,0.00,51.60
2021-08-19T07:00:00Z,15099.50,4332.28,6.60,629.33,6794.60,780.00,140.00,11.00,22407.65,0.00,51.60
2021-08-19T08:00:00Z,14591.50,4254.70,6.60,642.00,6810.83,780.00,140.00,11.00,22213.05,0.00,51.62
2021-08-19T09:00:00Z,14591.50,4360.53,6.60,642.00,6822.37,780.00,140.00,11.00,22048.99,0.00,51.90
2021-08-19T10:00:00Z,15002.70,4349.00,6.60,815.00,6849.52,780.00,140.00,11.00,21854.53,0.00,51.90
2021-08-19T11:00:00Z,15441.70,4345.50,6.60,1452.17,7493.95,780.00,140.00,11.00,21738.20,0.00,53.40
2021-08-19T12:00:00Z,15441.70,4350.50,6.60,1649.00,9054.68,780.00,145.35,11.00,21643.39,0.00,50.60
2021-08-19T13:00:00Z,15441.70,4399.50,6.60,1725.00,9693.92,780.00,167.78,11.00,21413.73,0.00,53.40
2021-08-19T14:00:00Z,15456.70,4415.50,6.60,1890.00,10892.03,780.00,193.08,11.00,21391.05,0.00,54.70
2021-08-19T15:00:00Z,15456.70,4420.50,8.47,2068.00,13094.02,780.00,204.70,11.00,21366.58,0.00,55.40
2021-08-19T16:00:00Z,15343.87,4507.30,6.60,2272.92,13734.73,780.00,206.90,11.00,21493.17,0.00,55.40
2021-08-19T17:00:00Z,14808.70,4983.87,9.40,2306.00,14607.27,780.00,208.50,11.00,21768.17,0.00,55.40
2021-08-19T18:00:00Z,14802.87,5623.70,9.40,2287.25,14262.84,780.00,210.30,11.00,21882.19,0.00,56.00
2021-08-19T19:00:00Z,14797.87,5731.70,9.40,2221.83,14123.18,780.00,210.10,11.00,22057.88,0.00,53.80
2021-08-19T20:00:00Z,14813.03,5102.03,9.40,2276.33,14538.80,780.00,208.70,11.00,22254.90,0.00,52.50
2021-08-19T21:00:00Z,15310.70,4570.70,9.40,2278.00,14560.03,780.00,206.10,11.00,22635.23,0.00,50.70
2021-08-19T22:00:00Z,15392.70,4463.70,9.40,2265.50,14047.14,780.00,200.70,11.00,22937.49,0.00,49.20
2021-08-19T23:00:00Z,14945.70,4899.70,9.40,2158.83,12735.25,780.00,186.00,11.00,23272.37,0.00,48.90
2021-08-20T00:00:00Z,15110.70,4947.70,9.40,2016.63,11545.25,780.00,160.09,11.00,23554.35,0.00,52.90
2021-08-20T01:00:00Z,15110.70,4459.12,9.40,1875.00,10459.03,780.00,147.25,11.00,23767.01,0.00,52.90
2021-08-20T02:00:00Z,15110.70,4401.70,9.40,1562.78,9494.75,780.00,140.63,11.00,23937.59,0.00,51.70
2021-08-20T03:00:00Z,14890.70,4302.20,9.40,826.04,9294.48,780.00,140.00,11.00,24094.40,0.00,48.73
2021-08-20T04:00:00Z,14890.70,3703.70,9.40,670.03,8493.40,780.00,140.00,11.00,24223.65,0.00,51.70
