GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-11-09T06:00:00Z,9298.70,3317.70,0.00,540.10,4550.22,2025.00,140.00,10.67,22484.77,0.00,62.60
2021-11-09T07:00:00Z,8983.70,3233.53,0.00,537.43,4997.78,2025.00,140.00,9.00,22323.23,0.00,62.60
2021-11-09T08:00:00Z,8983.70,3286.20,0.00,540.10,5197.06,2025.00,140.00,10.33,22205.08,0.00,62.60
2021-11-09T09:00:00Z,8921.70,3568.70,0.00,539.10,6020.57,2025.00,140.03,11.00,22195.22,0.00,62.60
2021-11-09T10:00:00Z,9188.70,3570.70,0.00,539.10,6788.93,2025.00,140.00,11.00,22193.64,0.00,62.90
2021-11-09T11:00:00Z,9503.70,3577.70,0.00,613.93,7620.35,2025.00,140.00,11.00,22005.07,0.00,62.90
2021-11-09T12:00:00Z,9466.70,3587.70,0.00,1079.93,8727.56,2025.00,140.00,11.00,21885.77,0.00,64.40
2021-11-09T13:00:00Z,9805.70,3258.70,0.00,1110.77,9594.98,2025.00,145.07,10.00,21805.13,0.00,50.23
2021-11-09T14:00:00Z,9791.45,3262.00,0.00,1152.43,9991.47,2017.00,172.15,10.00,21331.56,0.00,50.30
2021-11-09T15:00:00Z,9786.70,3262.00,0.00,1221.77,10674.06,2017.00,191.20,10.00,20892.93,0.00,51.60
2021-11-09T16:00:00Z,9786.70,3262.00,0.00,1227.85,11094.65,1945.00,194.40,10.00,20447.99,0.00,51.00
2021-11-09T17:00:00Z,9786.70,3262.00,0.00,1101.59,11019.20,1945.00,194.00,10.00,20418.58,0.00,52.90
2021-11-09T18:00:00Z,9265.70,3783.00,0.00,1012.27,11013.33,1961.00,193.20,10.00,20471.68,0.00,52.90
2021-11-09T19:00:00Z,9265.70,3783.00,0.00,908.11,11588.30,1977.00,193.90,10.00,20374.42,0.00,53.50
2021-11-09T20:00:00Z,9270.70,3783.00,0.00,822.43,11215.48,1993.00,194.90,10.00,20537.52,0.00,53.50
2021-11-09T21:00:00Z,9254.03,3783.00,0.00,814.10,11177.15,2009.00,193.50,10.00,20548.36,0.00,53.50
2021-11-09T22:00:00Z,9771.70,3262.00,0.00,792.05,11203.23,2025.00,177.80,10.00,20292.98,0.00,49.40
2021-11-09T23:00:00Z,9771.70,3262.00,12.50,1012.43,10790.52,2025.00,147.79,10.00,20674.45,0.00,42.81
2021-11-10T00:00:00Z,9771.70,3262.00,50.00,1159.10,10612.80,2025.00,140.00,10.00,21314.68,0.00,40.34
2021-11-10T01:00:00Z,9771.70,3282.83,37.50,1089.77,9485.24,2025.00,140.00,10.00,21624.35,0.00,48.00
2021-11-10T02:00:00Z,9766.70,3402.00,0.00,1070.10,8429.40,2025.00,140.00,10.00,21713.40,0.00,50.70
2021-11-10T04:00:00Z,10276.70,2704.00,0.00,531.10,5598.70,2025.00,140.00,10.00,22332.70,0.00,45.70
2021-11-10T05:00:00Z,10262.70,2702.00,0.00,532.10,5545.93,2025.00,140.00,10.00,22528.98,0.00,45.70
