GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-03-05T06:00:00Z,8078.20,3692.20,0.00,370.33,4576.26,2035.00,140.00,11.00,21530.75,0.00,41.74
2021-03-05T07:00:00Z,8078.20,3549.95,0.00,372.00,4146.90,2035.00,140.00,11.00,21309.23,0.00,41.77
2021-03-05T08:00:00Z,8078.20,3352.20,0.00,372.00,4154.13,2035.00,140.00,11.00,21026.83,0.00,41.79
2021-03-05T09:00:00Z,8078.20,3352.20,0.00,372.00,4179.60,2035.00,140.00,11.00,20841.63,0.00,41.80
2021-03-05T10:00:00Z,8103.20,3354.20,0.00,365.08,4205.60,2035.00,140.00,11.00,20730.30,0.00,41.80
2021-03-05T11:00:00Z,8389.40,3249.00,0.00,478.75,4228.02,2035.00,140.00,11.00,20686.93,0.00,42.20
2021-03-05T12:00:00Z,8504.40,3255.00,0.00,1025.33,4440.27,2035.00,140.00,11.00,20679.79,0.00,42.20
2021-03-05T13:00:00Z,8504.40,3263.00,0.00,1246.20,4633.30,2035.00,145.00,11.00,20835.72,0.00,42.20
2021-03-05T14:00:00Z,8439.40,3786.33,3.05,1275.33,4638.23,2035.00,172.60,11.00,20844.01,0.00,42.20
2021-03-05T15:00:00Z,8439.40,4091.92,11.18,1281.00,4861.28,2035.00,194.00,11.00,20746.47,0.00,42.20
2021-03-05T16:00:00Z,8439.40,3959.00,0.00,1276.50,5397.80,2035.00,191.80,11.00,20680.99,0.00,39.35
2021-03-05T17:00:00Z,8439.40,4209.00,0.00,1285.25,5357.35,2035.00,191.20,11.00,20692.84,0.00,39.34
2021-03-05T18:00:00Z,8436.40,4139.00,0.00,1133.25,5677.94,2035.00,191.80,11.00,20609.25,0.00,42.13
2021-03-05T19:00:00Z,8471.40,4234.67,5.08,1131.00,7018.88,2035.00,194.00,11.00,20456.14,0.00,42.13
2021-03-05T20:00:00Z,8441.40,4348.67,0.00,1131.00,8109.74,2035.00,195.70,11.00,20317.17,0.00,42.27
2021-03-05T21:00:00Z,8792.90,4171.00,0.00,1033.67,8729.75,2035.00,194.90,11.00,20157.80,0.00,42.22
2021-03-05T22:00:00Z,9128.98,3826.50,0.00,1049.00,8723.22,2035.00,194.50,11.00,19894.33,0.00,42.22
2021-03-05T23:00:00Z,8987.40,3817.00,0.00,1266.50,8993.13,2035.00,178.27,11.00,19597.94,0.00,42.04
2021-03-06T00:00:00Z,8987.40,3875.67,0.00,1405.67,9553.12,2035.00,146.08,11.00,19510.85,0.00,42.30
2021-03-06T01:00:00Z,8768.40,3829.00,0.00,1409.00,9880.83,2035.00,140.00,11.00,19469.02,0.00,43.78
2021-03-06T02:00:00Z,8718.40,3828.00,0.00,1309.00,9738.05,2035.00,140.00,11.00,19685.24,0.00,44.29
2021-03-06T03:00:00Z,8801.40,3825.00,0.00,1045.17,9788.70,2035.00,140.00,11.00,19783.75,0.00,44.25
2021-03-06T04:00:00Z,8613.40,3482.00,0.00,450.92,10153.28,2035.00,140.00,11.00,19762.03,0.00,44.28
2021-03-06T05:00:00Z,8607.90,3480.00,0.00,415.83,9665.08,2035.00,140.00,11.00,19758.13,0.00,44.45
