GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2022-05-20T05:00:00Z,6338.00,4727.20,0.73,515.50,8383.03,1997.00,140.99,11.00,27594.30,0.00,67.20
2022-05-20T06:00:00Z,6338.00,4620.20,0.00,515.00,7858.75,1997.00,141.02,11.00,27456.10,0.00,67.20
2022-05-20T07:00:00Z,6338.00,4620.20,0.00,515.00,7526.45,1997.00,141.17,8.84,27339.67,0.00,62.20
2022-05-20T08:00:00Z,6338.00,4620.20,0.00,516.00,7466.00,1997.00,141.28,8.65,27160.50,0.00,62.20
2022-05-20T09:00:00Z,6338.00,4620.20,0.00,516.00,7442.42,1997.00,141.21,8.66,26988.91,0.00,62.20
2022-05-20T10:00:00Z,6338.00,4620.20,0.00,516.00,7590.32,1997.00,141.29,11.00,26852.13,0.00,63.20
2022-05-20T11:00:00Z,6338.00,4620.20,0.00,1119.00,7933.29,1997.00,146.19,11.00,26609.96,0.00,63.20
2022-05-20T12:00:00Z,6338.00,4746.87,0.00,1181.00,8736.14,1997.00,151.95,11.00,26414.49,0.00,64.50
2022-05-20T13:00:00Z,6060.00,4810.23,0.00,1206.00,9186.73,1997.00,192.40,11.00,26114.63,0.00,98.20
2022-05-20T14:00:00Z,6060.00,4770.20,0.00,1215.92,10462.78,1997.00,209.40,11.00,25899.60,0.00,98.20
2022-05-20T15:00:00Z,6143.33,4770.23,1.17,1222.67,11408.52,1997.00,212.40,11.00,25700.95,0.00,98.70
2022-05-20T16:00:00Z,6160.00,4810.21,0.00,1302.00,12188.53,1997.00,212.50,11.00,25453.35,0.00,98.70
2022-05-20T17:00:00Z,6160.00,4905.20,0.00,1421.08,12725.08,1997.00,212.10,11.00,25132.04,0.00,98.70
2022-05-20T18:00:00Z,6160.00,4905.20,0.00,1535.00,13612.57,1997.00,211.19,11.00,24066.27,0.00,97.70
2022-05-20T19:00:00Z,6338.00,4833.95,3.30,1550.00,14293.63,1997.00,207.20,11.00,22787.35,0.00,97.70
2022-05-20T20:00:00Z,6390.00,4810.20,3.30,1627.75,16745.48,1997.00,206.92,11.00,20908.97,0.00,97.70
2022-05-20T21:00:00Z,6390.00,4905.24,0.55,1692.50,16562.70,1997.00,211.30,11.00,24427.44,0.00,74.20
2022-05-20T22:00:00Z,6390.00,4905.23,0.00,1510.83,16187.68,1997.00,209.90,11.00,24728.50,0.00,70.60
2022-05-20T23:00:00Z,6390.00,4934.12,0.00,1466.00,14210.21,1997.00,202.00,11.00,25092.62,0.00,67.60
2022-05-21T00:00:00Z,6390.00,5104.20,0.00,1418.00,12180.94,1997.00,175.10,11.00,25693.10,0.00,67.60
2022-05-21T01:00:00Z,5545.00,5981.70,0.00,1314.00,11541.17,1997.00,147.18,11.00,26166.20,0.00,67.60
2022-05-21T02:00:00Z,5545.00,6324.53,0.00,1257.00,10670.73,1884.00,140.69,11.00,26550.38,0.00,67.10
2022-05-21T03:00:00Z,5545.00,6357.20,0.00,628.53,9831.02,1759.00,140.74,11.00,26645.15,0.00,69.00
2022-05-21T04:00:00Z,5545.00,5934.70,0.00,570.50,8662.80,1759.00,140.79,11.00,26564.45,0.00,69.00
