GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-06-17T05:00:00Z,14186.40,4331.70,3.30,869.67,10898.08,1985.00,140.00,11.00,22837.16,0.00,56.34
2021-06-17T06:00:00Z,13916.40,4322.40,3.30,830.50,10780.95,1985.00,140.00,11.00,22800.18,0.00,56.38
2021-06-17T07:00:00Z,13916.40,4320.40,3.30,865.50,10645.87,1985.00,140.00,11.00,22868.77,0.00,56.34
2021-06-17T08:00:00Z,13916.40,4325.80,3.30,848.00,10540.20,1985.00,140.00,11.00,22805.32,0.00,56.31
2021-06-17T09:00:00Z,13916.40,4344.80,3.30,763.00,10743.78,1985.00,140.00,11.00,22702.70,0.00,56.33
2021-06-17T10:00:00Z,14186.40,4566.13,3.30,886.00,10950.08,1985.00,140.00,11.00,22628.75,0.00,56.62
2021-06-17T11:00:00Z,14371.40,4914.80,3.30,1135.33,12505.66,1985.00,144.90,11.00,22504.62,0.00,56.63
2021-06-17T12:00:00Z,14240.15,5157.80,3.30,1366.00,13701.42,1985.00,150.63,11.00,22108.28,0.00,57.82
2021-06-17T13:00:00Z,14635.40,4667.47,3.30,1487.00,15037.88,1985.00,183.88,11.00,21430.32,0.00,56.68
2021-06-17T14:00:00Z,14600.73,4683.80,7.06,1662.00,15984.78,1985.00,204.00,11.00,20834.90,0.00,47.20
2021-06-17T15:00:00Z,14612.40,4681.80,37.13,1739.50,16922.03,1985.00,211.00,11.00,20540.33,0.00,47.30
2021-06-17T16:00:00Z,14612.40,4681.80,3.30,1870.25,17789.73,1985.00,212.90,11.00,20313.72,0.00,47.30
2021-06-17T17:00:00Z,14692.90,4681.80,3.30,2108.50,18637.51,1985.00,213.20,11.00,20198.21,0.00,47.30
2021-06-17T18:00:00Z,14529.40,4676.30,21.63,2253.00,19046.48,1985.00,212.30,11.00,20248.22,0.00,47.90
2021-06-17T19:00:00Z,14677.40,4716.80,4.97,2370.00,19538.97,1985.00,212.50,11.00,20434.96,0.00,45.70
2021-06-17T20:00:00Z,14837.40,4682.30,3.30,2329.75,20053.36,1985.00,213.20,11.00,20671.93,0.00,44.50
2021-06-17T21:00:00Z,14702.82,4620.47,3.30,2370.00,20152.30,1985.00,212.10,11.00,20848.97,0.00,42.70
2021-06-17T22:00:00Z,14817.40,4701.80,3.30,2370.00,19949.30,1985.00,211.00,11.00,21012.92,0.00,42.70
2021-06-17T23:00:00Z,14817.40,4614.80,3.30,2173.00,19249.87,1985.00,203.10,11.00,21306.63,0.00,42.70
2021-06-18T00:00:00Z,14507.40,5071.80,3.30,1968.00,18024.11,1985.00,178.30,11.00,21795.08,0.00,42.40
2021-06-18T01:00:00Z,14009.40,5390.58,3.30,1640.52,15935.38,1985.00,148.85,11.00,22341.89,0.00,42.40
2021-06-18T02:00:00Z,13670.40,4969.05,3.30,1284.00,13940.98,1985.00,158.90,11.00,22784.27,0.00,41.78
2021-06-18T03:00:00Z,13670.40,5070.80,3.30,895.69,12448.82,1985.00,154.00,11.00,23011.75,0.00,41.73
2021-06-18T04:00:00Z,13622.40,4976.80,3.30,825.33,12011.75,1985.00,154.00,11.00,23076.43,0.00,41.70
