GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-01-17T06:00:00Z,8593.50,4117.90,0.00,331.37,7051.30,2039.00,140.00,10.20,22303.97,0.00,39.60
2021-01-17T07:00:00Z,8593.50,4286.40,0.00,319.70,6894.40,2039.00,140.00,10.20,22510.72,0.00,39.60
2021-01-17T08:00:00Z,8593.50,4453.90,0.00,307.70,6897.80,2039.00,140.00,10.20,22598.67,0.00,39.60
2021-01-17T09:00:00Z,8932.50,4113.90,0.00,305.70,6895.40,2039.00,140.00,10.20,22775.70,0.00,39.60
2021-01-17T10:00:00Z,9192.50,4112.90,0.00,305.70,6896.40,2039.00,140.00,10.20,22866.38,0.00,39.60
2021-01-17T11:00:00Z,9303.70,4001.70,0.00,427.70,6745.53,2039.00,140.00,10.20,22929.67,0.00,39.60
2021-01-17T12:00:00Z,9642.70,3883.70,0.00,910.12,6686.32,2039.00,140.00,10.20,22951.93,0.00,39.60
2021-01-17T13:00:00Z,9597.00,3885.70,0.00,1050.70,6705.40,2039.00,140.00,10.20,22823.23,0.00,39.60
2021-01-17T14:00:00Z,9642.70,3886.70,0.00,1050.70,6697.60,2039.00,147.49,10.20,22630.85,0.00,39.60
2021-01-17T15:00:00Z,9642.70,3888.70,0.00,1113.70,6677.60,2039.00,193.70,10.20,22258.46,0.00,39.60
2021-01-17T16:00:00Z,9642.70,4317.87,0.00,1113.70,6595.63,2039.00,205.20,10.20,22151.93,0.00,39.60
2021-01-17T17:00:00Z,9642.70,4919.70,0.00,1127.70,6558.94,2039.00,205.00,10.20,22240.78,0.00,39.60
2021-01-17T18:00:00Z,9642.70,5061.37,0.00,1143.70,6831.38,2039.00,202.30,10.20,22199.81,0.00,39.60
2021-01-17T19:00:00Z,9642.70,5573.70,0.00,1083.70,7250.33,2039.00,202.30,10.20,22027.18,0.00,39.60
2021-01-17T20:00:00Z,9642.70,5662.70,0.00,1083.70,7923.62,2039.00,204.50,10.20,21542.09,0.00,39.60
2021-01-17T21:00:00Z,11232.70,4093.70,0.00,1051.70,9421.99,2039.00,206.40,10.20,21032.85,0.00,39.60
2021-01-17T22:00:00Z,11232.70,4094.70,0.00,1065.03,10221.83,2039.00,195.20,10.20,20099.37,0.00,39.60
2021-01-17T23:00:00Z,11232.70,4097.70,0.00,1262.37,11268.26,2039.00,154.69,10.20,19296.68,0.00,39.60
2021-01-18T00:00:00Z,11232.70,3894.53,0.00,1161.70,11509.42,2039.00,140.00,10.20,18539.01,0.00,39.60
2021-01-18T01:00:00Z,11232.70,3747.70,0.00,1159.70,11099.03,2039.00,140.00,10.20,18479.37,0.00,39.60
2021-01-18T02:00:00Z,10607.70,3745.70,0.00,1139.70,10598.04,2039.00,140.00,10.20,18615.04,0.00,39.60
2021-01-18T03:00:00Z,9999.28,4178.70,0.00,959.03,9943.33,2039.00,140.00,10.20,18740.93,0.00,39.60
2021-01-18T04:00:00Z,9936.70,4175.70,0.00,515.43,8973.60,2039.00,140.00,10.20,19140.60,0.00,39.60
2021-01-18T05:00:00Z,9900.87,4173.70,0.00,381.38,7819.21,2039.00,140.00,10.20,19566.40,0.00,49.60
