GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-09-23T05:00:00Z,10350.40,4039.20,20.00,468.00,4575.52,2000.00,140.00,7.00,22948.18,0.00,55.00
2021-09-23T06:00:00Z,10050.40,4036.21,20.00,508.00,4025.60,2000.00,140.00,7.00,23115.27,0.00,55.00
2021-09-23T07:00:00Z,10050.40,4034.20,20.00,508.00,3546.60,2000.00,140.00,7.00,23197.87,0.00,55.00
2021-09-23T08:00:00Z,10050.40,4315.70,20.00,505.00,3546.60,2000.00,140.00,7.00,23246.45,0.00,55.00
2021-09-23T09:00:00Z,10265.40,4373.20,20.00,590.00,4004.27,2000.00,140.00,7.00,23332.50,0.00,54.47
2021-09-23T10:00:00Z,10565.40,4377.20,20.00,695.00,4372.60,2000.00,140.00,7.00,23369.05,0.00,44.90
2021-09-23T11:00:00Z,10945.40,4383.20,20.00,926.17,4362.35,2000.00,140.00,7.00,23418.20,0.00,46.40
2021-09-23T12:00:00Z,10956.65,4386.37,20.00,936.75,4468.18,2000.00,144.90,7.00,23472.95,0.00,47.70
2021-09-23T13:00:00Z,11080.40,4390.20,32.08,1120.00,5367.73,2000.00,154.79,7.00,23133.87,0.00,50.50
2021-09-23T14:00:00Z,11319.40,4127.20,36.10,1179.50,5631.57,2000.00,185.20,8.33,22733.58,0.00,49.90
2021-09-23T15:00:00Z,11179.40,4129.20,91.75,1247.17,5452.27,2000.00,193.60,11.00,22394.23,0.00,51.00
2021-09-23T16:00:00Z,11179.40,4132.20,90.00,1313.00,6044.73,2000.00,199.03,11.00,22224.58,0.00,51.00
2021-09-23T17:00:00Z,11179.40,4134.20,90.00,1376.00,6150.80,2000.00,201.90,11.00,22090.32,0.00,51.00
2021-09-23T18:00:00Z,11179.40,4137.20,90.00,1391.00,6525.98,2000.00,201.20,11.00,22044.81,0.00,51.60
2021-09-23T19:00:00Z,11158.15,4139.23,78.33,1426.83,6775.97,2000.00,201.60,11.00,22013.10,0.00,51.07
2021-09-23T20:00:00Z,10924.40,4138.20,20.00,1662.92,6917.18,2000.00,199.60,11.00,22121.26,0.00,45.60
2021-09-23T21:00:00Z,10924.40,4138.28,20.00,1757.00,7336.38,2000.00,197.50,11.00,22132.75,0.00,43.28
2021-09-23T22:00:00Z,10924.40,4129.35,20.00,1742.00,7234.65,2000.00,190.10,11.00,22124.06,0.00,49.70
2021-09-23T23:00:00Z,10924.40,4102.10,20.00,1448.93,7029.20,2000.00,170.00,11.00,22219.10,0.00,49.83
2021-09-24T00:00:00Z,10400.40,4624.10,20.00,1303.90,6562.85,2000.00,146.18,11.00,22641.20,0.00,49.30
2021-09-24T01:00:00Z,10716.15,4759.10,20.00,1218.00,5685.51,2000.00,148.01,10.00,23209.88,0.00,59.30
2021-09-24T02:00:00Z,10757.40,4318.43,20.00,1080.50,4759.03,2000.00,148.49,7.00,23604.53,0.00,57.60
2021-09-24T03:00:00Z,10757.40,4186.10,20.00,741.54,3787.83,2000.00,151.84,7.00,23836.53,0.00,57.60
2021-09-24T04:00:00Z,10716.07,4163.81,20.00,566.00,3139.95,2000.00,153.18,7.00,23998.24,0.00,57.60
