GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2022-06-12T05:00:00Z,13434.20,3227.00,0.00,498.60,7725.17,2005.00,140.80,10.20,25080.82,0.00,77.40
2022-06-12T06:00:00Z,13316.20,3105.00,0.00,498.60,6971.20,2005.00,140.95,10.20,25199.45,0.00,79.30
2022-06-12T07:00:00Z,12808.95,2963.00,0.00,512.35,6487.07,2005.00,140.93,10.20,25172.23,0.00,74.30
2022-06-12T08:00:00Z,12776.20,2962.04,0.00,513.60,6469.15,2005.00,140.91,10.20,25123.30,0.00,74.30
2022-06-12T09:00:00Z,13054.20,3439.33,0.00,513.60,6468.40,2005.00,141.02,10.20,25127.15,0.00,71.38
2022-06-12T10:00:00Z,13054.20,3737.00,0.00,602.35,6470.40,2005.00,140.88,10.20,25133.20,0.00,67.40
2022-06-12T11:00:00Z,13076.20,3850.00,0.00,888.85,6479.88,2005.00,145.37,10.20,24810.68,0.00,67.40
2022-06-12T12:00:00Z,13076.20,3951.00,0.00,1026.60,7627.35,2005.00,154.38,10.20,24954.03,0.00,67.41
2022-06-12T13:00:00Z,13207.11,3994.00,0.00,1040.24,8975.42,2005.00,191.90,10.20,24683.45,0.00,72.43
2022-06-12T14:00:00Z,13435.78,4050.50,0.00,1055.35,9761.52,2005.00,205.50,10.20,24363.65,0.00,72.48
2022-06-12T15:00:00Z,13946.20,3593.00,0.00,1129.93,10438.90,2005.00,209.70,10.20,24224.78,0.00,72.41
2022-06-12T16:00:00Z,13946.20,3596.00,0.00,1292.43,10750.28,2005.00,210.30,10.20,24635.70,0.00,72.40
2022-06-12T17:00:00Z,14053.20,3499.00,0.00,1428.27,11157.02,2005.00,210.50,10.20,24599.58,0.00,72.40
2022-06-12T18:00:00Z,14051.73,3602.75,0.00,1334.52,11938.34,2005.00,209.90,10.20,24976.46,0.00,72.40
2022-06-12T19:00:00Z,14051.00,3614.00,0.00,1469.60,12085.42,2005.00,209.70,10.20,25163.77,0.00,72.40
2022-06-12T20:00:00Z,14051.00,3759.00,0.00,1502.90,12573.43,2005.00,207.20,9.03,25478.20,0.00,72.40
2022-06-12T21:00:00Z,14016.67,3939.00,0.00,1529.03,12933.63,2005.00,203.50,9.87,25595.00,0.00,72.40
2022-06-12T22:00:00Z,13989.00,4119.00,0.00,1449.58,13211.48,2005.00,198.60,10.20,25749.72,0.00,69.00
2022-06-12T23:00:00Z,13990.60,3909.00,0.00,1213.58,13096.03,2005.00,194.20,8.70,25973.93,0.00,69.00
2022-06-13T00:00:00Z,13991.20,3959.00,0.00,1196.00,12522.08,2005.00,170.72,10.03,26229.70,0.00,69.00
2022-06-13T01:00:00Z,13991.20,4005.67,0.00,1153.50,11381.18,2005.00,148.93,10.20,26419.40,0.00,69.00
2022-06-13T02:00:00Z,13447.87,4609.00,0.00,1067.18,10045.93,2005.00,145.54,10.20,26650.93,0.00,70.90
2022-06-13T03:00:00Z,13459.20,4601.00,0.00,709.38,9293.55,2005.00,140.56,10.20,26816.82,0.00,76.97
2022-06-13T04:00:00Z,13459.20,4559.00,0.00,579.02,8915.59,2005.00,140.72,10.20,26908.66,0.00,77.80
