GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-05-15T05:00:00Z,4887.70,4531.08,23.30,531.25,3889.73,800.00,140.00,11.00,22454.83,0.00,42.99
2021-05-15T06:00:00Z,4887.70,4599.67,23.30,530.00,3915.65,800.00,140.00,11.00,22517.61,0.00,43.70
2021-05-15T07:00:00Z,4887.70,4598.33,23.30,540.00,4058.93,800.00,140.05,11.00,22301.56,0.00,43.70
2021-05-15T08:00:00Z,4887.70,4548.00,23.30,535.00,4699.98,800.00,140.00,11.00,22090.38,0.00,41.63
2021-05-15T09:00:00Z,4887.70,4555.00,23.30,550.00,5845.42,800.00,140.00,11.00,21787.03,0.00,38.98
2021-05-15T10:00:00Z,4887.70,4557.00,23.30,688.33,7146.37,800.00,140.00,11.00,21526.12,0.00,39.07
2021-05-15T11:00:00Z,4990.70,4664.33,23.30,1226.67,8257.53,800.00,144.90,10.83,21331.69,0.00,39.07
2021-05-15T12:00:00Z,4990.70,4750.00,23.30,1240.00,8556.78,800.00,148.39,9.00,20856.71,0.00,34.32
2021-05-15T13:00:00Z,5330.70,4429.00,23.30,1327.00,8907.72,800.00,176.50,10.33,20643.38,0.00,32.88
2021-05-15T14:00:00Z,5330.70,4453.00,23.30,1439.17,9216.50,800.00,198.90,11.00,20466.91,0.00,38.20
2021-05-15T15:00:00Z,5330.70,4468.00,23.30,1450.00,9594.73,800.00,206.70,11.00,20164.36,0.00,38.45
2021-05-15T16:00:00Z,5218.70,4605.00,23.30,1431.00,9900.23,800.00,208.70,11.00,20293.02,0.00,38.20
2021-05-15T17:00:00Z,5218.70,4622.75,23.30,1507.83,10069.00,800.00,208.50,11.00,20363.38,0.00,38.37
2021-05-15T18:00:00Z,5208.95,4676.00,23.30,1763.17,10065.30,800.00,207.20,11.00,20231.90,0.00,38.37
2021-05-15T19:00:00Z,5205.70,4613.92,23.30,1743.43,10099.90,800.00,200.40,11.00,20288.98,0.00,37.87
2021-05-15T20:00:00Z,5205.70,4519.00,23.30,1705.50,10103.50,800.00,192.70,11.00,20357.29,0.00,39.23
2021-05-15T21:00:00Z,5217.12,4517.00,23.30,1625.17,10091.90,800.00,190.10,11.00,20500.99,0.00,39.21
2021-05-15T22:00:00Z,5216.70,4551.67,19.97,1613.00,9614.43,800.00,180.70,11.00,20727.25,0.00,39.26
2021-05-15T23:00:00Z,5216.70,4490.00,3.30,1663.00,9511.77,883.33,169.96,11.00,20859.50,0.00,39.26
2021-05-16T00:00:00Z,5216.70,4455.00,3.30,1511.67,9286.22,900.00,152.47,11.00,21075.59,0.00,39.66
2021-05-16T01:00:00Z,5216.70,4564.00,3.30,1471.00,9140.30,900.00,145.19,11.00,21472.63,0.00,44.07
2021-05-16T02:00:00Z,5216.70,4598.00,3.30,1352.00,8710.42,900.00,140.00,11.00,21332.15,0.00,41.68
2021-05-16T03:00:00Z,5216.70,4710.42,3.30,651.03,7469.89,900.00,140.00,11.00,21380.48,0.00,40.24
2021-05-16T04:00:00Z,5216.70,4465.00,3.30,563.00,6264.34,1012.50,140.00,11.00,21388.87,0.00,45.45
