GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2022-01-13T06:00:00Z,9542.90,5108.08,0.00,307.33,5768.60,2037.00,140.00,11.00,24860.33,0.00,46.90
2022-01-13T07:00:00Z,9222.90,4940.00,0.00,303.00,4540.43,2037.00,140.00,11.00,25060.79,0.00,46.90
2022-01-13T08:00:00Z,9222.90,4956.92,0.00,302.00,4720.87,2037.00,140.00,11.63,25627.99,0.00,46.90
2022-01-13T09:00:00Z,9222.90,4955.92,0.00,302.00,4885.80,2037.00,140.00,11.00,25953.04,0.00,46.90
2022-01-13T10:00:00Z,9222.90,4996.00,0.00,306.33,5015.23,2037.00,140.00,11.00,25963.15,0.00,47.20
2022-01-13T11:00:00Z,9542.90,5044.83,0.00,361.00,6316.70,2037.00,140.00,11.00,24846.02,0.00,47.20
2022-01-13T12:00:00Z,9817.90,4952.00,0.00,526.75,6770.93,2037.00,140.00,11.00,25743.36,0.00,47.20
2022-01-13T13:00:00Z,9819.15,4869.50,0.00,694.25,7876.03,2037.00,144.90,11.00,25974.86,0.00,47.20
2022-01-13T14:00:00Z,9822.90,4892.33,2.57,726.00,8792.93,2037.00,149.09,11.00,25737.52,0.00,52.40
2022-01-13T15:00:00Z,9807.07,4940.08,0.23,760.00,9433.29,2037.00,189.60,11.00,24780.38,0.00,53.70
2022-01-13T16:00:00Z,9898.90,5132.00,26.00,1027.25,9840.08,2037.00,197.30,11.00,23872.51,0.00,53.70
2022-01-13T17:00:00Z,10028.90,5141.00,0.00,1038.67,9746.69,2037.00,196.20,11.00,23239.66,0.00,53.70
2022-01-13T18:00:00Z,9816.40,5141.00,0.00,983.00,9548.18,2037.00,192.80,11.00,22778.75,0.00,53.70
2022-01-13T19:00:00Z,10098.90,5142.00,0.00,978.00,9744.27,2037.00,191.40,11.00,22437.53,0.00,53.70
2022-01-13T20:00:00Z,10098.90,5055.00,0.00,964.67,9793.04,2037.00,195.10,11.00,22012.30,0.00,53.70
2022-01-13T21:00:00Z,10097.23,5040.00,0.00,961.42,9640.28,2037.00,197.70,11.00,22023.58,0.00,53.70
2022-01-13T22:00:00Z,10082.23,5015.25,0.00,1142.50,10064.78,2037.00,186.50,11.00,21693.11,0.00,50.20
2022-01-13T23:00:00Z,10070.57,5041.00,0.00,1202.33,10687.51,2037.00,152.39,11.00,21645.07,0.00,50.20
2022-01-14T00:00:00Z,10063.90,5055.50,0.00,1219.00,10771.80,2037.00,140.00,11.00,21685.06,0.00,51.80
2022-01-14T01:00:00Z,10063.90,5072.00,0.00,1148.17,10335.60,2037.00,140.00,11.00,22283.22,0.00,51.80
2022-01-14T02:00:00Z,10063.90,5071.00,0.00,1139.00,9945.30,2037.00,140.00,11.00,22706.74,0.00,51.80
2022-01-14T03:00:00Z,10063.90,5069.00,0.00,891.00,8303.23,2037.00,140.00,11.00,23250.54,0.00,51.80
2022-01-14T04:00:00Z,10063.90,5065.00,0.00,565.15,6755.23,2037.00,140.00,11.00,23667.67,0.00,48.80
2022-01-14T05:00:00Z,10063.90,5062.00,0.00,327.52,5008.87,2037.00,140.00,10.67,24105.57,0.00,46.90
