GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-07-08T05:00:00Z,12097.40,5729.12,3.30,556.01,11993.19,1970.00,140.00,11.00,18957.16,0.00,53.20
2021-07-08T06:00:00Z,11824.90,5683.70,3.30,584.00,10149.61,1970.00,140.00,10.83,19039.57,0.00,53.20
2021-07-08T07:00:00Z,11824.90,5429.62,3.30,584.00,9815.40,1970.00,140.00,9.83,19210.64,0.00,53.21
2021-07-08T08:00:00Z,11824.90,5405.70,3.30,584.00,9823.90,1970.00,140.00,11.00,19295.85,0.00,53.30
2021-07-08T09:00:00Z,11765.65,5405.70,3.30,584.00,10022.23,1970.00,140.00,11.00,19283.48,0.00,53.60
2021-07-08T10:00:00Z,12031.90,5397.70,3.30,675.67,10292.15,1970.00,140.00,11.00,19375.85,0.00,53.60
2021-07-08T11:00:00Z,12161.90,5444.70,3.30,1213.42,11135.95,1970.00,144.90,11.00,19566.20,0.00,50.63
2021-07-08T12:00:00Z,12080.30,5449.70,3.30,1339.00,12152.70,1970.00,150.28,11.00,19329.53,0.00,49.70
2021-07-08T13:00:00Z,12064.80,5434.89,6.97,1586.83,12814.00,1970.00,176.50,11.00,19008.47,0.00,50.67
2021-07-08T14:00:00Z,12045.80,5341.00,8.80,1764.00,13106.90,1970.00,193.30,11.00,19210.83,0.00,47.00
2021-07-08T15:00:00Z,11980.57,5344.70,8.80,1884.00,14077.82,1970.00,203.80,11.00,19282.40,0.00,47.10
2021-07-08T16:00:00Z,11951.57,5747.70,8.80,1978.75,15385.15,1970.00,206.50,11.00,19183.33,0.00,47.04
2021-07-08T17:00:00Z,12020.45,5860.87,8.80,2157.00,17178.55,1970.00,206.70,11.00,19408.72,0.00,47.00
2021-07-08T18:00:00Z,12109.47,5874.70,8.80,2245.25,18816.61,1970.00,208.40,11.00,19498.85,0.00,49.43
2021-07-08T19:00:00Z,12157.80,5876.70,8.80,2354.00,19077.35,1970.00,211.80,11.00,19539.02,0.00,50.90
2021-07-08T20:00:00Z,13159.30,4963.70,4.22,2307.75,19571.13,1970.00,213.50,11.00,19889.88,0.00,50.90
2021-07-08T21:00:00Z,13007.55,4963.70,3.30,2309.00,19630.72,1970.00,214.40,11.00,20150.26,0.00,52.18
2021-07-08T22:00:00Z,12621.30,4961.70,3.30,2151.33,19525.50,1970.00,211.80,11.00,20417.75,0.00,54.20
2021-07-08T23:00:00Z,12621.30,4959.70,3.30,2126.50,19157.40,1970.00,204.60,11.00,20645.29,0.00,54.26
2021-07-09T00:00:00Z,12621.30,4933.70,3.30,1972.00,17331.64,1970.00,184.40,11.00,20941.58,0.00,54.30
2021-07-09T01:00:00Z,12116.30,5550.28,3.30,1807.00,15157.13,1970.00,149.66,11.00,21362.73,0.00,53.93
2021-07-09T02:00:00Z,12229.10,5519.87,3.30,1638.02,12519.22,1970.00,144.90,11.00,21863.92,0.00,53.20
2021-07-09T03:00:00Z,12595.30,4686.45,3.30,900.03,8931.64,1970.00,140.00,11.00,22226.83,0.00,53.20
2021-07-09T04:00:00Z,12611.30,4642.70,3.30,628.04,7135.60,1970.00,140.00,11.00,22484.20,0.00,53.25
