GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2022-10-11T05:00:00Z,4351.75,5891.03,0.00,571.35,5108.07,0.00,140.67,10.02,27668.17,0.00,94.90
2022-10-11T06:00:00Z,4387.42,5240.70,0.00,566.00,5149.57,0.00,140.72,10.02,27692.33,0.00,94.90
2022-10-11T07:00:00Z,4432.00,5240.70,0.00,562.00,5227.78,0.00,140.82,10.01,27703.34,0.00,89.90
2022-10-11T08:00:00Z,4432.00,5240.70,0.00,562.00,5216.45,0.00,140.72,10.02,27614.10,0.00,87.08
2022-10-11T09:00:00Z,4432.00,5240.70,0.00,562.01,5229.12,0.00,140.72,10.01,27560.54,0.00,85.00
2022-10-11T10:00:00Z,4432.00,5240.70,0.00,563.00,4986.30,0.00,140.74,10.60,27338.79,0.00,82.40
2022-10-11T11:00:00Z,4325.00,5303.12,0.00,820.76,5022.59,0.00,140.77,10.60,27697.17,0.00,96.40
2022-10-11T12:00:00Z,4325.00,5230.70,0.00,1112.00,5222.48,0.00,145.67,9.40,27697.39,0.00,103.10
2022-10-11T13:00:00Z,4325.00,5232.70,0.00,1176.75,5292.44,0.00,148.77,9.00,27445.59,0.00,108.60
2022-10-11T14:00:00Z,4325.00,5257.28,0.00,1202.75,5252.87,0.00,178.38,9.00,27304.82,0.00,108.60
2022-10-11T15:00:00Z,4325.00,5257.28,0.00,1114.00,5539.53,0.00,192.20,9.00,27359.30,0.00,112.60
2022-10-11T16:00:00Z,4325.00,5236.70,0.00,1184.00,5808.70,0.00,195.00,9.00,27375.39,0.00,111.10
2022-10-11T17:00:00Z,4325.00,5236.70,0.00,1184.00,5976.52,0.00,196.00,9.00,27393.40,0.00,113.37
2022-10-11T18:00:00Z,4325.00,5266.70,0.00,1184.00,6210.03,0.00,194.90,9.00,27436.96,0.00,117.60
2022-10-11T19:00:00Z,4325.00,5204.20,0.00,1330.67,6420.61,0.00,196.70,9.00,27404.10,0.00,116.31
2022-10-11T20:00:00Z,4325.00,5016.70,0.00,1344.00,6415.58,0.00,196.80,9.13,27500.44,0.00,115.10
2022-10-11T21:00:00Z,4850.00,4491.70,0.00,1226.14,6450.90,0.00,196.40,10.60,27897.64,0.00,113.30
2022-10-11T22:00:00Z,4850.00,4746.70,0.00,1322.83,6459.14,0.00,187.94,10.60,28047.59,0.00,110.70
2022-10-11T23:00:00Z,4850.00,4746.70,0.00,1314.00,6465.48,0.00,157.80,10.60,27866.26,0.00,111.50
2022-10-12T00:00:00Z,4850.00,4746.70,0.00,1306.50,6186.43,0.00,146.44,10.60,28381.56,0.00,110.70
2022-10-12T01:00:00Z,4850.00,4742.70,0.00,1044.83,6132.03,0.00,141.51,10.60,28579.80,0.00,110.60
2022-10-12T02:00:00Z,4837.50,4676.53,0.00,1001.50,6086.62,0.00,141.53,10.60,28680.06,0.00,110.60
2022-10-12T03:00:00Z,4850.00,4657.70,0.00,678.05,5762.87,0.00,141.48,10.60,28488.48,0.00,110.60
2022-10-12T04:00:00Z,4850.00,4651.70,0.00,573.53,5717.58,0.00,141.58,10.02,28110.86,0.00,110.60
