GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2022-11-17T06:00:00Z,7280.00,4678.04,0.00,763.40,12893.97,645.33,142.91,12.20,23836.47,0.00,93.10
2022-11-17T07:00:00Z,7606.67,4678.00,0.00,650.00,11921.59,671.00,142.71,12.20,24452.30,0.00,89.30
2022-11-17T08:00:00Z,7500.00,4679.00,0.00,650.00,11120.48,688.00,143.19,12.20,25015.48,0.00,89.30
2022-11-17T09:00:00Z,7500.00,4679.00,0.00,649.33,10778.40,705.00,143.54,12.20,25356.62,0.00,89.30
2022-11-17T10:00:00Z,7500.00,4681.00,0.00,746.00,11095.53,721.00,143.91,12.20,25563.32,0.00,89.30
2022-11-17T11:00:00Z,7500.00,4685.00,0.00,806.00,11827.43,738.00,143.40,12.20,25649.20,0.00,91.10
2022-11-17T12:00:00Z,7179.00,5007.00,0.83,1168.92,12171.36,754.00,144.08,12.20,25654.63,0.00,93.60
2022-11-17T13:00:00Z,7032.00,5289.00,2.50,1195.50,12407.17,770.00,141.14,12.20,25749.48,0.00,100.20
2022-11-17T14:00:00Z,6916.50,5290.51,2.50,1196.00,12632.65,787.00,174.93,12.20,25567.49,0.00,105.40
2022-11-17T15:00:00Z,7062.00,5293.07,2.50,1196.00,13112.12,803.00,205.80,12.20,25009.57,0.00,107.60
2022-11-17T16:00:00Z,6934.00,5231.53,2.50,1099.00,12952.55,815.00,208.60,12.20,24473.18,0.00,104.40
2022-11-17T17:00:00Z,6934.00,5258.06,2.50,991.75,12066.03,815.00,205.60,12.20,24110.95,0.00,104.40
2022-11-17T18:00:00Z,6934.00,5258.00,2.50,868.00,11165.00,815.00,202.80,12.20,24051.22,0.00,105.53
2022-11-17T19:00:00Z,6934.00,5251.50,8.04,868.00,10830.22,815.00,202.50,12.20,24330.45,0.00,99.50
2022-11-17T20:00:00Z,7062.00,5219.00,6.30,888.58,10400.57,815.00,204.80,11.37,24757.75,0.00,90.30
2022-11-17T21:00:00Z,7337.00,4944.00,0.00,993.25,10468.34,815.00,202.80,12.20,25446.17,0.00,99.00
2022-11-17T22:00:00Z,7230.00,5051.00,0.00,990.67,10517.72,815.00,175.40,12.20,25938.30,0.00,96.80
2022-11-17T23:00:00Z,7230.00,5050.00,0.00,1209.00,10876.91,815.00,142.68,12.20,26404.83,0.00,95.18
2022-11-18T00:00:00Z,7230.00,5145.25,0.00,1310.00,10398.68,815.00,142.86,12.20,27146.07,0.00,87.50
2022-11-18T01:00:00Z,7230.00,5212.00,0.00,1210.00,9770.89,815.00,141.02,12.20,27619.65,0.00,82.20
2022-11-18T02:00:00Z,7570.00,4873.10,0.00,1217.33,9176.00,820.00,141.04,12.20,27655.25,0.00,79.60
2022-11-18T03:00:00Z,7570.00,4871.10,0.00,1128.00,9028.01,820.00,141.05,10.37,27600.58,0.00,90.88
2022-11-18T04:00:00Z,7570.00,4867.10,0.00,750.02,8991.85,811.00,141.06,10.20,27451.73,0.00,89.60
2022-11-18T05:00:00Z,7570.00,4865.10,0.00,640.00,8953.53,698.00,141.09,10.20,27188.40,0.00,89.60
