GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-08-02T05:00:00Z,12806.30,5077.40,6.60,575.17,10401.42,1969.00,140.00,11.00,20009.61,0.00,68.63
2021-08-02T06:00:00Z,12506.30,5018.73,6.60,570.00,9727.33,1969.00,140.00,11.00,20279.96,0.00,68.31
2021-08-02T07:00:00Z,12506.30,4733.40,6.60,569.00,9731.20,1969.00,140.00,11.00,20233.83,0.00,63.97
2021-08-02T08:00:00Z,12506.30,4733.40,6.60,569.00,9939.70,1969.00,140.00,11.00,19921.47,0.00,63.29
2021-08-02T09:00:00Z,12519.63,4735.40,6.60,592.00,10164.53,1969.00,140.00,11.00,19568.46,0.00,63.85
2021-08-02T10:00:00Z,12937.50,4620.37,6.60,880.00,10392.95,1969.00,140.00,11.00,19524.93,0.00,63.65
2021-08-02T11:00:00Z,13361.50,4506.20,6.60,1383.67,11739.15,1969.00,144.90,11.00,19409.71,0.00,63.87
2021-08-02T12:00:00Z,13285.93,4507.20,6.60,1516.83,13164.55,1969.00,145.00,10.20,19267.85,0.00,72.40
2021-08-02T13:00:00Z,13258.80,4520.78,6.60,1724.17,14087.74,1969.00,151.46,10.20,18944.07,0.00,73.87
2021-08-02T14:00:00Z,13292.13,4532.20,6.60,1775.00,14807.82,1969.00,166.35,10.20,18566.57,0.00,71.57
2021-08-02T15:00:00Z,13258.80,4541.20,6.60,1946.00,15713.68,1969.00,185.31,10.20,18350.53,0.00,72.00
2021-08-02T16:00:00Z,13258.80,4538.20,6.60,1966.75,16450.61,1969.00,189.23,10.20,18374.55,0.00,71.83
2021-08-02T17:00:00Z,13320.05,4541.53,6.60,2168.00,16943.61,1969.00,192.40,10.20,18594.84,0.00,71.92
2021-08-02T18:00:00Z,13313.80,4531.53,6.60,2206.83,17131.33,1969.00,194.30,10.20,18641.32,0.00,75.10
2021-08-02T19:00:00Z,13313.80,4548.20,6.60,2323.75,17716.48,1969.00,195.00,10.20,18789.03,0.00,73.82
2021-08-02T20:00:00Z,13313.80,4553.20,6.60,2288.50,18526.64,1969.00,194.90,10.20,18955.71,0.00,72.03
2021-08-02T21:00:00Z,13313.80,4541.20,6.60,2321.00,18940.23,1969.00,189.90,10.20,19005.62,0.00,74.70
2021-08-02T22:00:00Z,13313.80,4553.20,6.60,2189.50,18954.23,1969.00,186.70,11.00,19155.03,0.00,69.86
2021-08-02T23:00:00Z,13313.80,4553.20,6.60,1935.00,18893.84,1969.00,180.50,11.00,19308.31,0.00,69.26
2021-08-03T00:00:00Z,13311.80,4556.20,6.60,1789.50,18031.60,1969.00,161.20,11.00,19510.50,0.00,69.64
2021-08-03T01:00:00Z,13306.80,4545.20,6.60,1661.50,15811.89,1969.00,146.12,11.00,19861.80,0.00,67.68
2021-08-03T02:00:00Z,13291.80,4537.20,6.60,1264.01,14086.04,1969.00,140.00,11.00,20231.70,0.00,66.38
2021-08-03T03:00:00Z,13286.80,4530.20,6.60,812.90,12085.80,1969.00,140.00,11.00,20531.50,0.00,68.30
2021-08-03T04:00:00Z,13276.80,4503.20,6.60,669.01,10034.65,1969.00,140.00,11.00,20727.33,0.00,70.22
