GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-04-27T05:00:00Z,2061.70,1989.00,23.30,636.00,6155.30,805.00,140.00,7.00,23822.63,0.00,47.07
2021-04-27T06:00:00Z,2061.70,1773.68,23.30,634.00,5560.42,805.00,140.00,7.00,23737.43,0.00,46.83
2021-04-27T07:00:00Z,2061.70,1814.20,23.30,634.00,5567.47,805.00,140.00,7.00,23728.79,0.00,47.07
2021-04-27T08:00:00Z,2061.70,1846.20,23.30,634.00,5880.34,805.00,140.00,7.00,23751.98,0.00,46.60
2021-04-27T09:00:00Z,2129.20,1846.20,23.30,634.00,6367.38,805.00,140.00,7.00,23764.33,0.00,47.99
2021-04-27T10:00:00Z,2151.70,1846.20,23.30,734.00,7247.18,805.00,140.00,8.00,23828.83,0.00,49.33
2021-04-27T11:00:00Z,2490.70,1726.20,23.30,1175.83,7927.78,805.00,144.90,11.00,23892.41,0.00,49.80
2021-04-27T12:00:00Z,2490.70,2116.20,23.30,1412.00,8727.12,805.00,145.06,11.00,23783.29,0.00,49.80
2021-04-27T13:00:00Z,2457.28,2578.87,24.70,1434.33,9029.49,805.00,154.36,11.00,23602.18,0.00,49.80
2021-04-27T14:00:00Z,2089.70,2636.70,24.47,1662.58,9902.04,805.00,175.10,11.00,22968.10,0.00,49.80
2021-04-27T15:00:00Z,2479.70,2420.20,24.23,1757.09,10416.31,805.00,189.20,11.00,22504.71,0.00,49.81
2021-04-27T16:00:00Z,2479.70,2836.45,23.30,1801.30,10865.13,805.00,194.10,11.00,22237.05,0.00,49.80
2021-04-27T17:00:00Z,2505.90,2943.42,23.30,1904.92,11489.18,805.00,201.70,11.00,21702.14,0.00,39.90
2021-04-27T18:00:00Z,2787.23,2169.25,291.47,1927.00,11841.88,805.00,207.60,11.00,21556.74,0.00,39.90
2021-04-27T19:00:00Z,2580.90,2143.00,257.27,1944.00,11728.80,805.00,206.50,11.00,22060.52,0.00,49.80
2021-04-27T20:00:00Z,3199.90,2143.00,49.30,1889.00,11557.63,805.00,206.20,11.00,22188.89,0.00,49.80
2021-04-27T21:00:00Z,3754.90,1588.00,23.30,1826.00,11614.54,805.00,202.30,11.00,22014.53,0.00,49.80
2021-04-27T22:00:00Z,3754.90,1588.00,23.30,1826.00,11635.22,805.00,197.30,11.00,22012.84,0.00,49.80
2021-04-27T23:00:00Z,3740.32,1588.00,23.30,1544.67,11769.39,805.00,188.83,11.00,21638.14,0.00,49.80
2021-04-28T00:00:00Z,3719.90,1610.92,23.30,1732.08,11976.96,805.00,156.30,11.00,21629.23,0.00,49.80
2021-04-28T01:00:00Z,3719.90,1613.00,23.30,1675.00,11581.15,805.00,145.21,11.00,21953.53,0.00,49.40
2021-04-28T02:00:00Z,3719.90,1663.00,23.30,1352.92,10940.51,805.00,140.05,11.00,21754.28,0.00,49.40
2021-04-28T03:00:00Z,3719.90,1671.67,23.30,663.23,9910.48,805.00,140.00,11.00,22060.67,0.00,49.40
2021-04-28T04:00:00Z,3719.90,1928.50,23.30,748.00,8971.42,805.00,140.00,11.00,22077.78,0.00,49.40
