GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2022-12-11T06:00:00Z,8669.70,4907.33,0.00,493.08,10922.68,2045.00,141.13,9.00,22603.72,0.00,63.80
2022-12-11T07:00:00Z,8669.70,4474.50,0.00,424.33,10463.68,2045.00,140.98,9.00,23019.53,0.00,63.80
2022-12-11T08:00:00Z,8600.70,3960.00,0.00,440.00,10160.18,2045.00,140.82,9.00,23199.38,0.00,63.80
2022-12-11T09:00:00Z,8804.87,3785.00,0.00,440.00,9705.17,2045.00,140.88,9.00,23618.29,0.00,63.80
2022-12-11T10:00:00Z,8950.70,3785.00,0.00,527.50,9171.65,2045.00,140.89,9.00,23736.76,0.00,63.80
2022-12-11T11:00:00Z,8950.70,3786.00,0.00,573.00,9185.00,2045.00,141.15,9.00,24324.81,0.00,63.90
2022-12-11T12:00:00Z,8950.70,3787.00,0.00,687.67,9183.08,2045.00,141.05,9.00,24847.20,0.00,63.90
2022-12-11T13:00:00Z,8934.83,3789.00,0.00,728.50,9181.13,2045.00,141.11,9.00,25163.41,0.00,65.30
2022-12-11T14:00:00Z,8897.75,3789.00,0.00,732.00,9113.54,2045.00,150.43,9.00,25383.28,0.00,65.40
2022-12-11T15:00:00Z,8736.70,3789.00,0.00,860.50,9355.90,2045.00,189.06,9.00,25277.73,0.00,65.40
2022-12-11T16:00:00Z,8575.70,3789.00,0.00,867.00,9225.70,2045.00,206.93,9.00,24992.67,0.00,61.60
2022-12-11T17:00:00Z,8504.45,3896.00,0.00,842.00,8721.95,2045.00,212.22,9.00,25006.40,0.00,61.60
2022-12-11T18:00:00Z,7792.70,4677.00,0.00,837.00,8452.49,2045.00,209.80,9.00,25092.10,0.00,61.60
2022-12-11T19:00:00Z,6892.70,5284.92,0.00,748.00,8379.28,2045.00,207.50,9.00,25337.55,0.00,61.10
2022-12-11T20:00:00Z,5934.70,6371.83,0.00,748.00,7736.63,2045.00,207.90,9.00,25667.03,0.00,61.50
2022-12-11T21:00:00Z,5934.70,5328.00,0.00,680.50,7712.30,2045.00,203.90,9.00,26101.73,0.00,63.40
2022-12-11T22:00:00Z,5934.70,4853.00,0.00,691.00,7961.42,2045.00,176.40,9.00,26579.32,0.00,63.40
2022-12-11T23:00:00Z,5934.70,4320.00,0.00,913.42,8252.32,2045.00,146.54,9.00,27067.55,0.00,63.30
2022-12-12T00:00:00Z,5184.70,4621.00,0.00,923.17,8818.65,2045.00,140.79,9.00,27448.32,0.00,63.30
2022-12-12T01:00:00Z,5184.70,4579.00,0.00,843.75,8679.82,2045.00,140.71,9.00,27700.05,0.00,71.90
2022-12-12T02:00:00Z,4822.00,4940.70,0.00,808.00,8074.53,2045.00,140.64,9.00,27886.70,0.00,71.90
2022-12-12T03:00:00Z,4822.00,4527.83,0.00,688.00,7763.80,2045.00,140.71,9.00,28003.60,0.00,71.90
2022-12-12T04:00:00Z,4842.00,4114.00,0.00,573.02,7393.43,2045.00,140.74,9.00,28147.65,0.00,71.90
2022-12-12T05:00:00Z,4842.00,4102.00,0.00,468.02,7123.88,2045.00,140.75,9.00,28280.90,0.00,81.90
