GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2023-12-28T06:00:00Z,6169.00,4895.00,0.00,198.77,14197.06,2045.00,140.41,10.50,25537.50,0.00,339.60
2023-12-28T07:00:00Z,6169.00,4894.00,0.00,191.10,14216.98,2045.00,140.35,10.50,25369.57,0.00,339.20
2023-12-28T08:00:00Z,6169.00,4893.00,0.00,223.19,14332.53,2045.00,140.42,10.50,25312.00,0.00,336.30
2023-12-28T09:00:00Z,6169.00,4893.00,0.00,216.43,14355.10,2045.00,140.38,10.50,25356.17,0.00,336.30
2023-12-28T10:00:00Z,6508.00,4556.00,0.00,227.60,14545.88,2045.00,140.41,10.50,25427.93,0.00,336.30
2023-12-28T11:00:00Z,6528.00,4562.00,0.00,503.93,14945.43,2045.00,140.40,10.50,25482.82,0.00,336.40
2023-12-28T12:00:00Z,6528.00,4572.00,0.00,1065.43,15430.95,2045.00,140.29,10.50,25232.17,0.00,337.20
2023-12-28T13:00:00Z,6528.00,4577.00,0.00,1098.10,15621.07,2045.00,140.57,10.50,25087.78,0.00,342.00
2023-12-28T14:00:00Z,6528.00,4581.00,0.93,1106.43,15634.70,2045.00,151.38,10.50,25060.27,0.00,345.70
2023-12-28T15:00:00Z,6528.00,4582.67,363.97,1159.77,15552.73,2045.00,202.30,10.50,25008.88,0.00,352.80
2023-12-28T16:00:00Z,6480.50,4603.00,68.47,1068.10,15190.97,2045.00,233.47,10.50,25023.43,0.00,352.60
2023-12-28T17:00:00Z,6338.00,4687.25,0.70,1008.10,14589.21,2045.00,236.00,10.50,25192.00,0.00,353.60
2023-12-28T18:00:00Z,6338.00,4678.00,0.70,976.02,14123.87,2045.00,229.30,10.50,25464.77,0.00,353.90
2023-12-28T19:00:00Z,5881.00,5669.00,2.80,930.10,13659.66,2045.00,225.60,10.50,25849.55,0.00,358.90
2023-12-28T20:00:00Z,6007.67,5578.83,2.80,873.10,13545.24,2045.00,225.10,10.50,26177.74,0.00,358.80
2023-12-28T21:00:00Z,6071.00,5561.00,0.70,853.10,13574.40,2045.00,217.50,10.50,26478.78,0.00,357.70
2023-12-28T22:00:00Z,6071.00,5561.00,0.00,1066.18,13599.23,2045.00,181.92,10.50,26769.24,0.00,355.60
2023-12-28T23:00:00Z,6071.00,5566.98,0.00,1139.10,13681.01,2045.00,145.33,10.50,26969.80,0.00,145.90
2023-12-29T00:00:00Z,6071.00,5364.33,0.00,1052.35,13499.21,2045.00,140.23,10.50,27126.27,0.00,143.30
2023-12-29T01:00:00Z,5698.00,5390.58,0.00,1008.10,13029.94,2045.00,140.22,10.50,27253.95,0.00,141.90
2023-12-29T02:00:00Z,5698.00,5072.98,0.00,859.10,12679.50,2045.00,140.17,10.50,27285.90,0.00,141.10
2023-12-29T03:00:00Z,5698.00,5023.95,0.00,634.93,12312.42,2045.00,140.29,10.50,27264.38,0.00,350.90
2023-12-29T04:00:00Z,5698.00,5016.90,0.00,300.94,11932.97,2045.00,140.40,10.50,27361.37,0.00,350.90
2023-12-29T05:00:00Z,5698.00,5013.90,0.00,198.13,11743.39,2045.00,140.33,10.50,27585.60,0.00,350.90
