GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-03-26T05:00:00Z,9959.20,3790.70,0.00,508.00,4287.03,810.00,140.00,11.00,20900.00,0.00,50.00
2021-03-26T06:00:00Z,9959.20,3181.70,0.00,508.00,3652.44,810.00,140.00,11.00,21271.23,0.00,50.00
2021-03-26T07:00:00Z,9959.20,3181.70,0.00,508.00,3452.60,810.00,140.00,11.00,21363.14,0.00,50.00
2021-03-26T08:00:00Z,9959.20,3181.70,0.00,508.05,3454.60,810.00,140.00,11.00,21334.68,0.00,50.00
2021-03-26T09:00:00Z,9959.20,2838.70,0.00,510.00,3754.78,810.00,140.00,11.00,21394.56,0.00,50.00
2021-03-26T10:00:00Z,9959.20,2777.37,0.00,640.02,4300.01,810.00,140.00,11.00,21584.38,0.00,50.40
2021-03-26T11:00:00Z,9959.20,3111.70,0.00,1451.00,4316.73,810.00,140.00,11.00,21658.80,0.00,50.40
2021-03-26T12:00:00Z,9752.95,3072.70,0.00,1553.92,4236.40,810.00,144.90,11.00,21673.97,0.00,50.40
2021-03-26T13:00:00Z,9407.20,3091.70,0.00,1556.00,4302.12,810.00,153.89,11.00,21757.19,0.00,50.40
2021-03-26T14:00:00Z,9601.20,3091.70,0.00,1561.67,4731.95,810.00,195.90,11.00,21621.69,0.00,50.40
2021-03-26T15:00:00Z,9601.20,3111.70,0.00,1556.00,4624.92,810.00,210.00,11.00,21554.99,0.00,50.40
2021-03-26T16:00:00Z,9601.20,3111.70,0.00,1530.00,4214.13,810.00,212.10,11.00,21762.03,0.00,50.41
2021-03-26T17:00:00Z,9844.95,3021.70,0.00,1511.17,4081.17,810.00,212.90,11.00,22002.24,0.00,50.40
2021-03-26T18:00:00Z,9601.20,2825.70,0.00,1373.00,4116.18,810.00,212.40,11.00,22161.83,0.00,50.40
2021-03-26T19:00:00Z,9601.20,2599.70,0.00,1248.00,3925.08,810.00,211.60,11.00,22209.38,0.00,50.40
2021-03-26T20:00:00Z,9601.20,2652.70,0.00,1151.83,3751.27,810.00,211.10,11.00,22206.70,0.00,50.40
2021-03-26T21:00:00Z,9586.47,2817.70,0.00,1132.00,3746.89,810.00,209.90,11.00,22254.82,0.00,50.40
2021-03-26T22:00:00Z,9551.50,2912.70,0.00,1248.92,3623.43,810.00,207.30,11.00,22078.94,0.00,50.40
2021-03-26T23:00:00Z,9866.50,3002.70,0.00,1411.83,3587.97,810.00,192.50,11.00,21866.40,0.00,50.40
2021-03-27T00:00:00Z,9897.50,3022.70,0.00,1523.33,3591.97,810.00,154.03,11.00,21526.78,0.00,50.40
2021-03-27T01:00:00Z,9814.50,3022.70,0.00,1526.00,3611.13,810.00,140.00,11.00,21130.83,0.00,50.00
2021-03-27T02:00:00Z,9897.50,2912.70,0.00,1281.00,3592.48,810.00,140.00,11.00,21298.60,0.00,50.00
2021-03-27T03:00:00Z,9908.87,2817.70,0.00,730.30,3701.93,810.00,140.00,11.00,21210.75,0.00,50.00
2021-03-27T04:00:00Z,9899.70,2814.70,0.00,621.33,3629.08,810.00,140.00,11.00,21083.18,0.00,50.05
