GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2022-10-30T05:00:00Z,9478.10,3168.15,0.00,550.00,8640.63,0.00,140.70,10.60,22534.17,0.00,85.80
2022-10-30T06:00:00Z,9472.27,3153.90,0.00,548.00,8626.58,0.00,140.62,10.60,22577.15,0.00,89.60
2022-10-30T07:00:00Z,9468.10,3153.90,0.00,548.00,8217.55,0.00,140.74,10.60,22733.59,0.00,84.60
2022-10-30T08:00:00Z,9431.85,3153.90,0.00,548.00,8038.50,0.00,140.82,10.60,22998.36,0.00,84.60
2022-10-30T09:00:00Z,9428.10,3153.90,0.00,548.00,8040.88,0.00,140.85,10.60,23227.75,0.00,84.60
2022-10-30T10:00:00Z,9428.10,3153.90,0.00,561.50,8027.35,0.00,140.85,10.60,23398.96,0.00,84.70
2022-10-30T11:00:00Z,9477.10,3153.90,0.00,896.33,8110.40,0.00,140.89,10.60,23533.43,0.00,84.70
2022-10-30T12:00:00Z,9477.10,3407.65,0.00,931.00,8941.71,0.00,140.79,10.60,23617.66,0.00,95.10
2022-10-30T13:00:00Z,9368.20,3311.81,0.00,931.00,9837.20,0.00,142.91,10.60,23544.53,0.00,100.10
2022-10-30T14:00:00Z,9714.40,3230.70,0.00,1068.42,10314.30,0.00,182.68,10.60,23156.30,0.00,100.10
2022-10-30T15:00:00Z,9790.23,3284.00,0.00,1078.58,10301.78,0.00,202.40,10.60,22543.93,0.00,100.10
2022-10-30T16:00:00Z,9831.07,3404.00,0.00,967.50,10215.23,0.00,204.30,10.60,22276.14,0.00,100.10
2022-10-30T17:00:00Z,9851.90,3524.00,0.00,946.00,10216.88,0.00,203.80,10.60,22084.47,0.00,100.10
2022-10-30T18:00:00Z,9902.32,3554.00,0.00,956.41,10457.43,0.00,201.70,10.60,22034.05,0.00,96.20
2022-10-30T19:00:00Z,9936.90,3727.00,0.00,967.00,10328.61,0.00,200.20,10.60,22027.26,0.00,96.20
2022-10-30T20:00:00Z,9936.90,3735.00,0.00,969.74,10434.43,0.00,202.30,10.60,21994.01,0.00,96.20
2022-10-30T21:00:00Z,9936.90,3737.00,0.00,1153.77,10733.92,0.00,201.30,10.60,21968.55,0.00,96.20
2022-10-30T22:00:00Z,9936.90,3777.50,0.00,1447.10,11069.66,0.00,181.50,10.60,21986.29,0.00,96.20
2022-10-30T23:00:00Z,9936.90,3806.00,0.00,1424.60,11267.95,0.00,147.01,10.60,21777.66,0.00,96.20
2022-10-31T00:00:00Z,9936.90,3806.00,0.00,1365.12,11828.98,0.00,143.04,10.60,21786.47,0.00,99.60
2022-10-31T01:00:00Z,9917.57,3806.00,0.00,1135.42,12387.08,0.00,143.01,10.60,21790.35,0.00,99.60
2022-10-31T02:00:00Z,9907.90,3806.00,0.00,941.25,11800.67,0.00,141.26,10.60,21702.45,0.00,99.60
2022-10-31T03:00:00Z,9907.90,3827.00,0.00,665.56,10928.76,0.00,141.15,10.60,21401.72,0.00,99.60
2022-10-31T04:00:00Z,9907.90,3825.00,0.00,549.02,10129.31,0.00,141.15,10.60,21480.43,0.00,99.60
