GMT TIME, Coal Market, Coal Self, Diesel Fuel Oil, Hydro, Natural Gas, Nuclear, Solar, Waste Disposal Services, Wind, Waste Heat, Other
2021-10-13T05:00:00Z,7895.00,3359.00,0.00,616.18,3560.39,2018.00,140.00,7.00,24637.10,0.00,60.50
2021-10-13T06:00:00Z,7830.00,3359.00,0.00,614.35,3542.36,2018.00,140.00,7.00,24398.49,0.00,60.50
2021-10-13T07:00:00Z,7895.00,3757.08,0.00,608.10,3481.82,2018.00,140.00,7.00,24197.26,0.00,60.50
2021-10-13T08:00:00Z,7895.00,4214.50,0.00,616.10,3442.57,2018.00,140.00,7.00,24274.34,0.00,60.50
2021-10-13T09:00:00Z,7895.00,4858.50,0.00,628.85,3976.46,2018.00,140.00,7.00,24158.07,0.00,60.80
2021-10-13T10:00:00Z,7895.00,4975.00,0.00,701.35,5021.47,2018.00,140.00,7.00,24066.46,0.00,56.68
2021-10-13T11:00:00Z,8419.00,4451.00,0.00,989.10,6219.86,2018.00,140.00,7.00,23753.63,0.00,60.56
2021-10-13T12:00:00Z,8934.00,3945.00,0.00,1203.10,6514.42,2018.00,144.90,7.00,23659.24,0.00,63.60
2021-10-13T13:00:00Z,9273.00,3610.00,0.00,1249.68,6915.23,2018.00,148.21,10.00,23152.38,0.00,64.20
2021-10-13T14:00:00Z,9516.00,3404.00,0.00,1330.23,7406.00,2018.00,189.81,10.00,22214.87,0.00,65.04
2021-10-13T15:00:00Z,9516.68,3423.00,0.00,1335.81,7845.13,2018.00,201.20,10.00,21921.48,0.00,51.00
2021-10-13T16:00:00Z,9528.90,3480.00,0.00,1351.60,8148.00,2018.00,202.40,10.00,21726.24,0.00,52.38
2021-10-13T17:00:00Z,9529.73,3813.33,0.00,1375.60,8736.57,2018.00,201.60,10.00,21450.72,0.00,56.50
2021-10-13T18:00:00Z,9518.07,3880.00,0.00,1398.10,8986.43,2018.00,201.00,10.00,21099.41,0.00,57.10
2021-10-13T19:00:00Z,9266.73,3880.00,0.00,1534.53,9312.22,2018.00,200.00,10.00,20988.74,0.00,57.10
2021-10-13T20:00:00Z,9266.82,3880.00,0.00,1544.10,9553.45,2018.00,200.30,10.00,21082.77,0.00,57.10
2021-10-13T21:00:00Z,9540.90,3880.00,0.00,1576.10,9727.27,2018.00,200.10,10.00,21171.70,0.00,53.90
2021-10-13T22:00:00Z,9940.90,3760.00,0.00,1578.10,9669.05,2018.00,191.10,10.00,21053.90,0.00,52.40
2021-10-13T23:00:00Z,9908.90,4041.00,0.00,1447.60,9322.13,2018.00,161.00,10.00,21224.37,0.00,52.10
2021-10-14T00:00:00Z,9940.90,4041.00,0.00,1410.10,9185.79,2018.00,145.13,10.00,21386.30,0.00,52.10
2021-10-14T01:00:00Z,10500.90,3481.00,0.00,1212.60,8240.63,2018.00,140.00,10.00,21805.80,0.00,52.10
2021-10-14T02:00:00Z,10500.90,3444.00,0.00,954.27,7009.25,2018.00,140.00,10.00,22187.27,0.00,60.52
2021-10-14T03:00:00Z,10500.90,3436.00,0.00,711.11,6494.23,2015.00,140.00,10.00,22529.44,0.00,60.50
2021-10-14T04:00:00Z,10500.90,3436.00,0.00,696.10,5739.80,2015.00,140.00,10.00,22564.24,0.00,60.51
