datetime,coal,gas,wind,hydro,nuclear,unknown,biomass,solar,oil
2021-01-01 00:00:00,95.0,41926.0,7065.0,7643.0,19064.0,6218.0,0.0,0.0,0.0
2021-01-01 01:00:00,134.0,54736.0,8449.0,9371.0,23298.0,7603.0,0.0,0.0,0.0
2021-01-01 02:00:00,99.0,38032.0,5903.0,6578.0,16945.0,5541.0,0.0,0.0,0.0
2021-01-01 03:00:00,169.0,53910.0,7599.0,9106.0,23294.0,7620.0,0.0,0.0,0.0
2021-01-01 04:00:00,102.0,30110.0,4118.0,5234.0,12709.0,4149.0,0.0,0.0,0.0
2021-01-01 05:00:00,154.0,45149.0,5541.0,7812.0,19065.0,6251.0,0.0,0.0,0.0
2021-01-01 06:00:00,103.0,32370.0,3346.0,5283.0,12711.0,4164.0,0.0,0.0,0.0
2021-01-01 07:00:00,90.0,27180.0,2129.0,5731.0,10593.0,3451.0,0.0,37.0,0.0
2021-01-01 08:00:00,118.0,36512.0,2515.0,6731.0,14824.0,4882.0,0.0,478.0,0.0
2021-01-01 09:00:00,77.0,26126.0,1639.0,4475.0,10588.0,3471.0,0.0,665.0,0.0
2021-01-01 10:00:00,73.0,20828.0,1023.0,3722.0,8474.0,2780.0,0.0,758.0,0.0
2021-01-01 11:00:00,38.0,16612.0,624.0,2682.0,6355.0,2092.0,0.0,503.0,0.0
2021-01-01 12:00:00,44.0,23163.0,663.0,3611.0,8472.0,2782.0,0.0,575.0,0.0
2021-01-01 13:00:00,65.0,32880.0,464.0,4525.0,10591.0,3477.0,0.0,431.0,0.0
2021-01-01 14:00:00,90.0,33559.0,348.0,4527.0,10592.0,3436.0,0.0,253.0,0.0
2021-01-01 15:00:00,94.0,43608.0,303.0,5636.0,12706.0,4165.0,0.0,115.0,0.0
2021-01-01 16:00:00,127.0,64185.0,607.0,11143.0,16937.0,5539.0,0.0,5.0,0.0
2021-01-01 17:00:00,93.0,41206.0,420.0,8673.0,10585.0,3485.0,0.0,0.0,0.0
2021-01-01 18:00:00,128.0,71249.0,660.0,14673.0,19054.0,6259.0,0.0,0.0,0.0
2021-01-01 19:00:00,78.0,38021.0,476.0,6569.0,10588.0,3474.0,0.0,0.0,0.0
2021-01-01 20:00:00,134.0,73135.0,1544.0,10785.0,21184.0,6895.0,0.0,0.0,0.0
2021-01-01 21:00:00,127.0,70625.0,2159.0,11866.0,23294.0,7620.0,0.0,0.0,0.0
2021-01-01 22:00:00,64.0,26897.0,1122.0,5212.0,10586.0,3481.0,0.0,0.0,0.0
2021-01-01 23:00:00,168.0,60955.0,2723.0,10981.0,25411.0,8328.0,0.0,0.0,0.0
2021-01-02 00:00:00,221.0,61611.0,2778.0,10841.0,27527.0,9011.0,0.0,0.0,0.0
2021-01-02 01:00:00,139.0,36310.0,1688.0,6560.0,16945.0,5566.0,0.0,0.0,0.0
2021-01-02 02:00:00,59.0,18094.0,863.0,3435.0,8468.0,2779.0,0.0,0.0,0.0
2021-01-02 03:00:00,106.0,25299.0,1734.0,5140.0,12704.0,4155.0,0.0,0.0,0.0
2021-01-02 04:00:00,105.0,28621.0,3166.0,5860.0,14822.0,4831.0,0.0,0.0,0.0
2021-01-02 05:00:00,192.0,38436.0,5359.0,7199.0,19065.0,6188.0,0.0,0.0,0.0
2021-01-02 06:00:00,113.0,29128.0,4158.0,5230.0,12708.0,4134.0,0.0,0.0,0.0
2021-01-02 07:00:00,70.0,21828.0,2798.0,3691.0,8472.0,2726.0,0.0,1.0,0.0
2021-01-02 08:00:00,90.0,29361.0,3278.0,4672.0,10589.0,3414.0,0.0,21.0,0.0
2021-01-02 09:00:00,83.0,30726.0,2975.0,4621.0,10590.0,3427.0,0.0,83.0,66.0
2021-01-02 10:00:00,59.0,24670.0,2166.0,4078.0,8473.0,2740.0,0.0,194.0,90.0
2021-01-02 11:00:00,58.0,23960.0,2205.0,3904.0,8475.0,2765.0,0.0,407.0,81.0
2021-01-02 12:00:00,61.0,32724.0,2981.0,5076.0,12704.0,4144.0,0.0,762.0,81.0
2021-01-02 13:00:00,64.0,28542.0,2568.0,4283.0,10590.0,3425.0,0.0,501.0,69.0
2021-01-02 14:00:00,44.0,24853.0,2130.0,3464.0,8473.0,2754.0,0.0,215.0,30.0
2021-01-02 15:00:00,51.0,25906.0,2598.0,3718.0,8468.0,2747.0,0.0,99.0,0.0
2021-01-02 16:00:00,67.0,33765.0,3478.0,6927.0,10591.0,3461.0,0.0,26.0,0.0
2021-01-02 17:00:00,57.0,35423.0,3532.0,9564.0,10585.0,3446.0,0.0,20.0,0.0
2021-01-02 18:00:00,84.0,56244.0,5953.0,13280.0,16937.0,5493.0,0.0,32.0,0.0
2021-01-02 19:00:00,121.0,61053.0,6281.0,12378.0,19056.0,6183.0,0.0,36.0,0.0
2021-01-02 20:00:00,235.0,93372.0,7638.0,16626.0,29654.0,9471.0,0.0,56.0,0.0
2021-01-02 21:00:00,143.0,58931.0,4873.0,12638.0,21166.0,6693.0,0.0,40.0,0.0
2021-01-02 22:00:00,122.0,50292.0,5172.0,10680.0,21159.0,6707.0,0.0,40.0,0.0
2021-01-02 23:00:00,119.0,40920.0,3962.0,7923.0,19048.0,6051.0,0.0,36.0,0.0
2021-01-03 00:00:00,75.0,31055.0,2966.0,6415.0,14806.0,4723.0,0.0,28.0,0.0
2021-01-03 01:00:00,86.0,35727.0,2815.0,7337.0,16920.0,5375.0,0.0,32.0,0.0
2021-01-03 02:00:00,97.0,44870.0,3510.0,9176.0,21154.0,6649.0,0.0,40.0,0.0
2021-01-03 03:00:00,80.0,40382.0,3160.0,7634.0,19042.0,6057.0,0.0,36.0,0.0
2021-01-03 04:00:00,98.0,27379.0,1823.0,5031.0,12697.0,4037.0,0.0,24.0,0.0
2021-01-03 05:00:00,134.0,47094.0,2257.0,8923.0,21153.0,6763.0,0.0,40.0,0.0
2021-01-03 06:00:00,86.0,30790.0,931.0,5372.0,12689.0,3994.0,0.0,24.0,0.0
2021-01-03 07:00:00,89.0,28054.0,712.0,4594.0,10574.0,3300.0,0.0,24.0,0.0
2021-01-03 08:00:00,154.0,47023.0,1006.0,7955.0,16925.0,5297.0,0.0,148.0,0.0
2021-01-03 09:00:00,124.0,38228.0,339.0,7086.0,12698.0,3969.0,0.0,204.0,0.0
2021-01-03 10:00:00,140.0,46646.0,182.0,8869.0,14812.0,4615.0,0.0,235.0,0.0
2021-01-03 11:00:00,132.0,50095.0,313.0,7665.0,14804.0,4715.0,0.0,265.0,0.0
2021-01-03 12:00:00,129.0,51913.0,395.0,7417.0,14815.0,4688.0,0.0,237.0,0.0
2021-01-03 13:00:00,101.0,45694.0,269.0,5880.0,12700.0,4035.0,0.0,154.0,0.0
2021-01-03 14:00:00,111.0,55548.0,277.0,6181.0,14813.0,4670.0,0.0,112.0,0.0
2021-01-03 15:00:00,111.0,56707.0,407.0,7476.0,14814.0,4630.0,0.0,52.0,0.0
2021-01-03 16:00:00,145.0,84254.0,620.0,15936.0,21161.0,6732.0,0.0,40.0,0.0
2021-01-03 17:00:00,100.0,60673.0,454.0,14449.0,14820.0,4753.0,0.0,28.0,0.0
2021-01-03 18:00:00,78.0,51966.0,406.0,10180.0,12697.0,4082.0,0.0,24.0,0.0
2021-01-03 19:00:00,112.0,65950.0,600.0,11341.0,16930.0,5422.0,0.0,32.0,0.0
2021-01-03 20:00:00,126.0,68067.0,615.0,11418.0,19045.0,5919.0,0.0,36.0,0.0
2021-01-03 21:00:00,119.0,54093.0,479.0,8510.0,16943.0,5240.0,0.0,32.0,0.0
2021-01-03 22:00:00,162.0,58583.0,595.0,9416.0,21171.0,6578.0,0.0,32.0,0.0
2021-01-03 23:00:00,113.0,40361.0,489.0,7451.0,16941.0,5269.0,0.0,0.0,0.0
2021-01-04 00:00:00,153.0,51662.0,748.0,10011.0,23281.0,7370.0,0.0,0.0,0.0
2021-01-04 01:00:00,169.0,52961.0,702.0,9514.0,23291.0,7263.0,0.0,0.0,0.0
2021-01-04 02:00:00,131.0,43765.0,644.0,7751.0,19054.0,5885.0,0.0,0.0,0.0
2021-01-04 03:00:00,130.0,34911.0,496.0,6259.0,14816.0,4558.0,0.0,0.0,0.0
2021-01-04 04:00:00,162.0,40813.0,580.0,7211.0,16934.0,5136.0,0.0,0.0,0.0
2021-01-04 05:00:00,176.0,56196.0,627.0,9009.0,21168.0,6461.0,0.0,0.0,0.0
2021-01-04 06:00:00,133.0,53775.0,508.0,7496.0,16934.0,5232.0,0.0,0.0,0.0
2021-01-04 07:00:00,88.0,45737.0,385.0,6846.0,12706.0,3941.0,0.0,5.0,0.0
2021-01-04 08:00:00,116.0,57856.0,412.0,7974.0,14820.0,4570.0,0.0,106.0,0.0
2021-01-04 09:00:00,93.0,41870.0,264.0,5351.0,10579.0,3128.0,0.0,125.0,0.0
2021-01-04 10:00:00,120.0,60283.0,362.0,7092.0,14819.0,4257.0,0.0,467.0,0.0
2021-01-04 11:00:00,145.0,58823.0,359.0,6486.0,14820.0,4316.0,0.0,676.0,0.0
2021-01-04 12:00:00,157.0,65192.0,501.0,7404.0,16935.0,4989.0,0.0,805.0,0.0
2021-01-04 13:00:00,138.0,81144.0,781.0,8763.0,21168.0,6217.0,0.0,996.0,0.0
2021-01-04 14:00:00,69.0,49355.0,573.0,5340.0,12704.0,3771.0,0.0,441.0,0.0
2021-01-04 15:00:00,105.0,77412.0,848.0,8758.0,19058.0,5655.0,0.0,277.0,0.0
2021-01-04 16:00:00,85.0,81150.0,1024.0,10821.0,19053.0,5614.0,0.0,21.0,0.0
2021-01-04 17:00:00,107.0,84017.0,1192.0,13290.0,19043.0,5658.0,0.0,0.0,0.0
2021-01-04 18:00:00,45.0,54838.0,915.0,9090.0,12698.0,3850.0,0.0,0.0,0.0
2021-01-04 19:00:00,79.0,69266.0,1216.0,11216.0,16936.0,5261.0,0.0,0.0,0.0
2021-01-04 20:00:00,26.0,32359.0,634.0,4448.0,8465.0,2612.0,0.0,0.0,0.0
2021-01-04 21:00:00,41.0,29368.0,605.0,4079.0,8466.0,2632.0,0.0,0.0,0.0
2021-01-04 22:00:00,48.0,35603.0,854.0,5954.0,12694.0,3967.0,0.0,0.0,0.0
2021-01-04 23:00:00,66.0,37988.0,914.0,6559.0,14813.0,4670.0,0.0,0.0,0.0
2021-01-05 00:00:00,65.0,35161.0,1011.0,6390.0,14820.0,4623.0,0.0,0.0,0.0
2021-01-05 01:00:00,46.0,24041.0,774.0,4420.0,10586.0,3308.0,0.0,0.0,0.0
2021-01-05 02:00:00,25.0,13470.0,497.0,2579.0,6349.0,1971.0,0.0,0.0,0.0
2021-01-05 03:00:00,62.0,27188.0,1036.0,5414.0,12697.0,3964.0,0.0,0.0,0.0
2021-01-05 04:00:00,103.0,35945.0,1215.0,6358.0,14816.0,4572.0,0.0,0.0,0.0
2021-01-05 05:00:00,99.0,38225.0,1240.0,6604.0,14818.0,4593.0,0.0,0.0,0.0
2021-01-05 06:00:00,96.0,46259.0,1294.0,9705.0,14814.0,4455.0,0.0,0.0,0.0
2021-01-05 07:00:00,96.0,53134.0,1268.0,10917.0,14812.0,4435.0,0.0,14.0,0.0
2021-01-05 08:00:00,63.0,47915.0,1072.0,8494.0,12695.0,3824.0,0.0,128.0,0.0
2021-01-05 09:00:00,75.0,65235.0,1442.0,9444.0,16933.0,5087.0,0.0,360.0,0.0
2021-01-05 10:00:00,107.0,65493.0,1371.0,8452.0,16931.0,5006.0,0.0,506.0,0.0
2021-01-05 11:00:00,72.0,31800.0,630.0,4716.0,8467.0,2486.0,0.0,335.0,0.0
2021-01-05 12:00:00,109.0,55092.0,1097.0,9342.0,14819.0,4360.0,0.0,578.0,0.0
2021-01-05 13:00:00,95.0,53873.0,1051.0,9054.0,14809.0,4360.0,0.0,482.0,0.0
2021-01-05 14:00:00,81.0,55027.0,1048.0,8582.0,14818.0,4394.0,0.0,303.0,0.0
2021-01-05 15:00:00,66.0,56916.0,1082.0,8782.0,14822.0,4409.0,0.0,129.0,0.0
2021-01-05 16:00:00,104.0,51273.0,1122.0,10295.0,12702.0,3846.0,0.0,49.0,0.0
2021-01-05 17:00:00,130.0,68837.0,1602.0,16466.0,16929.0,5202.0,0.0,64.0,0.0
2021-01-05 18:00:00,55.0,34092.0,902.0,7407.0,8464.0,2588.0,0.0,32.0,0.0
2021-01-05 19:00:00,63.0,42599.0,1100.0,6488.0,10580.0,3235.0,0.0,40.0,0.0
2021-01-05 20:00:00,40.0,46071.0,1236.0,7123.0,12778.0,3912.0,0.0,48.0,0.0
2021-01-05 21:00:00,28.0,33907.0,1127.0,5876.0,10953.0,3234.0,0.0,40.0,0.0
2021-01-05 22:00:00,23.0,28696.0,1207.0,5329.0,11284.0,3260.0,0.0,40.0,0.0
2021-01-05 23:00:00,42.0,23223.0,1311.0,5050.0,11366.0,3266.0,0.0,40.0,0.0
2021-01-06 00:00:00,83.0,32262.0,2612.0,6864.0,18186.0,5197.0,0.0,64.0,0.0
2021-01-06 01:00:00,82.0,25792.0,2277.0,5107.0,13849.0,3890.0,0.0,48.0,0.0
2021-01-06 02:00:00,60.0,16566.0,1680.0,3468.0,9726.0,2592.0,0.0,32.0,0.0
2021-01-06 03:00:00,36.0,12011.0,1389.0,2612.0,7589.0,1955.0,0.0,24.0,0.0
2021-01-06 04:00:00,24.0,13494.0,1458.0,2588.0,7665.0,1947.0,0.0,24.0,0.0
2021-01-06 05:00:00,92.0,36298.0,3492.0,6067.0,17816.0,4499.0,0.0,56.0,0.0
2021-01-06 06:00:00,104.0,45645.0,3665.0,6401.0,17784.0,4530.0,0.0,56.0,0.0
2021-01-06 07:00:00,42.0,35986.0,2766.0,4957.0,12822.0,3243.0,0.0,47.0,0.0
2021-01-06 08:00:00,72.0,37795.0,2877.0,5158.0,13143.0,3251.0,0.0,125.0,0.0
2021-01-06 09:00:00,35.0,44304.0,3478.0,5770.0,16259.0,3855.0,0.0,422.0,0.0
2021-01-06 10:00:00,62.0,34924.0,2822.0,4633.0,13735.0,3228.0,0.0,526.0,0.0
2021-01-06 11:00:00,53.0,26342.0,2396.0,3523.0,11179.0,2523.0,0.0,609.0,0.0
2021-01-06 12:00:00,18.0,37842.0,3838.0,5334.0,16933.0,3894.0,0.0,861.0,0.0
2021-01-06 13:00:00,11.0,25551.0,2748.0,3715.0,11402.0,2609.0,0.0,526.0,0.0
2021-01-06 14:00:00,62.0,38570.0,4419.0,5595.0,17261.0,3921.0,0.0,588.0,0.0
2021-01-06 15:00:00,43.0,20447.0,2411.0,3246.0,8735.0,1968.0,0.0,138.0,0.0
2021-01-06 16:00:00,16.0,49574.0,5886.0,12019.0,21070.0,4550.0,0.0,24.0,0.0
2021-01-06 17:00:00,24.0,29723.0,3476.0,7832.0,12429.0,2630.0,0.0,0.0,0.0
2021-01-06 18:00:00,134.0,52303.0,6119.0,12794.0,22089.0,4592.0,0.0,0.0,0.0
2021-01-06 19:00:00,25.0,22267.0,2460.0,3802.0,9467.0,1961.0,0.0,0.0,0.0
2021-01-06 20:00:00,95.0,56236.0,6330.0,9083.0,25227.0,5200.0,0.0,0.0,0.0
2021-01-06 21:00:00,43.0,30239.0,3917.0,4901.0,15712.0,3260.0,0.0,0.0,0.0
2021-01-06 22:00:00,109.0,51226.0,7652.0,9158.0,31457.0,6375.0,0.0,0.0,0.0
2021-01-06 23:00:00,64.0,30391.0,5293.0,6347.0,22034.0,4586.0,0.0,0.0,0.0
2021-01-07 00:00:00,92.0,27160.0,5295.0,6404.0,22063.0,4535.0,0.0,0.0,0.0
2021-01-07 01:00:00,84.0,37869.0,7427.0,9069.0,31464.0,6468.0,0.0,0.0,0.0
2021-01-07 02:00:00,68.0,14299.0,3063.0,3568.0,12593.0,2616.0,0.0,0.0,0.0
2021-01-07 03:00:00,55.0,14029.0,3300.0,3500.0,12583.0,2625.0,0.0,0.0,0.0
2021-01-07 04:00:00,39.0,15239.0,3443.0,3314.0,12588.0,2598.0,0.0,0.0,0.0
2021-01-07 05:00:00,49.0,26556.0,5005.0,5118.0,18885.0,3929.0,0.0,0.0,0.0
2021-01-07 06:00:00,75.0,48093.0,7539.0,9992.0,28351.0,5678.0,0.0,0.0,0.0
2021-01-07 07:00:00,56.0,38131.0,5253.0,8588.0,18864.0,3831.0,0.0,27.0,0.0
2021-01-07 08:00:00,63.0,44680.0,6030.0,9413.0,22034.0,4320.0,0.0,352.0,0.0
2021-01-07 09:00:00,69.0,38280.0,5012.0,6044.0,18902.0,3714.0,0.0,782.0,0.0
2021-01-07 10:00:00,83.0,30685.0,3991.0,4589.0,15750.0,3103.0,0.0,918.0,0.0
2021-01-07 11:00:00,82.0,48925.0,6447.0,7642.0,25199.0,5022.0,0.0,1359.0,0.0
2021-01-07 12:00:00,61.0,42239.0,5581.0,6670.0,22051.0,4447.0,0.0,1151.0,0.0
2021-01-07 13:00:00,49.0,28892.0,4083.0,4666.0,15760.0,3168.0,0.0,815.0,0.0
2021-01-07 14:00:00,59.0,49125.0,6790.0,7393.0,25288.0,5071.0,0.0,1063.0,0.0
2021-01-07 15:00:00,59.0,58858.0,7629.0,8610.0,29102.0,5692.0,0.0,450.0,0.0
2021-01-07 16:00:00,63.0,48336.0,5793.0,9568.0,22958.0,4435.0,0.0,35.0,0.0
2021-01-07 17:00:00,60.0,58184.0,6825.0,15719.0,26607.0,5077.0,0.0,0.0,47.0
2021-01-07 18:00:00,14.0,21380.0,2645.0,5366.0,10022.0,1954.0,0.0,0.0,51.0
2021-01-07 19:00:00,42.0,43202.0,5358.0,8577.0,20045.0,3855.0,0.0,0.0,261.0
2021-01-07 20:00:00,27.0,34292.0,4318.0,5018.0,16701.0,3195.0,0.0,0.0,233.0
2021-01-07 21:00:00,72.0,47999.0,7123.0,7482.0,26694.0,5075.0,0.0,0.0,367.0
2021-01-07 22:00:00,45.0,34851.0,6198.0,6055.0,23346.0,4448.0,0.0,0.0,326.0
2021-01-07 23:00:00,77.0,36347.0,7020.0,6860.0,26664.0,5097.0,0.0,0.0,185.0
2021-01-08 00:00:00,46.0,18849.0,3501.0,3368.0,13358.0,2533.0,0.0,0.0,0.0
2021-01-08 01:00:00,44.0,18032.0,3515.0,3314.0,13365.0,2537.0,0.0,0.0,0.0
2021-01-08 02:00:00,30.0,17706.0,3438.0,3281.0,13368.0,2544.0,0.0,0.0,0.0
2021-01-08 03:00:00,29.0,17682.0,3428.0,3258.0,13367.0,2542.0,0.0,0.0,0.0
2021-01-08 04:00:00,56.0,33061.0,5898.0,5769.0,23392.0,4447.0,0.0,0.0,0.0
2021-01-08 05:00:00,23.0,21450.0,3333.0,3331.0,13368.0,2569.0,0.0,0.0,0.0
2021-01-08 06:00:00,36.0,31270.0,4063.0,4591.0,16687.0,3192.0,0.0,0.0,0.0
2021-01-08 07:00:00,26.0,28533.0,3230.0,4098.0,13351.0,2566.0,0.0,22.0,0.0
2021-01-08 08:00:00,25.0,29136.0,3242.0,3837.0,13359.0,2557.0,0.0,238.0,0.0
2021-01-08 09:00:00,22.0,27753.0,3287.0,3512.0,13344.0,2573.0,0.0,588.0,0.0
2021-01-08 10:00:00,10.0,20063.0,2447.0,2488.0,9821.0,1923.0,0.0,566.0,0.0
2021-01-08 11:00:00,30.0,31311.0,3800.0,4221.0,16317.0,3225.0,0.0,1005.0,0.0
2021-01-08 12:00:00,16.0,18683.0,2226.0,2528.0,9850.0,1930.0,0.0,588.0,0.0
2021-01-08 13:00:00,28.0,25048.0,3136.0,3621.0,13246.0,2582.0,0.0,713.0,0.0
2021-01-08 14:00:00,125.0,26498.0,3053.0,3739.0,13361.0,2622.0,0.0,486.0,0.0
2021-01-08 15:00:00,653.0,34245.0,3814.0,4651.0,16732.0,3289.0,0.0,204.0,0.0
2021-01-08 16:00:00,846.0,45306.0,4675.0,6632.0,20057.0,3923.0,0.0,18.0,0.0
2021-01-08 17:00:00,595.0,31483.0,3223.0,6089.0,13375.0,2617.0,0.0,0.0,0.0
2021-01-08 18:00:00,693.0,31165.0,3215.0,5691.0,13378.0,2601.0,0.0,0.0,0.0
2021-01-08 19:00:00,927.0,38197.0,3952.0,5196.0,16718.0,3246.0,0.0,0.0,0.0
2021-01-08 20:00:00,1093.0,42980.0,4781.0,6208.0,20067.0,3848.0,0.0,0.0,0.0
2021-01-08 21:00:00,1090.0,38309.0,4762.0,5744.0,20071.0,3909.0,0.0,0.0,0.0
2021-01-08 22:00:00,694.0,22938.0,3091.0,3493.0,13372.0,2660.0,0.0,0.0,0.0
2021-01-08 23:00:00,1143.0,25345.0,3659.0,4335.0,16716.0,3353.0,0.0,0.0,0.0
2021-01-09 00:00:00,999.0,17878.0,2768.0,3394.0,13370.0,2699.0,0.0,0.0,0.0
2021-01-09 01:00:00,997.0,16295.0,2505.0,3333.0,13374.0,2691.0,0.0,0.0,0.0
2021-01-09 02:00:00,943.0,14852.0,2454.0,3255.0,13376.0,2697.0,0.0,0.0,0.0
2021-01-09 03:00:00,573.0,15338.0,2528.0,3057.0,13378.0,2699.0,0.0,0.0,0.0
2021-01-09 04:00:00,771.0,15648.0,2471.0,3018.0,13384.0,2700.0,0.0,0.0,0.0
2021-01-09 05:00:00,934.0,22166.0,2979.0,3961.0,16737.0,3387.0,0.0,0.0,0.0
2021-01-09 06:00:00,485.0,16276.0,1820.0,2377.0,10041.0,2030.0,0.0,0.0,0.0
2021-01-09 07:00:00,722.0,23630.0,2201.0,3438.0,13384.0,2692.0,0.0,19.0,0.0
2021-01-09 08:00:00,752.0,23569.0,1996.0,3843.0,13386.0,2710.0,0.0,230.0,0.0
2021-01-09 09:00:00,684.0,23660.0,1916.0,3311.0,13388.0,2786.0,0.0,566.0,0.0
2021-01-09 10:00:00,711.0,22491.0,1944.0,3342.0,13392.0,2788.0,0.0,757.0,0.0
2021-01-09 11:00:00,747.0,21408.0,2009.0,3488.0,13392.0,2785.0,0.0,783.0,0.0
2021-01-09 12:00:00,749.0,20794.0,2287.0,3562.0,13396.0,2772.0,0.0,728.0,0.0
2021-01-09 13:00:00,738.0,20051.0,2438.0,3602.0,13394.0,2769.0,0.0,540.0,0.0
2021-01-09 14:00:00,933.0,27101.0,2961.0,4335.0,16744.0,3456.0,0.0,491.0,0.0
2021-01-09 15:00:00,644.0,25032.0,2627.0,3458.0,13396.0,2721.0,0.0,117.0,0.0
2021-01-09 16:00:00,665.0,27593.0,2839.0,5034.0,13396.0,2753.0,0.0,6.0,0.0
2021-01-09 17:00:00,686.0,27659.0,3116.0,6611.0,13386.0,2765.0,0.0,0.0,0.0
2021-01-09 18:00:00,690.0,27653.0,3257.0,6106.0,13387.0,2754.0,0.0,0.0,0.0
2021-01-09 19:00:00,1123.0,40179.0,4994.0,7456.0,20088.0,4134.0,0.0,0.0,0.0
2021-01-09 20:00:00,654.0,18755.0,2448.0,2821.0,10044.0,2078.0,0.0,0.0,0.0
2021-01-09 21:00:00,2003.0,45425.0,6227.0,7333.0,26782.0,5516.0,0.0,0.0,0.0
2021-01-09 22:00:00,2278.0,45649.0,6751.0,8190.0,30130.0,6202.0,0.0,0.0,0.0
2021-01-09 23:00:00,2601.0,43434.0,7684.0,8709.0,33482.0,6914.0,0.0,0.0,0.0
2021-01-10 00:00:00,1793.0,25429.0,5215.0,5952.0,23433.0,4845.0,0.0,0.0,0.0
2021-01-10 01:00:00,1018.0,12594.0,3087.0,3183.0,13385.0,2780.0,0.0,0.0,0.0
2021-01-10 02:00:00,1293.0,15729.0,3970.0,3804.0,16740.0,3442.0,0.0,0.0,0.0
2021-01-10 03:00:00,1261.0,14073.0,4111.0,3998.0,16749.0,3448.0,0.0,0.0,0.0
2021-01-10 04:00:00,1276.0,15084.0,4092.0,3971.0,16756.0,3446.0,0.0,0.0,0.0
2021-01-10 05:00:00,1011.0,13307.0,3191.0,3112.0,13392.0,2752.0,0.0,0.0,0.0
2021-01-10 06:00:00,1052.0,15222.0,2939.0,3138.0,13391.0,2752.0,0.0,0.0,0.0
2021-01-10 07:00:00,910.0,12080.0,2063.0,2361.0,10045.0,2063.0,0.0,18.0,0.0
2021-01-10 08:00:00,1238.0,16696.0,2676.0,3458.0,13389.0,2737.0,0.0,238.0,0.0
2021-01-10 09:00:00,1233.0,15624.0,2460.0,3642.0,13398.0,2727.0,0.0,593.0,0.0
2021-01-10 10:00:00,1250.0,14705.0,1942.0,3743.0,13394.0,2687.0,0.0,831.0,0.0
2021-01-10 11:00:00,1266.0,14446.0,1722.0,3421.0,13392.0,2695.0,0.0,898.0,0.0
2021-01-10 12:00:00,641.0,7904.0,661.0,1616.0,6696.0,1362.0,0.0,403.0,0.0
2021-01-10 13:00:00,1239.0,16357.0,1077.0,3251.0,13390.0,2789.0,0.0,696.0,0.0
2021-01-10 14:00:00,945.0,13659.0,663.0,2556.0,10042.0,2098.0,0.0,342.0,0.0
2021-01-10 15:00:00,1533.0,26198.0,1050.0,4373.0,16728.0,3469.0,0.0,284.0,0.0
2021-01-10 16:00:00,1368.0,32169.0,1305.0,7664.0,16738.0,3468.0,0.0,16.0,0.0
2021-01-10 17:00:00,1306.0,33721.0,1511.0,10949.0,16735.0,3455.0,0.0,0.0,0.0
2021-01-10 18:00:00,1464.0,33949.0,1484.0,9300.0,16741.0,3452.0,0.0,0.0,0.0
2021-01-10 19:00:00,2415.0,53905.0,2470.0,11554.0,26785.0,5491.0,0.0,0.0,0.0
2021-01-10 20:00:00,1221.0,25446.0,1306.0,4800.0,13390.0,2735.0,0.0,0.0,0.0
2021-01-10 21:00:00,2121.0,42007.0,2284.0,6988.0,23427.0,4758.0,0.0,0.0,0.0
2021-01-10 22:00:00,1533.0,24941.0,1760.0,4318.0,16739.0,3416.0,0.0,0.0,0.0
2021-01-10 23:00:00,1145.0,21092.0,1923.0,4146.0,16740.0,3434.0,0.0,0.0,0.0
2021-01-11 00:00:00,1430.0,29677.0,2655.0,5374.0,23429.0,4719.0,0.0,0.0,0.0
2021-01-11 01:00:00,1454.0,29147.0,2572.0,5582.0,23427.0,4733.0,0.0,0.0,0.0
2021-01-11 02:00:00,1645.0,33982.0,2963.0,6359.0,26788.0,5377.0,0.0,0.0,0.0
2021-01-11 03:00:00,1044.0,22742.0,1827.0,3787.0,16736.0,3337.0,0.0,0.0,0.0
2021-01-11 04:00:00,623.0,14125.0,1088.0,2188.0,10045.0,2037.0,0.0,0.0,0.0
2021-01-11 05:00:00,1414.0,37472.0,2505.0,4984.0,23432.0,4664.0,0.0,0.0,0.0
2021-01-11 06:00:00,823.0,26651.0,1393.0,4170.0,13396.0,2511.0,0.0,0.0,0.0
2021-01-11 07:00:00,813.0,29819.0,1476.0,5443.0,13396.0,2453.0,0.0,18.0,0.0
2021-01-11 08:00:00,832.0,30098.0,1308.0,5723.0,13391.0,2463.0,0.0,135.0,0.0
2021-01-11 09:00:00,1040.0,38287.0,1134.0,7752.0,16743.0,3090.0,0.0,285.0,0.0
2021-01-11 10:00:00,1272.0,45554.0,921.0,8327.0,20095.0,3736.0,0.0,398.0,0.0
2021-01-11 11:00:00,725.0,22880.0,338.0,4320.0,10046.0,1852.0,0.0,209.0,0.0
2021-01-11 12:00:00,1055.0,30503.0,359.0,5331.0,13392.0,2449.0,0.0,238.0,0.0
2021-01-11 13:00:00,1238.0,31029.0,288.0,4795.0,13384.0,2439.0,0.0,165.0,0.0
2021-01-11 14:00:00,1607.0,38128.0,309.0,6379.0,16733.0,3131.0,0.0,127.0,0.0
2021-01-11 15:00:00,1909.0,45298.0,336.0,7718.0,20081.0,3727.0,0.0,72.0,0.0
2021-01-11 16:00:00,1274.0,31492.0,198.0,6975.0,13396.0,2493.0,0.0,4.0,0.0
2021-01-11 17:00:00,1603.0,40541.0,228.0,10733.0,16738.0,3108.0,0.0,0.0,0.0
