BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-05-29T00:08:40.000-04:00,299,Hydro,Hydro,N
2021-05-29T00:08:40.000-04:00,3986,Natural Gas,Natural Gas,Y
2021-05-29T00:08:40.000-04:00,3353,Nuclear,Nuclear,N
2021-05-29T00:08:40.000-04:00,1,Other,Other,N
2021-05-29T00:08:40.000-04:00,37,Renewables,Landfill Gas,N
2021-05-29T00:08:40.000-04:00,371,Renewables,Refuse,N
2021-05-29T00:08:40.000-04:00,281,Renewables,Wind,N
2021-05-29T00:08:40.000-04:00,298,Renewables,Wood,N
2021-05-29T00:19:58.000-04:00,297,Hydro,Hydro,N
2021-05-29T00:19:58.000-04:00,4045,Natural Gas,Natural Gas,Y
2021-05-29T00:19:58.000-04:00,3353,Nuclear,Nuclear,N
2021-05-29T00:19:58.000-04:00,37,Renewables,Landfill Gas,N
2021-05-29T00:19:58.000-04:00,373,Renewables,Refuse,N
2021-05-29T00:19:58.000-04:00,289,Renewables,Wind,N
2021-05-29T00:19:58.000-04:00,299,Renewables,Wood,N
2021-05-29T00:23:18.000-04:00,1,Coal,Coal,N
2021-05-29T00:23:18.000-04:00,296,Hydro,Hydro,N
2021-05-29T00:23:18.000-04:00,4006,Natural Gas,Natural Gas,Y
2021-05-29T00:23:18.000-04:00,3350,Nuclear,Nuclear,N
2021-05-29T00:23:18.000-04:00,37,Renewables,Landfill Gas,N
2021-05-29T00:23:18.000-04:00,370,Renewables,Refuse,N
2021-05-29T00:23:18.000-04:00,293,Renewables,Wind,N
2021-05-29T00:23:18.000-04:00,299,Renewables,Wood,N
2021-05-29T00:34:49.000-04:00,296,Hydro,Hydro,N
2021-05-29T00:34:49.000-04:00,3818,Natural Gas,Natural Gas,Y
2021-05-29T00:34:49.000-04:00,3352,Nuclear,Nuclear,N
2021-05-29T00:34:49.000-04:00,37,Renewables,Landfill Gas,N
2021-05-29T00:34:49.000-04:00,369,Renewables,Refuse,N
2021-05-29T00:34:49.000-04:00,295,Renewables,Wind,N
2021-05-29T00:34:49.000-04:00,299,Renewables,Wood,N
2021-05-29T00:47:26.000-04:00,294,Hydro,Hydro,N
2021-05-29T00:47:26.000-04:00,3787,Natural Gas,Natural Gas,Y
2021-05-29T00:47:26.000-04:00,3349,Nuclear,Nuclear,N
2021-05-29T00:47:26.000-04:00,37,Renewables,Landfill Gas,N
2021-05-29T00:47:26.000-04:00,372,Renewables,Refuse,N
2021-05-29T00:47:26.000-04:00,326,Renewables,Wind,N
2021-05-29T00:47:26.000-04:00,299,Renewables,Wood,N
2021-05-29T00:51:50.000-04:00,294,Hydro,Hydro,N
2021-05-29T00:51:50.000-04:00,3713,Natural Gas,Natural Gas,Y
2021-05-29T00:51:50.000-04:00,3353,Nuclear,Nuclear,N
2021-05-29T00:51:50.000-04:00,17,Other,Other,N
2021-05-29T00:51:50.000-04:00,37,Renewables,Landfill Gas,N
2021-05-29T00:51:50.000-04:00,379,Renewables,Refuse,N
2021-05-29T00:51:50.000-04:00,332,Renewables,Wind,N
2021-05-29T00:51:50.000-04:00,300,Renewables,Wood,N
2021-05-29T00:58:05.000-04:00,287,Hydro,Hydro,N
2021-05-29T00:58:05.000-04:00,3468,Natural Gas,Natural Gas,Y
2021-05-29T00:58:05.000-04:00,3352,Nuclear,Nuclear,N
