BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2023-08-27T00:00:16.000-04:00,953,Hydro,Hydro,N
2023-08-27T00:00:16.000-04:00,7373,Natural Gas,Natural Gas,Y
2023-08-27T00:00:16.000-04:00,3322,Nuclear,Nuclear,N
2023-08-27T00:00:16.000-04:00,1,Other,Other,N
2023-08-27T00:00:16.000-04:00,34,Renewables,Landfill Gas,N
2023-08-27T00:00:16.000-04:00,323,Renewables,Refuse,N
2023-08-27T00:00:16.000-04:00,2,Renewables,Solar,N
2023-08-27T00:00:16.000-04:00,188,Renewables,Wind,N
2023-08-27T00:00:16.000-04:00,194,Renewables,Wood,N
2023-08-27T00:10:29.000-04:00,808,Hydro,Hydro,N
2023-08-27T00:10:29.000-04:00,7216,Natural Gas,Natural Gas,Y
2023-08-27T00:10:29.000-04:00,3324,Nuclear,Nuclear,N
2023-08-27T00:10:29.000-04:00,1,Other,Other,N
2023-08-27T00:10:29.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T00:10:29.000-04:00,327,Renewables,Refuse,N
2023-08-27T00:10:29.000-04:00,2,Renewables,Solar,N
2023-08-27T00:10:29.000-04:00,183,Renewables,Wind,N
2023-08-27T00:10:29.000-04:00,195,Renewables,Wood,N
2023-08-27T00:21:46.000-04:00,809,Hydro,Hydro,N
2023-08-27T00:21:46.000-04:00,6961,Natural Gas,Natural Gas,Y
2023-08-27T00:21:46.000-04:00,3324,Nuclear,Nuclear,N
2023-08-27T00:21:46.000-04:00,1,Other,Other,N
2023-08-27T00:21:46.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T00:21:46.000-04:00,313,Renewables,Refuse,N
2023-08-27T00:21:46.000-04:00,2,Renewables,Solar,N
2023-08-27T00:21:46.000-04:00,187,Renewables,Wind,N
2023-08-27T00:21:46.000-04:00,193,Renewables,Wood,N
2023-08-27T00:23:40.000-04:00,808,Hydro,Hydro,N
2023-08-27T00:23:40.000-04:00,6974,Natural Gas,Natural Gas,Y
2023-08-27T00:23:40.000-04:00,3324,Nuclear,Nuclear,N
2023-08-27T00:23:40.000-04:00,1,Other,Other,N
2023-08-27T00:23:40.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T00:23:40.000-04:00,313,Renewables,Refuse,N
2023-08-27T00:23:40.000-04:00,2,Renewables,Solar,N
2023-08-27T00:23:40.000-04:00,192,Renewables,Wind,N
2023-08-27T00:23:40.000-04:00,195,Renewables,Wood,N
2023-08-27T00:29:55.000-04:00,678,Hydro,Hydro,N
2023-08-27T00:29:55.000-04:00,7134,Natural Gas,Natural Gas,Y
2023-08-27T00:29:55.000-04:00,3323,Nuclear,Nuclear,N
2023-08-27T00:29:55.000-04:00,1,Other,Other,N
2023-08-27T00:29:55.000-04:00,34,Renewables,Landfill Gas,N
2023-08-27T00:29:55.000-04:00,313,Renewables,Refuse,N
2023-08-27T00:29:55.000-04:00,2,Renewables,Solar,N
2023-08-27T00:29:55.000-04:00,194,Renewables,Wind,N
2023-08-27T00:29:55.000-04:00,195,Renewables,Wood,N
2023-08-27T00:39:20.000-04:00,678,Hydro,Hydro,N
2023-08-27T00:39:20.000-04:00,6857,Natural Gas,Natural Gas,Y
2023-08-27T00:39:20.000-04:00,3326,Nuclear,Nuclear,N
2023-08-27T00:39:20.000-04:00,34,Other,Other,N
2023-08-27T00:39:20.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T00:39:20.000-04:00,315,Renewables,Refuse,N
2023-08-27T00:39:20.000-04:00,2,Renewables,Solar,N
2023-08-27T00:39:20.000-04:00,192,Renewables,Wind,N
2023-08-27T00:39:20.000-04:00,196,Renewables,Wood,N
2023-08-27T00:48:29.000-04:00,679,Hydro,Hydro,N
2023-08-27T00:48:29.000-04:00,6913,Natural Gas,Natural Gas,Y
2023-08-27T00:48:29.000-04:00,3325,Nuclear,Nuclear,N
2023-08-27T00:48:29.000-04:00,1,Other,Other,N
2023-08-27T00:48:29.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T00:48:29.000-04:00,315,Renewables,Refuse,N
2023-08-27T00:48:29.000-04:00,2,Renewables,Solar,N
2023-08-27T00:48:29.000-04:00,189,Renewables,Wind,N
2023-08-27T00:48:29.000-04:00,193,Renewables,Wood,N
2023-08-27T00:53:19.000-04:00,677,Hydro,Hydro,N
2023-08-27T00:53:19.000-04:00,6951,Natural Gas,Natural Gas,Y
2023-08-27T00:53:19.000-04:00,3328,Nuclear,Nuclear,N
2023-08-27T00:53:19.000-04:00,1,Other,Other,N
2023-08-27T00:53:19.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T00:53:19.000-04:00,318,Renewables,Refuse,N
2023-08-27T00:53:19.000-04:00,2,Renewables,Solar,N
2023-08-27T00:53:19.000-04:00,184,Renewables,Wind,N
2023-08-27T00:53:19.000-04:00,197,Renewables,Wood,N
2023-08-27T00:54:49.000-04:00,679,Hydro,Hydro,N
2023-08-27T00:54:49.000-04:00,6892,Natural Gas,Natural Gas,Y
2023-08-27T00:54:49.000-04:00,3327,Nuclear,Nuclear,N
2023-08-27T00:54:49.000-04:00,1,Other,Other,N
2023-08-27T00:54:49.000-04:00,34,Renewables,Landfill Gas,N
2023-08-27T00:54:49.000-04:00,316,Renewables,Refuse,N
2023-08-27T00:54:49.000-04:00,2,Renewables,Solar,N
2023-08-27T00:54:49.000-04:00,183,Renewables,Wind,N
2023-08-27T00:54:49.000-04:00,195,Renewables,Wood,N
2023-08-27T00:59:23.000-04:00,678,Hydro,Hydro,N
2023-08-27T00:59:23.000-04:00,6929,Natural Gas,Natural Gas,Y
2023-08-27T00:59:23.000-04:00,3329,Nuclear,Nuclear,N
2023-08-27T00:59:23.000-04:00,1,Other,Other,N
2023-08-27T00:59:23.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T00:59:23.000-04:00,314,Renewables,Refuse,N
2023-08-27T00:59:23.000-04:00,2,Renewables,Solar,N
2023-08-27T00:59:23.000-04:00,180,Renewables,Wind,N
2023-08-27T00:59:23.000-04:00,197,Renewables,Wood,N
2023-08-27T01:07:14.000-04:00,678,Hydro,Hydro,N
2023-08-27T01:07:14.000-04:00,6898,Natural Gas,Natural Gas,Y
2023-08-27T01:07:14.000-04:00,3328,Nuclear,Nuclear,N
2023-08-27T01:07:14.000-04:00,4,Other,Other,N
2023-08-27T01:07:14.000-04:00,34,Renewables,Landfill Gas,N
2023-08-27T01:07:14.000-04:00,319,Renewables,Refuse,N
2023-08-27T01:07:14.000-04:00,2,Renewables,Solar,N
2023-08-27T01:07:14.000-04:00,162,Renewables,Wind,N
2023-08-27T01:07:14.000-04:00,196,Renewables,Wood,N
2023-08-27T01:09:38.000-04:00,680,Hydro,Hydro,N
2023-08-27T01:09:38.000-04:00,6839,Natural Gas,Natural Gas,Y
2023-08-27T01:09:38.000-04:00,3328,Nuclear,Nuclear,N
2023-08-27T01:09:38.000-04:00,20,Other,Other,N
2023-08-27T01:09:38.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T01:09:38.000-04:00,320,Renewables,Refuse,N
2023-08-27T01:09:38.000-04:00,2,Renewables,Solar,N
2023-08-27T01:09:38.000-04:00,163,Renewables,Wind,N
2023-08-27T01:09:38.000-04:00,199,Renewables,Wood,N
2023-08-27T01:14:09.000-04:00,680,Hydro,Hydro,N
2023-08-27T01:14:09.000-04:00,6672,Natural Gas,Natural Gas,Y
2023-08-27T01:14:09.000-04:00,3328,Nuclear,Nuclear,N
2023-08-27T01:14:09.000-04:00,4,Other,Other,N
2023-08-27T01:14:09.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T01:14:09.000-04:00,317,Renewables,Refuse,N
2023-08-27T01:14:09.000-04:00,2,Renewables,Solar,N
2023-08-27T01:14:09.000-04:00,160,Renewables,Wind,N
2023-08-27T01:14:09.000-04:00,197,Renewables,Wood,N
2023-08-27T01:19:26.000-04:00,683,Hydro,Hydro,N
2023-08-27T01:19:26.000-04:00,6678,Natural Gas,Natural Gas,Y
2023-08-27T01:19:26.000-04:00,3329,Nuclear,Nuclear,N
2023-08-27T01:19:26.000-04:00,8,Other,Other,N
2023-08-27T01:19:26.000-04:00,35,Renewables,Landfill Gas,N
2023-08-27T01:19:26.000-04:00,316,Renewables,Refuse,N
2023-08-27T01:19:26.000-04:00,2,Renewables,Solar,N
2023-08-27T01:19:26.000-04:00,165,Renewables,Wind,N
2023-08-27T01:19:26.000-04:00,195,Renewables,Wood,N
2023-08-27T01:26:13.000-04:00,681,Hydro,Hydro,N
2023-08-27T01:26:13.000-04:00,6469,Natural Gas,Natural Gas,Y
2023-08-27T01:26:13.000-04:00,3328,Nuclear,Nuclear,N
2023-08-27T01:26:13.000-04:00,4,Other,Other,N
