BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2023-04-29T00:07:47.000-04:00,5,Coal,Coal,N
2023-04-29T00:07:47.000-04:00,1029,Hydro,Hydro,N
2023-04-29T00:07:47.000-04:00,5022,Natural Gas,Natural Gas,Y
2023-04-29T00:07:47.000-04:00,1240,Nuclear,Nuclear,N
2023-04-29T00:07:47.000-04:00,4,Other,Other,N
2023-04-29T00:07:47.000-04:00,36,Renewables,Landfill Gas,N
2023-04-29T00:07:47.000-04:00,248,Renewables,Refuse,N
2023-04-29T00:07:47.000-04:00,7,Renewables,Solar,N
2023-04-29T00:07:47.000-04:00,288,Renewables,Wind,N
2023-04-29T00:07:47.000-04:00,151,Renewables,Wood,N
2023-04-29T00:17:21.000-04:00,4,Coal,Coal,N
2023-04-29T00:17:21.000-04:00,1028,Hydro,Hydro,N
2023-04-29T00:17:21.000-04:00,5077,Natural Gas,Natural Gas,Y
2023-04-29T00:17:21.000-04:00,1240,Nuclear,Nuclear,N
2023-04-29T00:17:21.000-04:00,42,Other,Other,N
2023-04-29T00:17:21.000-04:00,36,Renewables,Landfill Gas,N
2023-04-29T00:17:21.000-04:00,252,Renewables,Refuse,N
2023-04-29T00:17:21.000-04:00,7,Renewables,Solar,N
2023-04-29T00:17:21.000-04:00,291,Renewables,Wind,N
2023-04-29T00:17:21.000-04:00,149,Renewables,Wood,N
2023-04-29T00:26:55.000-04:00,4,Coal,Coal,N
2023-04-29T00:26:55.000-04:00,1028,Hydro,Hydro,N
2023-04-29T00:26:55.000-04:00,5180,Natural Gas,Natural Gas,Y
2023-04-29T00:26:55.000-04:00,1239,Nuclear,Nuclear,N
2023-04-29T00:26:55.000-04:00,0,Other,Other,N
2023-04-29T00:26:55.000-04:00,35,Renewables,Landfill Gas,N
2023-04-29T00:26:55.000-04:00,252,Renewables,Refuse,N
2023-04-29T00:26:55.000-04:00,7,Renewables,Solar,N
2023-04-29T00:26:55.000-04:00,284,Renewables,Wind,N
2023-04-29T00:26:55.000-04:00,150,Renewables,Wood,N
2023-04-29T00:35:27.000-04:00,6,Coal,Coal,N
2023-04-29T00:35:27.000-04:00,1028,Hydro,Hydro,N
2023-04-29T00:35:27.000-04:00,5002,Natural Gas,Natural Gas,Y
2023-04-29T00:35:27.000-04:00,1239,Nuclear,Nuclear,N
2023-04-29T00:35:27.000-04:00,0,Other,Other,N
2023-04-29T00:35:27.000-04:00,36,Renewables,Landfill Gas,N
2023-04-29T00:35:27.000-04:00,249,Renewables,Refuse,N
2023-04-29T00:35:27.000-04:00,7,Renewables,Solar,N
