BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2022-09-23T00:07:26.000-04:00,691,Hydro,Hydro,N
2022-09-23T00:07:26.000-04:00,4904,Natural Gas,Natural Gas,Y
2022-09-23T00:07:26.000-04:00,3333,Nuclear,Nuclear,N
2022-09-23T00:07:26.000-04:00,0,Other,Other,N
2022-09-23T00:07:26.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T00:07:26.000-04:00,326,Renewables,Refuse,N
2022-09-23T00:07:26.000-04:00,0,Renewables,Solar,N
2022-09-23T00:07:26.000-04:00,896,Renewables,Wind,Y
2022-09-23T00:07:26.000-04:00,158,Renewables,Wood,N
2022-09-23T00:11:38.000-04:00,695,Hydro,Hydro,N
2022-09-23T00:11:38.000-04:00,4737,Natural Gas,Natural Gas,Y
2022-09-23T00:11:38.000-04:00,3333,Nuclear,Nuclear,N
2022-09-23T00:11:38.000-04:00,10,Other,Other,N
2022-09-23T00:11:38.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T00:11:38.000-04:00,326,Renewables,Refuse,N
2022-09-23T00:11:38.000-04:00,0,Renewables,Solar,N
2022-09-23T00:11:38.000-04:00,915,Renewables,Wind,Y
2022-09-23T00:11:38.000-04:00,158,Renewables,Wood,N
2022-09-23T00:14:00.000-04:00,692,Hydro,Hydro,N
2022-09-23T00:14:00.000-04:00,4616,Natural Gas,Natural Gas,Y
2022-09-23T00:14:00.000-04:00,3334,Nuclear,Nuclear,N
2022-09-23T00:14:00.000-04:00,23,Other,Other,N
2022-09-23T00:14:00.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T00:14:00.000-04:00,327,Renewables,Refuse,N
2022-09-23T00:14:00.000-04:00,0,Renewables,Solar,N
2022-09-23T00:14:00.000-04:00,918,Renewables,Wind,Y
2022-09-23T00:14:00.000-04:00,159,Renewables,Wood,N
2022-09-23T00:21:20.000-04:00,694,Hydro,Hydro,N
2022-09-23T00:21:20.000-04:00,4466,Natural Gas,Natural Gas,Y
2022-09-23T00:21:20.000-04:00,3330,Nuclear,Nuclear,N
2022-09-23T00:21:20.000-04:00,7,Other,Other,N
2022-09-23T00:21:20.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T00:21:20.000-04:00,335,Renewables,Refuse,N
2022-09-23T00:21:20.000-04:00,0,Renewables,Solar,N
2022-09-23T00:21:20.000-04:00,956,Renewables,Wind,Y
2022-09-23T00:21:20.000-04:00,157,Renewables,Wood,N
2022-09-23T00:28:51.000-04:00,697,Hydro,Hydro,N
2022-09-23T00:28:51.000-04:00,4397,Natural Gas,Natural Gas,Y
2022-09-23T00:28:51.000-04:00,3334,Nuclear,Nuclear,N
2022-09-23T00:28:51.000-04:00,3,Other,Other,N
2022-09-23T00:28:51.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T00:28:51.000-04:00,331,Renewables,Refuse,N
2022-09-23T00:28:51.000-04:00,0,Renewables,Solar,N
2022-09-23T00:28:51.000-04:00,956,Renewables,Wind,Y
2022-09-23T00:28:51.000-04:00,158,Renewables,Wood,N
2022-09-23T00:38:03.000-04:00,695,Hydro,Hydro,N
2022-09-23T00:38:03.000-04:00,4459,Natural Gas,Natural Gas,Y
2022-09-23T00:38:03.000-04:00,3332,Nuclear,Nuclear,N
2022-09-23T00:38:03.000-04:00,0,Other,Other,N
2022-09-23T00:38:03.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T00:38:03.000-04:00,331,Renewables,Refuse,N
2022-09-23T00:38:03.000-04:00,0,Renewables,Solar,N
2022-09-23T00:38:03.000-04:00,964,Renewables,Wind,Y
2022-09-23T00:38:03.000-04:00,158,Renewables,Wood,N
2022-09-23T00:44:58.000-04:00,695,Hydro,Hydro,N
2022-09-23T00:44:58.000-04:00,4288,Natural Gas,Natural Gas,Y
2022-09-23T00:44:58.000-04:00,3330,Nuclear,Nuclear,N
2022-09-23T00:44:58.000-04:00,4,Other,Other,N
2022-09-23T00:44:58.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T00:44:58.000-04:00,322,Renewables,Refuse,N
2022-09-23T00:44:58.000-04:00,0,Renewables,Solar,N
2022-09-23T00:44:58.000-04:00,956,Renewables,Wind,Y
2022-09-23T00:44:58.000-04:00,159,Renewables,Wood,N
2022-09-23T00:53:21.000-04:00,705,Hydro,Hydro,N
2022-09-23T00:53:21.000-04:00,4115,Natural Gas,Natural Gas,Y
2022-09-23T00:53:21.000-04:00,3332,Nuclear,Nuclear,N
2022-09-23T00:53:21.000-04:00,7,Other,Other,N
2022-09-23T00:53:21.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T00:53:21.000-04:00,332,Renewables,Refuse,N
2022-09-23T00:53:21.000-04:00,0,Renewables,Solar,N
2022-09-23T00:53:21.000-04:00,960,Renewables,Wind,Y
2022-09-23T00:53:21.000-04:00,159,Renewables,Wood,N
2022-09-23T01:03:09.000-04:00,699,Hydro,Hydro,N
2022-09-23T01:03:09.000-04:00,4082,Natural Gas,Natural Gas,Y
2022-09-23T01:03:09.000-04:00,3331,Nuclear,Nuclear,N
2022-09-23T01:03:09.000-04:00,8,Other,Other,N
2022-09-23T01:03:09.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T01:03:09.000-04:00,336,Renewables,Refuse,N
2022-09-23T01:03:09.000-04:00,0,Renewables,Solar,N
2022-09-23T01:03:09.000-04:00,977,Renewables,Wind,Y
2022-09-23T01:03:09.000-04:00,158,Renewables,Wood,N
2022-09-23T01:11:16.000-04:00,698,Hydro,Hydro,N
2022-09-23T01:11:16.000-04:00,4068,Natural Gas,Natural Gas,Y
2022-09-23T01:11:16.000-04:00,3332,Nuclear,Nuclear,N
2022-09-23T01:11:16.000-04:00,0,Other,Other,N
2022-09-23T01:11:16.000-04:00,8,Renewables,Landfill Gas,N
2022-09-23T01:11:16.000-04:00,329,Renewables,Refuse,N
2022-09-23T01:11:16.000-04:00,0,Renewables,Solar,N
2022-09-23T01:11:16.000-04:00,980,Renewables,Wind,Y
2022-09-23T01:11:16.000-04:00,159,Renewables,Wood,N
2022-09-23T01:22:44.000-04:00,696,Hydro,Hydro,N
2022-09-23T01:22:44.000-04:00,3980,Natural Gas,Natural Gas,Y
2022-09-23T01:22:44.000-04:00,3331,Nuclear,Nuclear,N
2022-09-23T01:22:44.000-04:00,0,Other,Other,N
2022-09-23T01:22:44.000-04:00,7,Renewables,Landfill Gas,N
2022-09-23T01:22:44.000-04:00,331,Renewables,Refuse,N
2022-09-23T01:22:44.000-04:00,0,Renewables,Solar,N
2022-09-23T01:22:44.000-04:00,978,Renewables,Wind,Y
2022-09-23T01:22:44.000-04:00,158,Renewables,Wood,N
2022-09-23T01:30:05.000-04:00,695,Hydro,Hydro,N
2022-09-23T01:30:05.000-04:00,3911,Natural Gas,Natural Gas,Y
2022-09-23T01:30:05.000-04:00,3331,Nuclear,Nuclear,N
2022-09-23T01:30:05.000-04:00,0,Other,Other,N
2022-09-23T01:30:05.000-04:00,7,Renewables,Landfill Gas,N
2022-09-23T01:30:05.000-04:00,322,Renewables,Refuse,N
2022-09-23T01:30:05.000-04:00,0,Renewables,Solar,N
2022-09-23T01:30:05.000-04:00,1002,Renewables,Wind,Y
