BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-09-22T00:16:36.000-04:00,2,Coal,Coal,N
2021-09-22T00:16:36.000-04:00,271,Hydro,Hydro,N
2021-09-22T00:16:36.000-04:00,5969,Natural Gas,Natural Gas,Y
2021-09-22T00:16:36.000-04:00,3312,Nuclear,Nuclear,N
2021-09-22T00:16:36.000-04:00,2,Other,Other,N
2021-09-22T00:16:36.000-04:00,33,Renewables,Landfill Gas,N
2021-09-22T00:16:36.000-04:00,366,Renewables,Refuse,N
2021-09-22T00:16:36.000-04:00,1,Renewables,Solar,N
2021-09-22T00:16:36.000-04:00,389,Renewables,Wind,Y
2021-09-22T00:16:36.000-04:00,246,Renewables,Wood,Y
2021-09-22T00:38:42.000-04:00,270,Hydro,Hydro,N
2021-09-22T00:38:42.000-04:00,5789,Natural Gas,Natural Gas,Y
2021-09-22T00:38:42.000-04:00,3310,Nuclear,Nuclear,N
2021-09-22T00:38:42.000-04:00,2,Other,Other,N
2021-09-22T00:38:42.000-04:00,33,Renewables,Landfill Gas,N
2021-09-22T00:38:42.000-04:00,359,Renewables,Refuse,N
2021-09-22T00:38:42.000-04:00,1,Renewables,Solar,N
2021-09-22T00:38:42.000-04:00,397,Renewables,Wind,Y
2021-09-22T00:38:42.000-04:00,245,Renewables,Wood,Y
2021-09-22T00:46:44.000-04:00,274,Hydro,Hydro,N
2021-09-22T00:46:44.000-04:00,5686,Natural Gas,Natural Gas,Y
2021-09-22T00:46:44.000-04:00,3313,Nuclear,Nuclear,N
2021-09-22T00:46:44.000-04:00,12,Other,Other,N
2021-09-22T00:46:44.000-04:00,33,Renewables,Landfill Gas,N
2021-09-22T00:46:44.000-04:00,361,Renewables,Refuse,N
2021-09-22T00:46:44.000-04:00,1,Renewables,Solar,N
2021-09-22T00:46:44.000-04:00,381,Renewables,Wind,Y
2021-09-22T00:46:44.000-04:00,246,Renewables,Wood,Y
2021-09-22T00:53:46.000-04:00,272,Hydro,Hydro,N
2021-09-22T00:53:46.000-04:00,5845,Natural Gas,Natural Gas,Y
