BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-07-13T00:03:38.000-04:00,8,Coal,Coal,N
2021-07-13T00:03:38.000-04:00,572,Hydro,Hydro,N
2021-07-13T00:03:38.000-04:00,5512,Natural Gas,Natural Gas,Y
2021-07-13T00:03:38.000-04:00,3318,Nuclear,Nuclear,N
2021-07-13T00:03:38.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T00:03:38.000-04:00,332,Renewables,Refuse,N
2021-07-13T00:03:38.000-04:00,1,Renewables,Solar,N
2021-07-13T00:03:38.000-04:00,99,Renewables,Wind,N
2021-07-13T00:03:38.000-04:00,245,Renewables,Wood,N
2021-07-13T00:08:15.000-04:00,9,Coal,Coal,N
2021-07-13T00:08:15.000-04:00,573,Hydro,Hydro,N
2021-07-13T00:08:15.000-04:00,5425,Natural Gas,Natural Gas,Y
2021-07-13T00:08:15.000-04:00,3319,Nuclear,Nuclear,N
2021-07-13T00:08:15.000-04:00,6,Other,Other,N
2021-07-13T00:08:15.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T00:08:15.000-04:00,338,Renewables,Refuse,N
2021-07-13T00:08:15.000-04:00,1,Renewables,Solar,N
2021-07-13T00:08:15.000-04:00,101,Renewables,Wind,N
2021-07-13T00:08:15.000-04:00,246,Renewables,Wood,N
2021-07-13T00:20:43.000-04:00,562,Hydro,Hydro,N
2021-07-13T00:20:43.000-04:00,5372,Natural Gas,Natural Gas,Y
2021-07-13T00:20:43.000-04:00,3321,Nuclear,Nuclear,N
2021-07-13T00:20:43.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T00:20:43.000-04:00,345,Renewables,Refuse,N
2021-07-13T00:20:43.000-04:00,1,Renewables,Solar,N
2021-07-13T00:20:43.000-04:00,112,Renewables,Wind,N
2021-07-13T00:20:43.000-04:00,245,Renewables,Wood,N
2021-07-13T00:31:44.000-04:00,554,Hydro,Hydro,N
2021-07-13T00:31:44.000-04:00,5032,Natural Gas,Natural Gas,Y
2021-07-13T00:31:44.000-04:00,3322,Nuclear,Nuclear,N
2021-07-13T00:31:44.000-04:00,22,Other,Other,N
2021-07-13T00:31:44.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T00:31:44.000-04:00,345,Renewables,Refuse,N
2021-07-13T00:31:44.000-04:00,1,Renewables,Solar,N
2021-07-13T00:31:44.000-04:00,112,Renewables,Wind,N
2021-07-13T00:31:44.000-04:00,246,Renewables,Wood,N
2021-07-13T00:34:43.000-04:00,555,Hydro,Hydro,N
2021-07-13T00:34:43.000-04:00,4977,Natural Gas,Natural Gas,Y
2021-07-13T00:34:43.000-04:00,3322,Nuclear,Nuclear,N
2021-07-13T00:34:43.000-04:00,18,Other,Other,N
2021-07-13T00:34:43.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T00:34:43.000-04:00,345,Renewables,Refuse,N
2021-07-13T00:34:43.000-04:00,1,Renewables,Solar,N
2021-07-13T00:34:43.000-04:00,111,Renewables,Wind,N
2021-07-13T00:34:43.000-04:00,246,Renewables,Wood,N
2021-07-13T00:43:59.000-04:00,556,Hydro,Hydro,N
2021-07-13T00:43:59.000-04:00,4979,Natural Gas,Natural Gas,Y
2021-07-13T00:43:59.000-04:00,3322,Nuclear,Nuclear,N
2021-07-13T00:43:59.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T00:43:59.000-04:00,341,Renewables,Refuse,N
2021-07-13T00:43:59.000-04:00,1,Renewables,Solar,N
2021-07-13T00:43:59.000-04:00,115,Renewables,Wind,N
2021-07-13T00:43:59.000-04:00,248,Renewables,Wood,N
2021-07-13T00:54:34.000-04:00,557,Hydro,Hydro,N
2021-07-13T00:54:34.000-04:00,4964,Natural Gas,Natural Gas,Y
2021-07-13T00:54:34.000-04:00,3326,Nuclear,Nuclear,N
2021-07-13T00:54:34.000-04:00,45,Other,Other,N
2021-07-13T00:54:34.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T00:54:34.000-04:00,343,Renewables,Refuse,N
2021-07-13T00:54:34.000-04:00,1,Renewables,Solar,N
2021-07-13T00:54:34.000-04:00,119,Renewables,Wind,N
2021-07-13T00:54:34.000-04:00,247,Renewables,Wood,N
2021-07-13T00:55:47.000-04:00,557,Hydro,Hydro,N
2021-07-13T00:55:47.000-04:00,4979,Natural Gas,Natural Gas,Y
2021-07-13T00:55:47.000-04:00,3321,Nuclear,Nuclear,N
2021-07-13T00:55:47.000-04:00,26,Other,Other,N
2021-07-13T00:55:47.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T00:55:47.000-04:00,335,Renewables,Refuse,N
2021-07-13T00:55:47.000-04:00,1,Renewables,Solar,N
2021-07-13T00:55:47.000-04:00,119,Renewables,Wind,N
2021-07-13T00:55:47.000-04:00,248,Renewables,Wood,N
2021-07-13T01:12:39.000-04:00,553,Hydro,Hydro,N
2021-07-13T01:12:39.000-04:00,4968,Natural Gas,Natural Gas,Y
2021-07-13T01:12:39.000-04:00,3321,Nuclear,Nuclear,N
2021-07-13T01:12:39.000-04:00,22,Other,Other,N
2021-07-13T01:12:39.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T01:12:39.000-04:00,342,Renewables,Refuse,N
2021-07-13T01:12:39.000-04:00,1,Renewables,Solar,N
2021-07-13T01:12:39.000-04:00,114,Renewables,Wind,N
2021-07-13T01:12:39.000-04:00,247,Renewables,Wood,N
2021-07-13T01:26:03.000-04:00,555,Hydro,Hydro,N
2021-07-13T01:26:03.000-04:00,4989,Natural Gas,Natural Gas,Y
2021-07-13T01:26:03.000-04:00,3326,Nuclear,Nuclear,N
2021-07-13T01:26:03.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T01:26:03.000-04:00,330,Renewables,Refuse,N
2021-07-13T01:26:03.000-04:00,1,Renewables,Solar,N
2021-07-13T01:26:03.000-04:00,120,Renewables,Wind,N
2021-07-13T01:26:03.000-04:00,247,Renewables,Wood,N
2021-07-13T01:47:26.000-04:00,555,Hydro,Hydro,N
2021-07-13T01:47:26.000-04:00,4781,Natural Gas,Natural Gas,Y
2021-07-13T01:47:26.000-04:00,3324,Nuclear,Nuclear,N
2021-07-13T01:47:26.000-04:00,1,Other,Other,N
2021-07-13T01:47:26.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T01:47:26.000-04:00,344,Renewables,Refuse,N
2021-07-13T01:47:26.000-04:00,1,Renewables,Solar,N
2021-07-13T01:47:26.000-04:00,115,Renewables,Wind,N
2021-07-13T01:47:26.000-04:00,249,Renewables,Wood,N
2021-07-13T01:57:04.000-04:00,554,Hydro,Hydro,N
2021-07-13T01:57:04.000-04:00,4685,Natural Gas,Natural Gas,Y
2021-07-13T01:57:04.000-04:00,3321,Nuclear,Nuclear,N
2021-07-13T01:57:04.000-04:00,4,Other,Other,N
2021-07-13T01:57:04.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T01:57:04.000-04:00,335,Renewables,Refuse,N
2021-07-13T01:57:04.000-04:00,1,Renewables,Solar,N
2021-07-13T01:57:04.000-04:00,109,Renewables,Wind,N
2021-07-13T01:57:04.000-04:00,247,Renewables,Wood,N
2021-07-13T02:14:34.000-04:00,556,Hydro,Hydro,N
2021-07-13T02:14:34.000-04:00,4759,Natural Gas,Natural Gas,Y
2021-07-13T02:14:34.000-04:00,3329,Nuclear,Nuclear,N
2021-07-13T02:14:34.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T02:14:34.000-04:00,337,Renewables,Refuse,N
2021-07-13T02:14:34.000-04:00,1,Renewables,Solar,N
2021-07-13T02:14:34.000-04:00,107,Renewables,Wind,N
2021-07-13T02:14:34.000-04:00,248,Renewables,Wood,N
2021-07-13T02:26:56.000-04:00,555,Hydro,Hydro,N
2021-07-13T02:26:56.000-04:00,4670,Natural Gas,Natural Gas,Y
2021-07-13T02:26:56.000-04:00,3329,Nuclear,Nuclear,N
2021-07-13T02:26:56.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T02:26:56.000-04:00,339,Renewables,Refuse,N
2021-07-13T02:26:56.000-04:00,1,Renewables,Solar,N
2021-07-13T02:26:56.000-04:00,127,Renewables,Wind,N
2021-07-13T02:26:56.000-04:00,248,Renewables,Wood,N
2021-07-13T02:31:17.000-04:00,555,Hydro,Hydro,N
2021-07-13T02:31:17.000-04:00,4670,Natural Gas,Natural Gas,Y
2021-07-13T02:31:17.000-04:00,3329,Nuclear,Nuclear,N
2021-07-13T02:31:17.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T02:31:17.000-04:00,339,Renewables,Refuse,N
2021-07-13T02:31:17.000-04:00,1,Renewables,Solar,N
2021-07-13T02:31:17.000-04:00,127,Renewables,Wind,N
2021-07-13T02:31:17.000-04:00,248,Renewables,Wood,N
2021-07-13T02:32:44.000-04:00,555,Hydro,Hydro,N
2021-07-13T02:32:44.000-04:00,4493,Natural Gas,Natural Gas,Y
2021-07-13T02:32:44.000-04:00,3327,Nuclear,Nuclear,N
2021-07-13T02:32:44.000-04:00,12,Other,Other,N
2021-07-13T02:32:44.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T02:32:44.000-04:00,336,Renewables,Refuse,N
2021-07-13T02:32:44.000-04:00,1,Renewables,Solar,N
2021-07-13T02:32:44.000-04:00,124,Renewables,Wind,N
2021-07-13T02:32:44.000-04:00,247,Renewables,Wood,N
2021-07-13T02:41:45.000-04:00,550,Hydro,Hydro,N
2021-07-13T02:41:45.000-04:00,4636,Natural Gas,Natural Gas,Y
2021-07-13T02:41:45.000-04:00,3329,Nuclear,Nuclear,N
2021-07-13T02:41:45.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T02:41:45.000-04:00,344,Renewables,Refuse,N
2021-07-13T02:41:45.000-04:00,1,Renewables,Solar,N
2021-07-13T02:41:45.000-04:00,128,Renewables,Wind,N
2021-07-13T02:41:45.000-04:00,247,Renewables,Wood,N
2021-07-13T02:46:53.000-04:00,552,Hydro,Hydro,N
2021-07-13T02:46:53.000-04:00,4604,Natural Gas,Natural Gas,Y
2021-07-13T02:46:53.000-04:00,3327,Nuclear,Nuclear,N
2021-07-13T02:46:53.000-04:00,2,Other,Other,N
2021-07-13T02:46:53.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T02:46:53.000-04:00,349,Renewables,Refuse,N
2021-07-13T02:46:53.000-04:00,1,Renewables,Solar,N
2021-07-13T02:46:53.000-04:00,132,Renewables,Wind,N
2021-07-13T02:46:53.000-04:00,247,Renewables,Wood,N
2021-07-13T02:56:21.000-04:00,551,Hydro,Hydro,N
2021-07-13T02:56:21.000-04:00,4532,Natural Gas,Natural Gas,Y
2021-07-13T02:56:21.000-04:00,3327,Nuclear,Nuclear,N
2021-07-13T02:56:21.000-04:00,23,Other,Other,N
2021-07-13T02:56:21.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T02:56:21.000-04:00,337,Renewables,Refuse,N
2021-07-13T02:56:21.000-04:00,1,Renewables,Solar,N
2021-07-13T02:56:21.000-04:00,133,Renewables,Wind,N
2021-07-13T02:56:21.000-04:00,248,Renewables,Wood,N
2021-07-13T03:01:02.000-04:00,556,Hydro,Hydro,N
2021-07-13T03:01:02.000-04:00,4524,Natural Gas,Natural Gas,Y
2021-07-13T03:01:02.000-04:00,3330,Nuclear,Nuclear,N
2021-07-13T03:01:02.000-04:00,20,Other,Other,N
2021-07-13T03:01:02.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T03:01:02.000-04:00,326,Renewables,Refuse,N
2021-07-13T03:01:02.000-04:00,1,Renewables,Solar,N
2021-07-13T03:01:02.000-04:00,134,Renewables,Wind,N
2021-07-13T03:01:02.000-04:00,247,Renewables,Wood,N
2021-07-13T03:01:06.000-04:00,556,Hydro,Hydro,N
2021-07-13T03:01:06.000-04:00,4524,Natural Gas,Natural Gas,Y
2021-07-13T03:01:06.000-04:00,3330,Nuclear,Nuclear,N
2021-07-13T03:01:06.000-04:00,20,Other,Other,N
2021-07-13T03:01:06.000-04:00,30,Renewables,Landfill Gas,N
2021-07-13T03:01:06.000-04:00,326,Renewables,Refuse,N
2021-07-13T03:01:06.000-04:00,1,Renewables,Solar,N
2021-07-13T03:01:06.000-04:00,134,Renewables,Wind,N
2021-07-13T03:01:06.000-04:00,247,Renewables,Wood,N
