BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-12-19T00:07:20.000-05:00,95,Coal,Coal,N
2021-12-19T00:07:20.000-05:00,810,Hydro,Hydro,N
2021-12-19T00:07:20.000-05:00,3489,Natural Gas,Natural Gas,Y
2021-12-19T00:07:20.000-05:00,3350,Nuclear,Nuclear,N
2021-12-19T00:07:20.000-05:00,230,Oil,Oil,N
2021-12-19T00:07:20.000-05:00,24,Other,Other,N
2021-12-19T00:07:20.000-05:00,39,Renewables,Landfill Gas,N
2021-12-19T00:07:20.000-05:00,376,Renewables,Refuse,N
2021-12-19T00:07:20.000-05:00,289,Renewables,Wind,N
2021-12-19T00:07:20.000-05:00,287,Renewables,Wood,N
2021-12-19T00:11:36.000-05:00,95,Coal,Coal,N
2021-12-19T00:11:36.000-05:00,802,Hydro,Hydro,N
2021-12-19T00:11:36.000-05:00,3404,Natural Gas,Natural Gas,Y
2021-12-19T00:11:36.000-05:00,3350,Nuclear,Nuclear,N
2021-12-19T00:11:36.000-05:00,156,Oil,Oil,N
2021-12-19T00:11:36.000-05:00,20,Other,Other,N
2021-12-19T00:11:36.000-05:00,39,Renewables,Landfill Gas,N
2021-12-19T00:11:36.000-05:00,373,Renewables,Refuse,N
2021-12-19T00:11:36.000-05:00,285,Renewables,Wind,N
2021-12-19T00:11:36.000-05:00,287,Renewables,Wood,N
2021-12-19T00:21:07.000-05:00,88,Coal,Coal,N
2021-12-19T00:21:07.000-05:00,800,Hydro,Hydro,N
2021-12-19T00:21:07.000-05:00,3582,Natural Gas,Natural Gas,Y
2021-12-19T00:21:07.000-05:00,3350,Nuclear,Nuclear,N
2021-12-19T00:21:07.000-05:00,34,Oil,Oil,N
2021-12-19T00:21:07.000-05:00,39,Renewables,Landfill Gas,N
2021-12-19T00:21:07.000-05:00,366,Renewables,Refuse,N
2021-12-19T00:21:07.000-05:00,288,Renewables,Wind,N
2021-12-19T00:21:07.000-05:00,294,Renewables,Wood,N
2021-12-19T00:35:19.000-05:00,88,Coal,Coal,N
2021-12-19T00:35:19.000-05:00,801,Hydro,Hydro,N
2021-12-19T00:35:19.000-05:00,3210,Natural Gas,Natural Gas,Y
