BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2023-04-01T00:02:01.000-04:00,829,Hydro,Hydro,N
2023-04-01T00:02:01.000-04:00,5938,Natural Gas,Natural Gas,Y
2023-04-01T00:02:01.000-04:00,2094,Nuclear,Nuclear,N
2023-04-01T00:02:01.000-04:00,7,Other,Other,N
2023-04-01T00:02:01.000-04:00,37,Renewables,Landfill Gas,N
2023-04-01T00:02:01.000-04:00,301,Renewables,Refuse,N
2023-04-01T00:02:01.000-04:00,315,Renewables,Wind,N
2023-04-01T00:02:01.000-04:00,218,Renewables,Wood,N
2023-04-01T00:09:20.000-04:00,827,Hydro,Hydro,N
2023-04-01T00:09:20.000-04:00,6006,Natural Gas,Natural Gas,Y
2023-04-01T00:09:20.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T00:09:20.000-04:00,9,Other,Other,N
2023-04-01T00:09:20.000-04:00,37,Renewables,Landfill Gas,N
2023-04-01T00:09:20.000-04:00,298,Renewables,Refuse,N
2023-04-01T00:09:20.000-04:00,292,Renewables,Wind,N
2023-04-01T00:09:20.000-04:00,218,Renewables,Wood,N
2023-04-01T00:15:41.000-04:00,2,Coal,Coal,N
2023-04-01T00:15:41.000-04:00,828,Hydro,Hydro,N
2023-04-01T00:15:41.000-04:00,6045,Natural Gas,Natural Gas,Y
2023-04-01T00:15:41.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T00:15:41.000-04:00,1,Other,Other,N
2023-04-01T00:15:41.000-04:00,37,Renewables,Landfill Gas,N
2023-04-01T00:15:41.000-04:00,289,Renewables,Refuse,N
2023-04-01T00:15:41.000-04:00,284,Renewables,Wind,N
2023-04-01T00:15:41.000-04:00,217,Renewables,Wood,N
2023-04-01T00:27:04.000-04:00,1,Coal,Coal,N
2023-04-01T00:27:04.000-04:00,831,Hydro,Hydro,N
2023-04-01T00:27:04.000-04:00,5964,Natural Gas,Natural Gas,Y
2023-04-01T00:27:04.000-04:00,2038,Nuclear,Nuclear,N
2023-04-01T00:27:04.000-04:00,7,Other,Other,N
2023-04-01T00:27:04.000-04:00,37,Renewables,Landfill Gas,N
2023-04-01T00:27:04.000-04:00,286,Renewables,Refuse,N
2023-04-01T00:27:04.000-04:00,278,Renewables,Wind,N
2023-04-01T00:27:04.000-04:00,220,Renewables,Wood,N
2023-04-01T00:35:42.000-04:00,830,Hydro,Hydro,N
2023-04-01T00:35:42.000-04:00,5782,Natural Gas,Natural Gas,Y
2023-04-01T00:35:42.000-04:00,2038,Nuclear,Nuclear,N
2023-04-01T00:35:42.000-04:00,8,Other,Other,N
2023-04-01T00:35:42.000-04:00,37,Renewables,Landfill Gas,N
2023-04-01T00:35:42.000-04:00,278,Renewables,Refuse,N
2023-04-01T00:35:42.000-04:00,248,Renewables,Wind,N
2023-04-01T00:35:42.000-04:00,219,Renewables,Wood,N
2023-04-01T00:43:38.000-04:00,831,Hydro,Hydro,N
2023-04-01T00:43:38.000-04:00,5773,Natural Gas,Natural Gas,Y
2023-04-01T00:43:38.000-04:00,2038,Nuclear,Nuclear,N
2023-04-01T00:43:38.000-04:00,7,Other,Other,N
2023-04-01T00:43:38.000-04:00,37,Renewables,Landfill Gas,N
2023-04-01T00:43:38.000-04:00,283,Renewables,Refuse,N
2023-04-01T00:43:38.000-04:00,260,Renewables,Wind,N
2023-04-01T00:43:38.000-04:00,220,Renewables,Wood,N
2023-04-01T00:53:16.000-04:00,0,Coal,Coal,N
2023-04-01T00:53:16.000-04:00,832,Hydro,Hydro,N
2023-04-01T00:53:16.000-04:00,5706,Natural Gas,Natural Gas,Y
2023-04-01T00:53:16.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T00:53:16.000-04:00,0,Other,Other,N
2023-04-01T00:53:16.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T00:53:16.000-04:00,283,Renewables,Refuse,N
2023-04-01T00:53:16.000-04:00,244,Renewables,Wind,N
2023-04-01T00:53:16.000-04:00,223,Renewables,Wood,N
2023-04-01T00:59:36.000-04:00,830,Hydro,Hydro,N
2023-04-01T00:59:36.000-04:00,5637,Natural Gas,Natural Gas,Y
2023-04-01T00:59:36.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T00:59:36.000-04:00,18,Other,Other,N
2023-04-01T00:59:36.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T00:59:36.000-04:00,281,Renewables,Refuse,N
2023-04-01T00:59:36.000-04:00,250,Renewables,Wind,N
2023-04-01T00:59:36.000-04:00,221,Renewables,Wood,N
2023-04-01T01:11:05.000-04:00,3,Coal,Coal,N
2023-04-01T01:11:05.000-04:00,870,Hydro,Hydro,N
2023-04-01T01:11:05.000-04:00,5551,Natural Gas,Natural Gas,Y
2023-04-01T01:11:05.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T01:11:05.000-04:00,2,Other,Other,N
2023-04-01T01:11:05.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T01:11:05.000-04:00,284,Renewables,Refuse,N
2023-04-01T01:11:05.000-04:00,235,Renewables,Wind,N
2023-04-01T01:11:05.000-04:00,218,Renewables,Wood,N
2023-04-01T01:12:56.000-04:00,4,Coal,Coal,N
2023-04-01T01:12:56.000-04:00,870,Hydro,Hydro,N
2023-04-01T01:12:56.000-04:00,5597,Natural Gas,Natural Gas,Y
2023-04-01T01:12:56.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T01:12:56.000-04:00,2,Other,Other,N
2023-04-01T01:12:56.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T01:12:56.000-04:00,281,Renewables,Refuse,N
2023-04-01T01:12:56.000-04:00,244,Renewables,Wind,N
2023-04-01T01:12:56.000-04:00,219,Renewables,Wood,N
2023-04-01T01:18:55.000-04:00,1,Coal,Coal,N
2023-04-01T01:18:55.000-04:00,871,Hydro,Hydro,N
2023-04-01T01:18:55.000-04:00,5606,Natural Gas,Natural Gas,Y
2023-04-01T01:18:55.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T01:18:55.000-04:00,1,Other,Other,N
2023-04-01T01:18:55.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T01:18:55.000-04:00,282,Renewables,Refuse,N
2023-04-01T01:18:55.000-04:00,242,Renewables,Wind,N
2023-04-01T01:18:55.000-04:00,218,Renewables,Wood,N
2023-04-01T01:25:00.000-04:00,5,Coal,Coal,N
2023-04-01T01:25:00.000-04:00,873,Hydro,Hydro,N
2023-04-01T01:25:00.000-04:00,5562,Natural Gas,Natural Gas,Y
2023-04-01T01:25:00.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T01:25:00.000-04:00,14,Other,Other,N
2023-04-01T01:25:00.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T01:25:00.000-04:00,280,Renewables,Refuse,N
2023-04-01T01:25:00.000-04:00,246,Renewables,Wind,N
2023-04-01T01:25:00.000-04:00,218,Renewables,Wood,N
2023-04-01T01:33:01.000-04:00,2,Coal,Coal,N
2023-04-01T01:33:01.000-04:00,868,Hydro,Hydro,N
2023-04-01T01:33:01.000-04:00,5528,Natural Gas,Natural Gas,Y
2023-04-01T01:33:01.000-04:00,2040,Nuclear,Nuclear,N
2023-04-01T01:33:01.000-04:00,1,Other,Other,N
2023-04-01T01:33:01.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T01:33:01.000-04:00,273,Renewables,Refuse,N
2023-04-01T01:33:01.000-04:00,261,Renewables,Wind,N
2023-04-01T01:33:01.000-04:00,217,Renewables,Wood,N
2023-04-01T01:40:54.000-04:00,0,Coal,Coal,N
2023-04-01T01:40:54.000-04:00,867,Hydro,Hydro,N
2023-04-01T01:40:54.000-04:00,5374,Natural Gas,Natural Gas,Y
2023-04-01T01:40:54.000-04:00,2040,Nuclear,Nuclear,N
2023-04-01T01:40:54.000-04:00,5,Other,Other,N
2023-04-01T01:40:54.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T01:40:54.000-04:00,278,Renewables,Refuse,N
2023-04-01T01:40:54.000-04:00,273,Renewables,Wind,N
2023-04-01T01:40:54.000-04:00,216,Renewables,Wood,N
2023-04-01T01:45:56.000-04:00,4,Coal,Coal,N
2023-04-01T01:45:56.000-04:00,869,Hydro,Hydro,N
2023-04-01T01:45:56.000-04:00,5410,Natural Gas,Natural Gas,Y
2023-04-01T01:45:56.000-04:00,2040,Nuclear,Nuclear,N
2023-04-01T01:45:56.000-04:00,1,Other,Other,N
2023-04-01T01:45:56.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T01:45:56.000-04:00,280,Renewables,Refuse,N
2023-04-01T01:45:56.000-04:00,279,Renewables,Wind,N
2023-04-01T01:45:56.000-04:00,216,Renewables,Wood,N
2023-04-01T01:53:12.000-04:00,866,Hydro,Hydro,N
2023-04-01T01:53:12.000-04:00,5290,Natural Gas,Natural Gas,Y
2023-04-01T01:53:12.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T01:53:12.000-04:00,17,Other,Other,N
2023-04-01T01:53:12.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T01:53:12.000-04:00,282,Renewables,Refuse,N
2023-04-01T01:53:12.000-04:00,275,Renewables,Wind,N
2023-04-01T01:53:12.000-04:00,214,Renewables,Wood,N
2023-04-01T02:02:15.000-04:00,0,Coal,Coal,N
2023-04-01T02:02:15.000-04:00,870,Hydro,Hydro,N
2023-04-01T02:02:15.000-04:00,5320,Natural Gas,Natural Gas,Y
2023-04-01T02:02:15.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T02:02:15.000-04:00,4,Other,Other,N
2023-04-01T02:02:15.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T02:02:15.000-04:00,280,Renewables,Refuse,N
2023-04-01T02:02:15.000-04:00,293,Renewables,Wind,N
2023-04-01T02:02:15.000-04:00,213,Renewables,Wood,N
2023-04-01T02:11:45.000-04:00,3,Coal,Coal,N
2023-04-01T02:11:45.000-04:00,871,Hydro,Hydro,N
2023-04-01T02:11:45.000-04:00,5267,Natural Gas,Natural Gas,Y
2023-04-01T02:11:45.000-04:00,2038,Nuclear,Nuclear,N
2023-04-01T02:11:45.000-04:00,7,Other,Other,N
2023-04-01T02:11:45.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T02:11:45.000-04:00,275,Renewables,Refuse,N
2023-04-01T02:11:45.000-04:00,311,Renewables,Wind,N
2023-04-01T02:11:45.000-04:00,216,Renewables,Wood,N
2023-04-01T02:20:26.000-04:00,1,Coal,Coal,N
2023-04-01T02:20:26.000-04:00,869,Hydro,Hydro,N
2023-04-01T02:20:26.000-04:00,5217,Natural Gas,Natural Gas,Y
2023-04-01T02:20:26.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T02:20:26.000-04:00,2,Other,Other,N
2023-04-01T02:20:26.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T02:20:26.000-04:00,274,Renewables,Refuse,N
2023-04-01T02:20:26.000-04:00,308,Renewables,Wind,N
2023-04-01T02:20:26.000-04:00,214,Renewables,Wood,N
2023-04-01T02:28:18.000-04:00,1,Coal,Coal,N
2023-04-01T02:28:18.000-04:00,865,Hydro,Hydro,N
2023-04-01T02:28:18.000-04:00,5113,Natural Gas,Natural Gas,Y
2023-04-01T02:28:18.000-04:00,2039,Nuclear,Nuclear,N
2023-04-01T02:28:18.000-04:00,2,Other,Other,N
2023-04-01T02:28:18.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T02:28:18.000-04:00,279,Renewables,Refuse,N
2023-04-01T02:28:18.000-04:00,300,Renewables,Wind,N
2023-04-01T02:28:18.000-04:00,212,Renewables,Wood,N
2023-04-01T02:38:15.000-04:00,2,Coal,Coal,N
2023-04-01T02:38:15.000-04:00,866,Hydro,Hydro,N
2023-04-01T02:38:15.000-04:00,5110,Natural Gas,Natural Gas,Y
2023-04-01T02:38:15.000-04:00,2037,Nuclear,Nuclear,N
2023-04-01T02:38:15.000-04:00,3,Other,Other,N
2023-04-01T02:38:15.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T02:38:15.000-04:00,279,Renewables,Refuse,N
2023-04-01T02:38:15.000-04:00,279,Renewables,Wind,N
2023-04-01T02:38:15.000-04:00,210,Renewables,Wood,N
2023-04-01T02:43:22.000-04:00,2,Coal,Coal,N
2023-04-01T02:43:22.000-04:00,868,Hydro,Hydro,N
2023-04-01T02:43:22.000-04:00,5114,Natural Gas,Natural Gas,Y
2023-04-01T02:43:22.000-04:00,2037,Nuclear,Nuclear,N
2023-04-01T02:43:22.000-04:00,16,Other,Other,N
2023-04-01T02:43:22.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T02:43:22.000-04:00,280,Renewables,Refuse,N
2023-04-01T02:43:22.000-04:00,286,Renewables,Wind,N
2023-04-01T02:43:22.000-04:00,210,Renewables,Wood,N
2023-04-01T02:52:39.000-04:00,2,Coal,Coal,N
2023-04-01T02:52:39.000-04:00,867,Hydro,Hydro,N
2023-04-01T02:52:39.000-04:00,5099,Natural Gas,Natural Gas,Y
2023-04-01T02:52:39.000-04:00,2037,Nuclear,Nuclear,N
2023-04-01T02:52:39.000-04:00,2,Other,Other,N
2023-04-01T02:52:39.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T02:52:39.000-04:00,275,Renewables,Refuse,N
2023-04-01T02:52:39.000-04:00,294,Renewables,Wind,N
2023-04-01T02:52:39.000-04:00,209,Renewables,Wood,N
2023-04-01T02:59:18.000-04:00,4,Coal,Coal,N
2023-04-01T02:59:18.000-04:00,870,Hydro,Hydro,N
2023-04-01T02:59:18.000-04:00,5290,Natural Gas,Natural Gas,Y
2023-04-01T02:59:18.000-04:00,2037,Nuclear,Nuclear,N
2023-04-01T02:59:18.000-04:00,1,Other,Other,N
2023-04-01T02:59:18.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T02:59:18.000-04:00,280,Renewables,Refuse,N
2023-04-01T02:59:18.000-04:00,303,Renewables,Wind,N
2023-04-01T02:59:18.000-04:00,208,Renewables,Wood,N
2023-04-01T03:01:32.000-04:00,4,Coal,Coal,N
2023-04-01T03:01:32.000-04:00,869,Hydro,Hydro,N
2023-04-01T03:01:32.000-04:00,5311,Natural Gas,Natural Gas,Y
2023-04-01T03:01:32.000-04:00,2037,Nuclear,Nuclear,N
2023-04-01T03:01:32.000-04:00,1,Other,Other,N
2023-04-01T03:01:32.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T03:01:32.000-04:00,277,Renewables,Refuse,N
2023-04-01T03:01:32.000-04:00,307,Renewables,Wind,N
2023-04-01T03:01:32.000-04:00,208,Renewables,Wood,N
2023-04-01T03:01:55.000-04:00,4,Coal,Coal,N
2023-04-01T03:01:55.000-04:00,869,Hydro,Hydro,N
2023-04-01T03:01:55.000-04:00,5311,Natural Gas,Natural Gas,Y
2023-04-01T03:01:55.000-04:00,2037,Nuclear,Nuclear,N
2023-04-01T03:01:55.000-04:00,1,Other,Other,N
2023-04-01T03:01:55.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T03:01:55.000-04:00,277,Renewables,Refuse,N
2023-04-01T03:01:55.000-04:00,307,Renewables,Wind,N
2023-04-01T03:01:55.000-04:00,208,Renewables,Wood,N
2023-04-01T03:09:10.000-04:00,0,Coal,Coal,N
2023-04-01T03:09:10.000-04:00,871,Hydro,Hydro,N
2023-04-01T03:09:10.000-04:00,5038,Natural Gas,Natural Gas,Y
2023-04-01T03:09:10.000-04:00,2037,Nuclear,Nuclear,N
2023-04-01T03:09:10.000-04:00,42,Other,Other,N
2023-04-01T03:09:10.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T03:09:10.000-04:00,276,Renewables,Refuse,N
2023-04-01T03:09:10.000-04:00,308,Renewables,Wind,N
2023-04-01T03:09:10.000-04:00,207,Renewables,Wood,N
2023-04-01T03:16:28.000-04:00,868,Hydro,Hydro,N
2023-04-01T03:16:28.000-04:00,5080,Natural Gas,Natural Gas,Y
2023-04-01T03:16:28.000-04:00,2037,Nuclear,Nuclear,N
2023-04-01T03:16:28.000-04:00,4,Other,Other,N
2023-04-01T03:16:28.000-04:00,38,Renewables,Landfill Gas,N
2023-04-01T03:16:28.000-04:00,273,Renewables,Refuse,N
2023-04-01T03:16:28.000-04:00,323,Renewables,Wind,N
2023-04-01T03:16:28.000-04:00,207,Renewables,Wood,N
2023-04-01T03:23:06.000-04:00,867,Hydro,Hydro,N
