BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-03-11T00:05:41.000-05:00,7,Coal,Coal,N
2021-03-11T00:05:41.000-05:00,376,Hydro,Hydro,N
2021-03-11T00:05:41.000-05:00,3436,Natural Gas,Natural Gas,Y
2021-03-11T00:05:41.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T00:05:41.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:05:41.000-05:00,293,Renewables,Refuse,N
2021-03-11T00:05:41.000-05:00,831,Renewables,Wind,Y
2021-03-11T00:05:41.000-05:00,347,Renewables,Wood,Y
2021-03-11T00:07:34.000-05:00,7,Coal,Coal,N
2021-03-11T00:07:34.000-05:00,376,Hydro,Hydro,N
2021-03-11T00:07:34.000-05:00,3436,Natural Gas,Natural Gas,Y
2021-03-11T00:07:34.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T00:07:34.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:07:34.000-05:00,293,Renewables,Refuse,N
2021-03-11T00:07:34.000-05:00,831,Renewables,Wind,Y
2021-03-11T00:07:34.000-05:00,347,Renewables,Wood,Y
2021-03-11T00:09:37.000-05:00,7,Coal,Coal,N
2021-03-11T00:09:37.000-05:00,377,Hydro,Hydro,N
2021-03-11T00:09:37.000-05:00,3426,Natural Gas,Natural Gas,Y
2021-03-11T00:09:37.000-05:00,3353,Nuclear,Nuclear,N
2021-03-11T00:09:37.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:09:37.000-05:00,293,Renewables,Refuse,N
2021-03-11T00:09:37.000-05:00,842,Renewables,Wind,Y
2021-03-11T00:09:37.000-05:00,348,Renewables,Wood,Y
2021-03-11T00:15:22.000-05:00,10,Coal,Coal,N
2021-03-11T00:15:22.000-05:00,376,Hydro,Hydro,N
2021-03-11T00:15:22.000-05:00,3387,Natural Gas,Natural Gas,Y
2021-03-11T00:15:22.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T00:15:22.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:15:22.000-05:00,293,Renewables,Refuse,N
2021-03-11T00:15:22.000-05:00,837,Renewables,Wind,Y
2021-03-11T00:15:22.000-05:00,349,Renewables,Wood,Y
2021-03-11T00:17:04.000-05:00,8,Coal,Coal,N
2021-03-11T00:17:04.000-05:00,377,Hydro,Hydro,N
2021-03-11T00:17:04.000-05:00,3375,Natural Gas,Natural Gas,Y
2021-03-11T00:17:04.000-05:00,3354,Nuclear,Nuclear,N
2021-03-11T00:17:04.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:17:04.000-05:00,295,Renewables,Refuse,N
2021-03-11T00:17:04.000-05:00,834,Renewables,Wind,Y
2021-03-11T00:17:04.000-05:00,349,Renewables,Wood,Y
2021-03-11T00:18:47.000-05:00,8,Coal,Coal,N
2021-03-11T00:18:47.000-05:00,377,Hydro,Hydro,N
2021-03-11T00:18:47.000-05:00,3375,Natural Gas,Natural Gas,Y
2021-03-11T00:18:47.000-05:00,3354,Nuclear,Nuclear,N
2021-03-11T00:18:47.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:18:47.000-05:00,295,Renewables,Refuse,N
2021-03-11T00:18:47.000-05:00,834,Renewables,Wind,Y
2021-03-11T00:18:47.000-05:00,349,Renewables,Wood,Y
2021-03-11T00:31:45.000-05:00,6,Coal,Coal,N
2021-03-11T00:31:45.000-05:00,377,Hydro,Hydro,N
2021-03-11T00:31:45.000-05:00,3514,Natural Gas,Natural Gas,Y
2021-03-11T00:31:45.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T00:31:45.000-05:00,1,Other,Other,N
2021-03-11T00:31:45.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:31:45.000-05:00,300,Renewables,Refuse,N
2021-03-11T00:31:45.000-05:00,836,Renewables,Wind,Y
2021-03-11T00:31:45.000-05:00,347,Renewables,Wood,N
2021-03-11T00:33:43.000-05:00,6,Coal,Coal,N
2021-03-11T00:33:43.000-05:00,379,Hydro,Hydro,N
2021-03-11T00:33:43.000-05:00,3542,Natural Gas,Natural Gas,Y
2021-03-11T00:33:43.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T00:33:43.000-05:00,0,Other,Other,N
2021-03-11T00:33:43.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:33:43.000-05:00,296,Renewables,Refuse,N
2021-03-11T00:33:43.000-05:00,856,Renewables,Wind,Y
2021-03-11T00:33:43.000-05:00,347,Renewables,Wood,N
2021-03-11T00:44:26.000-05:00,8,Coal,Coal,N
2021-03-11T00:44:26.000-05:00,382,Hydro,Hydro,N
2021-03-11T00:44:26.000-05:00,3431,Natural Gas,Natural Gas,Y
2021-03-11T00:44:26.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T00:44:26.000-05:00,0,Other,Other,N
2021-03-11T00:44:26.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:44:26.000-05:00,300,Renewables,Refuse,N
2021-03-11T00:44:26.000-05:00,832,Renewables,Wind,Y
2021-03-11T00:44:26.000-05:00,347,Renewables,Wood,N
2021-03-11T00:50:07.000-05:00,10,Coal,Coal,N
2021-03-11T00:50:07.000-05:00,381,Hydro,Hydro,N
2021-03-11T00:50:07.000-05:00,3370,Natural Gas,Natural Gas,Y
2021-03-11T00:50:07.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T00:50:07.000-05:00,9,Other,Other,N
2021-03-11T00:50:07.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:50:07.000-05:00,300,Renewables,Refuse,N
2021-03-11T00:50:07.000-05:00,822,Renewables,Wind,Y
2021-03-11T00:50:07.000-05:00,346,Renewables,Wood,N
2021-03-11T00:56:21.000-05:00,9,Coal,Coal,N
2021-03-11T00:56:21.000-05:00,383,Hydro,Hydro,N
2021-03-11T00:56:21.000-05:00,3383,Natural Gas,Natural Gas,Y
2021-03-11T00:56:21.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T00:56:21.000-05:00,16,Other,Other,N
2021-03-11T00:56:21.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:56:21.000-05:00,297,Renewables,Refuse,N
2021-03-11T00:56:21.000-05:00,826,Renewables,Wind,Y
2021-03-11T00:56:21.000-05:00,345,Renewables,Wood,N
2021-03-11T00:58:14.000-05:00,15,Coal,Coal,N
2021-03-11T00:58:14.000-05:00,382,Hydro,Hydro,N
2021-03-11T00:58:14.000-05:00,3577,Natural Gas,Natural Gas,Y
2021-03-11T00:58:14.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T00:58:14.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T00:58:14.000-05:00,297,Renewables,Refuse,N
2021-03-11T00:58:14.000-05:00,813,Renewables,Wind,Y
2021-03-11T00:58:14.000-05:00,348,Renewables,Wood,N
2021-03-11T01:01:25.000-05:00,12,Coal,Coal,N
2021-03-11T01:01:25.000-05:00,371,Hydro,Hydro,N
2021-03-11T01:01:25.000-05:00,3551,Natural Gas,Natural Gas,Y
2021-03-11T01:01:25.000-05:00,3354,Nuclear,Nuclear,N
2021-03-11T01:01:25.000-05:00,8,Other,Other,N
2021-03-11T01:01:25.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T01:01:25.000-05:00,294,Renewables,Refuse,N
2021-03-11T01:01:25.000-05:00,819,Renewables,Wind,Y
2021-03-11T01:01:25.000-05:00,348,Renewables,Wood,N
2021-03-11T01:05:09.000-05:00,14,Coal,Coal,N
2021-03-11T01:05:09.000-05:00,374,Hydro,Hydro,N
2021-03-11T01:05:09.000-05:00,3593,Natural Gas,Natural Gas,Y
2021-03-11T01:05:09.000-05:00,3353,Nuclear,Nuclear,N
2021-03-11T01:05:09.000-05:00,2,Other,Other,N
2021-03-11T01:05:09.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T01:05:09.000-05:00,301,Renewables,Refuse,N
2021-03-11T01:05:09.000-05:00,813,Renewables,Wind,Y
2021-03-11T01:05:09.000-05:00,348,Renewables,Wood,N
2021-03-11T01:12:23.000-05:00,9,Coal,Coal,N
2021-03-11T01:12:23.000-05:00,372,Hydro,Hydro,N
2021-03-11T01:12:23.000-05:00,3647,Natural Gas,Natural Gas,Y
2021-03-11T01:12:23.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T01:12:23.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T01:12:23.000-05:00,302,Renewables,Refuse,N
2021-03-11T01:12:23.000-05:00,788,Renewables,Wind,Y
2021-03-11T01:12:23.000-05:00,348,Renewables,Wood,N
2021-03-11T01:18:47.000-05:00,10,Coal,Coal,N
2021-03-11T01:18:47.000-05:00,373,Hydro,Hydro,N
2021-03-11T01:18:47.000-05:00,3518,Natural Gas,Natural Gas,Y
2021-03-11T01:18:47.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T01:18:47.000-05:00,1,Other,Other,N
2021-03-11T01:18:47.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T01:18:47.000-05:00,300,Renewables,Refuse,N
2021-03-11T01:18:47.000-05:00,789,Renewables,Wind,Y
2021-03-11T01:18:47.000-05:00,348,Renewables,Wood,N
2021-03-11T01:23:02.000-05:00,10,Coal,Coal,N
2021-03-11T01:23:02.000-05:00,370,Hydro,Hydro,N
2021-03-11T01:23:02.000-05:00,3443,Natural Gas,Natural Gas,Y
2021-03-11T01:23:02.000-05:00,3354,Nuclear,Nuclear,N
2021-03-11T01:23:02.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T01:23:02.000-05:00,298,Renewables,Refuse,N
2021-03-11T01:23:02.000-05:00,785,Renewables,Wind,Y
2021-03-11T01:23:02.000-05:00,349,Renewables,Wood,N
2021-03-11T01:32:41.000-05:00,8,Coal,Coal,N
2021-03-11T01:32:41.000-05:00,369,Hydro,Hydro,N
2021-03-11T01:32:41.000-05:00,3252,Natural Gas,Natural Gas,Y
2021-03-11T01:32:41.000-05:00,3354,Nuclear,Nuclear,N
2021-03-11T01:32:41.000-05:00,1,Other,Other,N
2021-03-11T01:32:41.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T01:32:41.000-05:00,303,Renewables,Refuse,N
2021-03-11T01:32:41.000-05:00,808,Renewables,Wind,Y
2021-03-11T01:32:41.000-05:00,346,Renewables,Wood,Y
2021-03-11T01:38:23.000-05:00,6,Coal,Coal,N
2021-03-11T01:38:23.000-05:00,369,Hydro,Hydro,N
2021-03-11T01:38:23.000-05:00,3239,Natural Gas,Natural Gas,Y
2021-03-11T01:38:23.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T01:38:23.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T01:38:23.000-05:00,300,Renewables,Refuse,N
2021-03-11T01:38:23.000-05:00,802,Renewables,Wind,Y
2021-03-11T01:38:23.000-05:00,348,Renewables,Wood,N
2021-03-11T01:42:34.000-05:00,4,Coal,Coal,N
2021-03-11T01:42:34.000-05:00,370,Hydro,Hydro,N
2021-03-11T01:42:34.000-05:00,3239,Natural Gas,Natural Gas,Y
2021-03-11T01:42:34.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T01:42:34.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T01:42:34.000-05:00,300,Renewables,Refuse,N
2021-03-11T01:42:34.000-05:00,796,Renewables,Wind,Y
2021-03-11T01:42:34.000-05:00,350,Renewables,Wood,N
2021-03-11T01:48:27.000-05:00,2,Coal,Coal,N
2021-03-11T01:48:27.000-05:00,371,Hydro,Hydro,N
2021-03-11T01:48:27.000-05:00,3215,Natural Gas,Natural Gas,Y
2021-03-11T01:48:27.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T01:48:27.000-05:00,1,Other,Other,N
2021-03-11T01:48:27.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T01:48:27.000-05:00,299,Renewables,Refuse,N
2021-03-11T01:48:27.000-05:00,794,Renewables,Wind,Y
2021-03-11T01:48:27.000-05:00,348,Renewables,Wood,N
2021-03-11T01:55:17.000-05:00,3,Coal,Coal,N
2021-03-11T01:55:17.000-05:00,371,Hydro,Hydro,N
2021-03-11T01:55:17.000-05:00,3173,Natural Gas,Natural Gas,Y
2021-03-11T01:55:17.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T01:55:17.000-05:00,8,Other,Other,N
2021-03-11T01:55:17.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T01:55:17.000-05:00,301,Renewables,Refuse,N
2021-03-11T01:55:17.000-05:00,779,Renewables,Wind,Y
2021-03-11T01:55:17.000-05:00,349,Renewables,Wood,N
2021-03-11T02:09:57.000-05:00,9,Coal,Coal,N
2021-03-11T02:09:57.000-05:00,373,Hydro,Hydro,N
2021-03-11T02:09:57.000-05:00,3200,Natural Gas,Natural Gas,Y
2021-03-11T02:09:57.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T02:09:57.000-05:00,3,Other,Other,N
2021-03-11T02:09:57.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T02:09:57.000-05:00,299,Renewables,Refuse,N
2021-03-11T02:09:57.000-05:00,780,Renewables,Wind,Y
2021-03-11T02:09:57.000-05:00,346,Renewables,Wood,N
2021-03-11T02:12:41.000-05:00,8,Coal,Coal,N
2021-03-11T02:12:41.000-05:00,374,Hydro,Hydro,N
2021-03-11T02:12:41.000-05:00,3188,Natural Gas,Natural Gas,Y
2021-03-11T02:12:41.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T02:12:41.000-05:00,0,Other,Other,N
2021-03-11T02:12:41.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T02:12:41.000-05:00,297,Renewables,Refuse,N
2021-03-11T02:12:41.000-05:00,773,Renewables,Wind,Y
2021-03-11T02:12:41.000-05:00,348,Renewables,Wood,N
2021-03-11T02:24:25.000-05:00,5,Coal,Coal,N
2021-03-11T02:24:25.000-05:00,373,Hydro,Hydro,N
2021-03-11T02:24:25.000-05:00,3365,Natural Gas,Natural Gas,Y
2021-03-11T02:24:25.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T02:24:25.000-05:00,4,Other,Other,N
2021-03-11T02:24:25.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T02:24:25.000-05:00,309,Renewables,Refuse,N
2021-03-11T02:24:25.000-05:00,775,Renewables,Wind,Y
2021-03-11T02:24:25.000-05:00,349,Renewables,Wood,N
2021-03-11T02:31:54.000-05:00,7,Coal,Coal,N
2021-03-11T02:31:54.000-05:00,372,Hydro,Hydro,N
2021-03-11T02:31:54.000-05:00,3250,Natural Gas,Natural Gas,Y
2021-03-11T02:31:54.000-05:00,3354,Nuclear,Nuclear,N
2021-03-11T02:31:54.000-05:00,0,Other,Other,N
2021-03-11T02:31:54.000-05:00,33,Renewables,Landfill Gas,N
2021-03-11T02:31:54.000-05:00,321,Renewables,Refuse,N
2021-03-11T02:31:54.000-05:00,775,Renewables,Wind,Y
2021-03-11T02:31:54.000-05:00,348,Renewables,Wood,N
2021-03-11T02:40:44.000-05:00,3,Coal,Coal,N
2021-03-11T02:40:44.000-05:00,372,Hydro,Hydro,N
2021-03-11T02:40:44.000-05:00,3086,Natural Gas,Natural Gas,Y
2021-03-11T02:40:44.000-05:00,3354,Nuclear,Nuclear,N
2021-03-11T02:40:44.000-05:00,2,Other,Other,N
2021-03-11T02:40:44.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T02:40:44.000-05:00,316,Renewables,Refuse,N
2021-03-11T02:40:44.000-05:00,779,Renewables,Wind,Y
2021-03-11T02:40:44.000-05:00,347,Renewables,Wood,N
2021-03-11T02:48:57.000-05:00,5,Coal,Coal,N
2021-03-11T02:48:57.000-05:00,371,Hydro,Hydro,N
2021-03-11T02:48:57.000-05:00,2988,Natural Gas,Natural Gas,Y
2021-03-11T02:48:57.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T02:48:57.000-05:00,2,Other,Other,N
2021-03-11T02:48:57.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T02:48:57.000-05:00,315,Renewables,Refuse,N
2021-03-11T02:48:57.000-05:00,774,Renewables,Wind,Y
2021-03-11T02:48:57.000-05:00,349,Renewables,Wood,N
2021-03-11T02:54:58.000-05:00,4,Coal,Coal,N
2021-03-11T02:54:58.000-05:00,371,Hydro,Hydro,N
2021-03-11T02:54:58.000-05:00,3029,Natural Gas,Natural Gas,Y
2021-03-11T02:54:58.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T02:54:58.000-05:00,34,Renewables,Landfill Gas,N
2021-03-11T02:54:58.000-05:00,325,Renewables,Refuse,N
2021-03-11T02:54:58.000-05:00,789,Renewables,Wind,Y
2021-03-11T02:54:58.000-05:00,347,Renewables,Wood,N
2021-03-11T03:04:15.000-05:00,3,Coal,Coal,N
2021-03-11T03:04:15.000-05:00,367,Hydro,Hydro,N
2021-03-11T03:04:15.000-05:00,2996,Natural Gas,Natural Gas,Y
2021-03-11T03:04:15.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T03:04:15.000-05:00,21,Other,Other,N
2021-03-11T03:04:15.000-05:00,32,Renewables,Landfill Gas,N
2021-03-11T03:04:15.000-05:00,333,Renewables,Refuse,N
2021-03-11T03:04:15.000-05:00,770,Renewables,Wind,Y
2021-03-11T03:04:15.000-05:00,347,Renewables,Wood,N
2021-03-11T03:04:20.000-05:00,3,Coal,Coal,N
2021-03-11T03:04:20.000-05:00,367,Hydro,Hydro,N
2021-03-11T03:04:20.000-05:00,2996,Natural Gas,Natural Gas,Y
2021-03-11T03:04:20.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T03:04:20.000-05:00,21,Other,Other,N
2021-03-11T03:04:20.000-05:00,32,Renewables,Landfill Gas,N
2021-03-11T03:04:20.000-05:00,333,Renewables,Refuse,N
2021-03-11T03:04:20.000-05:00,770,Renewables,Wind,Y
2021-03-11T03:04:20.000-05:00,347,Renewables,Wood,N
2021-03-11T03:06:20.000-05:00,4,Coal,Coal,N
2021-03-11T03:06:20.000-05:00,362,Hydro,Hydro,N
2021-03-11T03:06:20.000-05:00,3000,Natural Gas,Natural Gas,Y
2021-03-11T03:06:20.000-05:00,3355,Nuclear,Nuclear,N
2021-03-11T03:06:20.000-05:00,6,Other,Other,N
2021-03-11T03:06:20.000-05:00,32,Renewables,Landfill Gas,N
2021-03-11T03:06:20.000-05:00,334,Renewables,Refuse,N
2021-03-11T03:06:20.000-05:00,766,Renewables,Wind,Y
2021-03-11T03:06:20.000-05:00,348,Renewables,Wood,N
2021-03-11T03:13:38.000-05:00,2,Coal,Coal,N
2021-03-11T03:13:38.000-05:00,367,Hydro,Hydro,N
2021-03-11T03:13:38.000-05:00,3082,Natural Gas,Natural Gas,Y
2021-03-11T03:13:38.000-05:00,3357,Nuclear,Nuclear,N
2021-03-11T03:13:38.000-05:00,32,Renewables,Landfill Gas,N
2021-03-11T03:13:38.000-05:00,324,Renewables,Refuse,N
2021-03-11T03:13:38.000-05:00,770,Renewables,Wind,Y
2021-03-11T03:13:38.000-05:00,346,Renewables,Wood,N
