BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-10-25T00:06:38.000-04:00,397,Hydro,Hydro,N
2021-10-25T00:06:38.000-04:00,5030,Natural Gas,Natural Gas,Y
2021-10-25T00:06:38.000-04:00,1217,Nuclear,Nuclear,N
2021-10-25T00:06:38.000-04:00,7,Other,Other,N
2021-10-25T00:06:38.000-04:00,36,Renewables,Landfill Gas,N
2021-10-25T00:06:38.000-04:00,345,Renewables,Refuse,N
2021-10-25T00:06:38.000-04:00,493,Renewables,Wind,Y
2021-10-25T00:06:38.000-04:00,268,Renewables,Wood,Y
2021-10-25T00:17:06.000-04:00,395,Hydro,Hydro,N
2021-10-25T00:17:06.000-04:00,5007,Natural Gas,Natural Gas,Y
2021-10-25T00:17:06.000-04:00,1217,Nuclear,Nuclear,N
2021-10-25T00:17:06.000-04:00,36,Renewables,Landfill Gas,N
2021-10-25T00:17:06.000-04:00,341,Renewables,Refuse,N
2021-10-25T00:17:06.000-04:00,463,Renewables,Wind,Y
2021-10-25T00:17:06.000-04:00,265,Renewables,Wood,N
2021-10-25T00:21:06.000-04:00,395,Hydro,Hydro,N
2021-10-25T00:21:06.000-04:00,4974,Natural Gas,Natural Gas,Y
2021-10-25T00:21:06.000-04:00,1217,Nuclear,Nuclear,N
2021-10-25T00:21:06.000-04:00,36,Renewables,Landfill Gas,N
2021-10-25T00:21:06.000-04:00,342,Renewables,Refuse,N
2021-10-25T00:21:06.000-04:00,465,Renewables,Wind,Y
2021-10-25T00:21:06.000-04:00,265,Renewables,Wood,N
2021-10-25T00:36:12.000-04:00,396,Hydro,Hydro,N
2021-10-25T00:36:12.000-04:00,4904,Natural Gas,Natural Gas,Y
2021-10-25T00:36:12.000-04:00,1217,Nuclear,Nuclear,N
2021-10-25T00:36:12.000-04:00,36,Renewables,Landfill Gas,N
2021-10-25T00:36:12.000-04:00,340,Renewables,Refuse,N
2021-10-25T00:36:12.000-04:00,454,Renewables,Wind,Y
2021-10-25T00:36:12.000-04:00,269,Renewables,Wood,Y
2021-10-25T00:42:45.000-04:00,395,Hydro,Hydro,N
2021-10-25T00:42:45.000-04:00,4736,Natural Gas,Natural Gas,Y
2021-10-25T00:42:45.000-04:00,1217,Nuclear,Nuclear,N
2021-10-25T00:42:45.000-04:00,22,Other,Other,N
2021-10-25T00:42:45.000-04:00,36,Renewables,Landfill Gas,N
2021-10-25T00:42:45.000-04:00,333,Renewables,Refuse,N
2021-10-25T00:42:45.000-04:00,450,Renewables,Wind,Y
