BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-10-26T00:02:30.000-04:00,459,Hydro,Hydro,N
2021-10-26T00:02:30.000-04:00,5707,Natural Gas,Natural Gas,Y
2021-10-26T00:02:30.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T00:02:30.000-04:00,3,Other,Other,N
2021-10-26T00:02:30.000-04:00,36,Renewables,Landfill Gas,N
2021-10-26T00:02:30.000-04:00,358,Renewables,Refuse,N
2021-10-26T00:02:30.000-04:00,399,Renewables,Wind,N
2021-10-26T00:02:30.000-04:00,249,Renewables,Wood,Y
2021-10-26T00:14:55.000-04:00,441,Hydro,Hydro,N
2021-10-26T00:14:55.000-04:00,5653,Natural Gas,Natural Gas,Y
2021-10-26T00:14:55.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T00:14:55.000-04:00,2,Other,Other,N
2021-10-26T00:14:55.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T00:14:55.000-04:00,360,Renewables,Refuse,N
2021-10-26T00:14:55.000-04:00,419,Renewables,Wind,N
2021-10-26T00:14:55.000-04:00,248,Renewables,Wood,Y
2021-10-26T00:23:13.000-04:00,443,Hydro,Hydro,N
2021-10-26T00:23:13.000-04:00,5387,Natural Gas,Natural Gas,Y
2021-10-26T00:23:13.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T00:23:13.000-04:00,36,Other,Other,N
2021-10-26T00:23:13.000-04:00,36,Renewables,Landfill Gas,N
2021-10-26T00:23:13.000-04:00,361,Renewables,Refuse,N
2021-10-26T00:23:13.000-04:00,436,Renewables,Wind,N
2021-10-26T00:23:13.000-04:00,249,Renewables,Wood,Y
2021-10-26T00:36:12.000-04:00,440,Hydro,Hydro,N
2021-10-26T00:36:12.000-04:00,5599,Natural Gas,Natural Gas,Y
2021-10-26T00:36:12.000-04:00,1218,Nuclear,Nuclear,N
2021-10-26T00:36:12.000-04:00,2,Other,Other,N
2021-10-26T00:36:12.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T00:36:12.000-04:00,355,Renewables,Refuse,N
2021-10-26T00:36:12.000-04:00,438,Renewables,Wind,N
2021-10-26T00:36:12.000-04:00,248,Renewables,Wood,Y
2021-10-26T00:52:35.000-04:00,445,Hydro,Hydro,N
2021-10-26T00:52:35.000-04:00,5494,Natural Gas,Natural Gas,Y
2021-10-26T00:52:35.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T00:52:35.000-04:00,2,Other,Other,N
2021-10-26T00:52:35.000-04:00,36,Renewables,Landfill Gas,N
2021-10-26T00:52:35.000-04:00,359,Renewables,Refuse,N
2021-10-26T00:52:35.000-04:00,419,Renewables,Wind,N
2021-10-26T00:52:35.000-04:00,249,Renewables,Wood,Y
2021-10-26T01:01:27.000-04:00,438,Hydro,Hydro,N
2021-10-26T01:01:27.000-04:00,5498,Natural Gas,Natural Gas,Y
2021-10-26T01:01:27.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T01:01:27.000-04:00,13,Other,Other,N
2021-10-26T01:01:27.000-04:00,36,Renewables,Landfill Gas,N
2021-10-26T01:01:27.000-04:00,357,Renewables,Refuse,N
2021-10-26T01:01:27.000-04:00,410,Renewables,Wind,N
2021-10-26T01:01:27.000-04:00,247,Renewables,Wood,Y
2021-10-26T01:07:50.000-04:00,445,Hydro,Hydro,N
2021-10-26T01:07:50.000-04:00,5586,Natural Gas,Natural Gas,Y
2021-10-26T01:07:50.000-04:00,1218,Nuclear,Nuclear,N
2021-10-26T01:07:50.000-04:00,7,Other,Other,N
2021-10-26T01:07:50.000-04:00,36,Renewables,Landfill Gas,N
2021-10-26T01:07:50.000-04:00,346,Renewables,Refuse,N
2021-10-26T01:07:50.000-04:00,418,Renewables,Wind,N
2021-10-26T01:07:50.000-04:00,247,Renewables,Wood,Y
2021-10-26T01:20:01.000-04:00,448,Hydro,Hydro,N
2021-10-26T01:20:01.000-04:00,5633,Natural Gas,Natural Gas,Y
2021-10-26T01:20:01.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T01:20:01.000-04:00,2,Other,Other,N
2021-10-26T01:20:01.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T01:20:01.000-04:00,352,Renewables,Refuse,N
2021-10-26T01:20:01.000-04:00,444,Renewables,Wind,N
2021-10-26T01:20:01.000-04:00,247,Renewables,Wood,Y
2021-10-26T01:23:12.000-04:00,443,Hydro,Hydro,N
2021-10-26T01:23:12.000-04:00,5581,Natural Gas,Natural Gas,Y
2021-10-26T01:23:12.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T01:23:12.000-04:00,2,Other,Other,N
2021-10-26T01:23:12.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T01:23:12.000-04:00,351,Renewables,Refuse,N
2021-10-26T01:23:12.000-04:00,446,Renewables,Wind,N
2021-10-26T01:23:12.000-04:00,246,Renewables,Wood,Y
2021-10-26T01:24:43.000-04:00,443,Hydro,Hydro,N
2021-10-26T01:24:43.000-04:00,5581,Natural Gas,Natural Gas,Y
2021-10-26T01:24:43.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T01:24:43.000-04:00,2,Other,Other,N
2021-10-26T01:24:43.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T01:24:43.000-04:00,351,Renewables,Refuse,N
2021-10-26T01:24:43.000-04:00,446,Renewables,Wind,N
2021-10-26T01:24:43.000-04:00,246,Renewables,Wood,Y
2021-10-26T01:37:20.000-04:00,448,Hydro,Hydro,N
2021-10-26T01:37:20.000-04:00,5357,Natural Gas,Natural Gas,Y
2021-10-26T01:37:20.000-04:00,1210,Nuclear,Nuclear,N
2021-10-26T01:37:20.000-04:00,8,Other,Other,N
2021-10-26T01:37:20.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T01:37:20.000-04:00,359,Renewables,Refuse,N
2021-10-26T01:37:20.000-04:00,455,Renewables,Wind,N
2021-10-26T01:37:20.000-04:00,245,Renewables,Wood,Y
2021-10-26T01:51:39.000-04:00,447,Hydro,Hydro,N
2021-10-26T01:51:39.000-04:00,5313,Natural Gas,Natural Gas,Y
2021-10-26T01:51:39.000-04:00,1202,Nuclear,Nuclear,N
2021-10-26T01:51:39.000-04:00,4,Other,Other,N
2021-10-26T01:51:39.000-04:00,36,Renewables,Landfill Gas,N
2021-10-26T01:51:39.000-04:00,366,Renewables,Refuse,N
2021-10-26T01:51:39.000-04:00,456,Renewables,Wind,N
2021-10-26T01:51:39.000-04:00,246,Renewables,Wood,Y
2021-10-26T02:13:44.000-04:00,447,Hydro,Hydro,N
2021-10-26T02:13:44.000-04:00,5286,Natural Gas,Natural Gas,Y
2021-10-26T02:13:44.000-04:00,1215,Nuclear,Nuclear,N
2021-10-26T02:13:44.000-04:00,2,Other,Other,N
2021-10-26T02:13:44.000-04:00,36,Renewables,Landfill Gas,N
2021-10-26T02:13:44.000-04:00,360,Renewables,Refuse,N
2021-10-26T02:13:44.000-04:00,464,Renewables,Wind,N
2021-10-26T02:13:44.000-04:00,249,Renewables,Wood,Y
2021-10-26T02:21:29.000-04:00,449,Hydro,Hydro,N
2021-10-26T02:21:29.000-04:00,5243,Natural Gas,Natural Gas,Y
2021-10-26T02:21:29.000-04:00,1218,Nuclear,Nuclear,N
2021-10-26T02:21:29.000-04:00,2,Other,Other,N
2021-10-26T02:21:29.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T02:21:29.000-04:00,363,Renewables,Refuse,N
2021-10-26T02:21:29.000-04:00,479,Renewables,Wind,N
2021-10-26T02:21:29.000-04:00,250,Renewables,Wood,Y
2021-10-26T02:39:14.000-04:00,450,Hydro,Hydro,N
2021-10-26T02:39:14.000-04:00,5121,Natural Gas,Natural Gas,Y
2021-10-26T02:39:14.000-04:00,1218,Nuclear,Nuclear,N
2021-10-26T02:39:14.000-04:00,11,Other,Other,N
2021-10-26T02:39:14.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T02:39:14.000-04:00,366,Renewables,Refuse,N
2021-10-26T02:39:14.000-04:00,468,Renewables,Wind,N
2021-10-26T02:39:14.000-04:00,247,Renewables,Wood,Y
2021-10-26T02:54:17.000-04:00,449,Hydro,Hydro,N
2021-10-26T02:54:17.000-04:00,5043,Natural Gas,Natural Gas,Y
2021-10-26T02:54:17.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T02:54:17.000-04:00,8,Other,Other,N
2021-10-26T02:54:17.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T02:54:17.000-04:00,370,Renewables,Refuse,N
2021-10-26T02:54:17.000-04:00,452,Renewables,Wind,N
2021-10-26T02:54:17.000-04:00,248,Renewables,Wood,Y
2021-10-26T03:06:40.000-04:00,447,Hydro,Hydro,N
2021-10-26T03:06:40.000-04:00,4948,Natural Gas,Natural Gas,Y
2021-10-26T03:06:40.000-04:00,1218,Nuclear,Nuclear,N
2021-10-26T03:06:40.000-04:00,2,Other,Other,N
2021-10-26T03:06:40.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T03:06:40.000-04:00,364,Renewables,Refuse,N
2021-10-26T03:06:40.000-04:00,492,Renewables,Wind,N
2021-10-26T03:06:40.000-04:00,246,Renewables,Wood,Y
2021-10-26T03:10:32.000-04:00,448,Hydro,Hydro,N
2021-10-26T03:10:32.000-04:00,4905,Natural Gas,Natural Gas,Y
2021-10-26T03:10:32.000-04:00,1220,Nuclear,Nuclear,N
2021-10-26T03:10:32.000-04:00,6,Other,Other,N
2021-10-26T03:10:32.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T03:10:32.000-04:00,363,Renewables,Refuse,N
2021-10-26T03:10:32.000-04:00,504,Renewables,Wind,N
2021-10-26T03:10:32.000-04:00,248,Renewables,Wood,Y
2021-10-26T03:22:51.000-04:00,449,Hydro,Hydro,N
2021-10-26T03:22:51.000-04:00,4791,Natural Gas,Natural Gas,Y
2021-10-26T03:22:51.000-04:00,1222,Nuclear,Nuclear,N
2021-10-26T03:22:51.000-04:00,5,Other,Other,N
2021-10-26T03:22:51.000-04:00,35,Renewables,Landfill Gas,N
2021-10-26T03:22:51.000-04:00,369,Renewables,Refuse,N
