BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-04-06T00:03:31.000-04:00,798,Hydro,Hydro,N
2021-04-06T00:03:31.000-04:00,3092,Natural Gas,Natural Gas,Y
2021-04-06T00:03:31.000-04:00,3355,Nuclear,Nuclear,N
2021-04-06T00:03:31.000-04:00,10,Other,Other,N
2021-04-06T00:03:31.000-04:00,37,Renewables,Landfill Gas,N
2021-04-06T00:03:31.000-04:00,324,Renewables,Refuse,N
2021-04-06T00:03:31.000-04:00,842,Renewables,Wind,Y
2021-04-06T00:03:31.000-04:00,231,Renewables,Wood,N
2021-04-06T00:05:45.000-04:00,791,Hydro,Hydro,N
2021-04-06T00:05:45.000-04:00,3034,Natural Gas,Natural Gas,Y
2021-04-06T00:05:45.000-04:00,3352,Nuclear,Nuclear,N
2021-04-06T00:05:45.000-04:00,9,Other,Other,N
2021-04-06T00:05:45.000-04:00,37,Renewables,Landfill Gas,N
2021-04-06T00:05:45.000-04:00,326,Renewables,Refuse,N
2021-04-06T00:05:45.000-04:00,836,Renewables,Wind,Y
2021-04-06T00:05:45.000-04:00,231,Renewables,Wood,N
2021-04-06T00:16:36.000-04:00,796,Hydro,Hydro,N
2021-04-06T00:16:36.000-04:00,2975,Natural Gas,Natural Gas,Y
2021-04-06T00:16:36.000-04:00,3355,Nuclear,Nuclear,N
2021-04-06T00:16:36.000-04:00,0,Other,Other,N
2021-04-06T00:16:36.000-04:00,37,Renewables,Landfill Gas,N
2021-04-06T00:16:36.000-04:00,324,Renewables,Refuse,N
2021-04-06T00:16:36.000-04:00,827,Renewables,Wind,Y
2021-04-06T00:16:36.000-04:00,227,Renewables,Wood,N
2021-04-06T00:20:27.000-04:00,795,Hydro,Hydro,N
2021-04-06T00:20:27.000-04:00,2973,Natural Gas,Natural Gas,Y
2021-04-06T00:20:27.000-04:00,3353,Nuclear,Nuclear,N
2021-04-06T00:20:27.000-04:00,37,Renewables,Landfill Gas,N
2021-04-06T00:20:27.000-04:00,320,Renewables,Refuse,N
2021-04-06T00:20:27.000-04:00,830,Renewables,Wind,Y
2021-04-06T00:20:27.000-04:00,229,Renewables,Wood,N
2021-04-06T00:28:18.000-04:00,794,Hydro,Hydro,N
2021-04-06T00:28:18.000-04:00,3007,Natural Gas,Natural Gas,Y
2021-04-06T00:28:18.000-04:00,3355,Nuclear,Nuclear,N
2021-04-06T00:28:18.000-04:00,37,Renewables,Landfill Gas,N
2021-04-06T00:28:18.000-04:00,325,Renewables,Refuse,N
2021-04-06T00:28:18.000-04:00,834,Renewables,Wind,Y
2021-04-06T00:28:18.000-04:00,229,Renewables,Wood,N
2021-04-06T00:31:20.000-04:00,794,Hydro,Hydro,N
2021-04-06T00:31:20.000-04:00,2963,Natural Gas,Natural Gas,Y
2021-04-06T00:31:20.000-04:00,3355,Nuclear,Nuclear,N
2021-04-06T00:31:20.000-04:00,37,Renewables,Landfill Gas,N
2021-04-06T00:31:20.000-04:00,328,Renewables,Refuse,N
2021-04-06T00:31:20.000-04:00,829,Renewables,Wind,N
2021-04-06T00:31:20.000-04:00,229,Renewables,Wood,N
2021-04-06T00:35:16.000-04:00,795,Hydro,Hydro,N
2021-04-06T00:35:16.000-04:00,2887,Natural Gas,Natural Gas,Y
2021-04-06T00:35:16.000-04:00,3357,Nuclear,Nuclear,N
2021-04-06T00:35:16.000-04:00,7,Other,Other,N
2021-04-06T00:35:16.000-04:00,37,Renewables,Landfill Gas,N
2021-04-06T00:35:16.000-04:00,327,Renewables,Refuse,N
2021-04-06T00:35:16.000-04:00,820,Renewables,Wind,Y
2021-04-06T00:35:16.000-04:00,229,Renewables,Wood,N
2021-04-06T00:44:47.000-04:00,797,Hydro,Hydro,N
2021-04-06T00:44:47.000-04:00,2712,Natural Gas,Natural Gas,Y
2021-04-06T00:44:47.000-04:00,3352,Nuclear,Nuclear,N
2021-04-06T00:44:47.000-04:00,1,Other,Other,N
2021-04-06T00:44:47.000-04:00,37,Renewables,Landfill Gas,N
2021-04-06T00:44:47.000-04:00,326,Renewables,Refuse,N
2021-04-06T00:44:47.000-04:00,817,Renewables,Wind,Y
2021-04-06T00:44:47.000-04:00,229,Renewables,Wood,N
2021-04-06T00:50:02.000-04:00,796,Hydro,Hydro,N
2021-04-06T00:50:02.000-04:00,2677,Natural Gas,Natural Gas,Y
2021-04-06T00:50:02.000-04:00,3359,Nuclear,Nuclear,N
2021-04-06T00:50:02.000-04:00,3,Other,Other,N
2021-04-06T00:50:02.000-04:00,37,Renewables,Landfill Gas,N
