BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2023-06-13T00:09:00.000-04:00,650,Hydro,Hydro,N
2023-06-13T00:09:00.000-04:00,7338,Natural Gas,Natural Gas,Y
2023-06-13T00:09:00.000-04:00,1246,Nuclear,Nuclear,N
2023-06-13T00:09:00.000-04:00,5,Other,Other,N
2023-06-13T00:09:00.000-04:00,36,Renewables,Landfill Gas,N
2023-06-13T00:09:00.000-04:00,286,Renewables,Refuse,N
2023-06-13T00:09:00.000-04:00,365,Renewables,Wind,N
2023-06-13T00:09:00.000-04:00,210,Renewables,Wood,N
2023-06-13T00:19:51.000-04:00,784,Hydro,Hydro,N
2023-06-13T00:19:51.000-04:00,7294,Natural Gas,Natural Gas,Y
2023-06-13T00:19:51.000-04:00,1246,Nuclear,Nuclear,N
2023-06-13T00:19:51.000-04:00,1,Other,Other,N
2023-06-13T00:19:51.000-04:00,36,Renewables,Landfill Gas,N
2023-06-13T00:19:51.000-04:00,283,Renewables,Refuse,N
2023-06-13T00:19:51.000-04:00,366,Renewables,Wind,N
2023-06-13T00:19:51.000-04:00,211,Renewables,Wood,N
2023-06-13T00:31:12.000-04:00,780,Hydro,Hydro,N
2023-06-13T00:31:12.000-04:00,7092,Natural Gas,Natural Gas,Y
2023-06-13T00:31:12.000-04:00,1245,Nuclear,Nuclear,N
2023-06-13T00:31:12.000-04:00,59,Other,Other,N
2023-06-13T00:31:12.000-04:00,36,Renewables,Landfill Gas,N
2023-06-13T00:31:12.000-04:00,277,Renewables,Refuse,N
2023-06-13T00:31:12.000-04:00,334,Renewables,Wind,N
2023-06-13T00:31:12.000-04:00,210,Renewables,Wood,N
2023-06-13T00:37:53.000-04:00,780,Hydro,Hydro,N
2023-06-13T00:37:53.000-04:00,7162,Natural Gas,Natural Gas,Y
2023-06-13T00:37:53.000-04:00,1246,Nuclear,Nuclear,N
2023-06-13T00:37:53.000-04:00,13,Other,Other,N
2023-06-13T00:37:53.000-04:00,36,Renewables,Landfill Gas,N
2023-06-13T00:37:53.000-04:00,288,Renewables,Refuse,N
2023-06-13T00:37:53.000-04:00,342,Renewables,Wind,N
2023-06-13T00:37:53.000-04:00,210,Renewables,Wood,N
2023-06-13T00:42:34.000-04:00,779,Hydro,Hydro,N
2023-06-13T00:42:34.000-04:00,7265,Natural Gas,Natural Gas,Y
2023-06-13T00:42:34.000-04:00,1245,Nuclear,Nuclear,N
2023-06-13T00:42:34.000-04:00,1,Other,Other,N
2023-06-13T00:42:34.000-04:00,36,Renewables,Landfill Gas,N
2023-06-13T00:42:34.000-04:00,286,Renewables,Refuse,N
2023-06-13T00:42:34.000-04:00,332,Renewables,Wind,N
2023-06-13T00:42:34.000-04:00,210,Renewables,Wood,N
2023-06-13T00:55:06.000-04:00,783,Hydro,Hydro,N
2023-06-13T00:55:06.000-04:00,7394,Natural Gas,Natural Gas,Y
2023-06-13T00:55:06.000-04:00,1246,Nuclear,Nuclear,N
2023-06-13T00:55:06.000-04:00,0,Oil,Oil,N
2023-06-13T00:55:06.000-04:00,24,Other,Other,N
2023-06-13T00:55:06.000-04:00,36,Renewables,Landfill Gas,N
2023-06-13T00:55:06.000-04:00,292,Renewables,Refuse,N
2023-06-13T00:55:06.000-04:00,326,Renewables,Wind,N
2023-06-13T00:55:06.000-04:00,210,Renewables,Wood,N
2023-06-13T01:00:43.000-04:00,645,Hydro,Hydro,N
2023-06-13T01:00:43.000-04:00,7414,Natural Gas,Natural Gas,Y
2023-06-13T01:00:43.000-04:00,1245,Nuclear,Nuclear,N
2023-06-13T01:00:43.000-04:00,0,Oil,Oil,N
2023-06-13T01:00:43.000-04:00,5,Other,Other,N
2023-06-13T01:00:43.000-04:00,36,Renewables,Landfill Gas,N
2023-06-13T01:00:43.000-04:00,287,Renewables,Refuse,N
2023-06-13T01:00:43.000-04:00,319,Renewables,Wind,N
2023-06-13T01:00:43.000-04:00,210,Renewables,Wood,N
2023-06-13T01:02:11.000-04:00,651,Hydro,Hydro,Y
2023-06-13T01:02:11.000-04:00,7432,Natural Gas,Natural Gas,N
2023-06-13T01:02:11.000-04:00,1246,Nuclear,Nuclear,N
2023-06-13T01:02:11.000-04:00,0,Oil,Oil,N
2023-06-13T01:02:11.000-04:00,14,Other,Other,N
2023-06-13T01:02:11.000-04:00,36,Renewables,Landfill Gas,N
2023-06-13T01:02:11.000-04:00,289,Renewables,Refuse,N
2023-06-13T01:02:11.000-04:00,322,Renewables,Wind,N
2023-06-13T01:02:11.000-04:00,209,Renewables,Wood,N
2023-06-13T01:11:41.000-04:00,680,Hydro,Hydro,N
2023-06-13T01:11:41.000-04:00,7550,Natural Gas,Natural Gas,Y
