BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2021-03-01T00:02:01.000-05:00,9,Coal,Coal,N
2021-03-01T00:02:01.000-05:00,475,Hydro,Hydro,N
2021-03-01T00:02:01.000-05:00,4249,Natural Gas,Natural Gas,Y
2021-03-01T00:02:01.000-05:00,3353,Nuclear,Nuclear,N
2021-03-01T00:02:01.000-05:00,1,Other,Other,N
2021-03-01T00:02:01.000-05:00,35,Renewables,Landfill Gas,N
2021-03-01T00:02:01.000-05:00,354,Renewables,Refuse,N
2021-03-01T00:02:01.000-05:00,797,Renewables,Wind,Y
2021-03-01T00:02:01.000-05:00,314,Renewables,Wood,N
2021-03-01T00:06:47.000-05:00,9,Coal,Coal,N
2021-03-01T00:06:47.000-05:00,427,Hydro,Hydro,N
2021-03-01T00:06:47.000-05:00,4282,Natural Gas,Natural Gas,Y
2021-03-01T00:06:47.000-05:00,3354,Nuclear,Nuclear,N
2021-03-01T00:06:47.000-05:00,36,Renewables,Landfill Gas,N
2021-03-01T00:06:47.000-05:00,355,Renewables,Refuse,N
2021-03-01T00:06:47.000-05:00,787,Renewables,Wind,N
2021-03-01T00:06:47.000-05:00,313,Renewables,Wood,N
2021-03-01T00:27:07.000-05:00,11,Coal,Coal,N
2021-03-01T00:27:07.000-05:00,426,Hydro,Hydro,N
2021-03-01T00:27:07.000-05:00,4276,Natural Gas,Natural Gas,Y
2021-03-01T00:27:07.000-05:00,3355,Nuclear,Nuclear,N
2021-03-01T00:27:07.000-05:00,1,Other,Other,N
2021-03-01T00:27:07.000-05:00,35,Renewables,Landfill Gas,N
2021-03-01T00:27:07.000-05:00,354,Renewables,Refuse,N
2021-03-01T00:27:07.000-05:00,734,Renewables,Wind,N
2021-03-01T00:27:07.000-05:00,315,Renewables,Wood,N
2021-03-01T00:39:33.000-05:00,11,Coal,Coal,N
2021-03-01T00:39:33.000-05:00,420,Hydro,Hydro,N
2021-03-01T00:39:33.000-05:00,4225,Natural Gas,Natural Gas,Y
2021-03-01T00:39:33.000-05:00,3355,Nuclear,Nuclear,N
2021-03-01T00:39:33.000-05:00,35,Renewables,Landfill Gas,N
2021-03-01T00:39:33.000-05:00,356,Renewables,Refuse,N
2021-03-01T00:39:33.000-05:00,750,Renewables,Wind,N
2021-03-01T00:39:33.000-05:00,315,Renewables,Wood,N
2021-03-01T00:53:55.000-05:00,8,Coal,Coal,N
2021-03-01T00:53:55.000-05:00,424,Hydro,Hydro,N
2021-03-01T00:53:55.000-05:00,4209,Natural Gas,Natural Gas,Y
2021-03-01T00:53:55.000-05:00,3355,Nuclear,Nuclear,N
2021-03-01T00:53:55.000-05:00,35,Renewables,Landfill Gas,N
2021-03-01T00:53:55.000-05:00,361,Renewables,Refuse,N
