BeginDate,GenMw,FuelCategoryRollup,FuelCategory,MarginalFlag
2023-01-06T00:07:51.000-05:00,916,Hydro,Hydro,N
2023-01-06T00:07:51.000-05:00,4546,Natural Gas,Natural Gas,Y
2023-01-06T00:07:51.000-05:00,3371,Nuclear,Nuclear,N
2023-01-06T00:07:51.000-05:00,42,Other,Other,N
2023-01-06T00:07:51.000-05:00,37,Renewables,Landfill Gas,N
2023-01-06T00:07:51.000-05:00,338,Renewables,Refuse,N
2023-01-06T00:07:51.000-05:00,40,Renewables,Wind,N
2023-01-06T00:07:51.000-05:00,233,Renewables,Wood,N
2023-01-06T00:12:41.000-05:00,916,Hydro,Hydro,N
2023-01-06T00:12:41.000-05:00,4674,Natural Gas,Natural Gas,Y
2023-01-06T00:12:41.000-05:00,3370,Nuclear,Nuclear,N
2023-01-06T00:12:41.000-05:00,37,Renewables,Landfill Gas,N
2023-01-06T00:12:41.000-05:00,340,Renewables,Refuse,N
2023-01-06T00:12:41.000-05:00,44,Renewables,Wind,N
2023-01-06T00:12:41.000-05:00,237,Renewables,Wood,N
2023-01-06T00:17:03.000-05:00,0,Coal,Coal,N
2023-01-06T00:17:03.000-05:00,915,Hydro,Hydro,N
2023-01-06T00:17:03.000-05:00,4676,Natural Gas,Natural Gas,Y
2023-01-06T00:17:03.000-05:00,3370,Nuclear,Nuclear,N
2023-01-06T00:17:03.000-05:00,37,Renewables,Landfill Gas,N
2023-01-06T00:17:03.000-05:00,338,Renewables,Refuse,N
2023-01-06T00:17:03.000-05:00,46,Renewables,Wind,N
2023-01-06T00:17:03.000-05:00,237,Renewables,Wood,N
2023-01-06T00:23:15.000-05:00,915,Hydro,Hydro,N
2023-01-06T00:23:15.000-05:00,4701,Natural Gas,Natural Gas,Y
2023-01-06T00:23:15.000-05:00,3370,Nuclear,Nuclear,N
2023-01-06T00:23:15.000-05:00,37,Renewables,Landfill Gas,N
2023-01-06T00:23:15.000-05:00,337,Renewables,Refuse,N
2023-01-06T00:23:15.000-05:00,43,Renewables,Wind,N
2023-01-06T00:23:15.000-05:00,236,Renewables,Wood,N
2023-01-06T00:30:51.000-05:00,919,Hydro,Hydro,N
2023-01-06T00:30:51.000-05:00,4660,Natural Gas,Natural Gas,Y
2023-01-06T00:30:51.000-05:00,3371,Nuclear,Nuclear,N
2023-01-06T00:30:51.000-05:00,37,Renewables,Landfill Gas,N
2023-01-06T00:30:51.000-05:00,339,Renewables,Refuse,N
2023-01-06T00:30:51.000-05:00,46,Renewables,Wind,N
2023-01-06T00:30:51.000-05:00,239,Renewables,Wood,N
2023-01-06T00:37:15.000-05:00,913,Hydro,Hydro,N
2023-01-06T00:37:15.000-05:00,4592,Natural Gas,Natural Gas,Y
2023-01-06T00:37:15.000-05:00,3368,Nuclear,Nuclear,N
2023-01-06T00:37:15.000-05:00,37,Renewables,Landfill Gas,N
2023-01-06T00:37:15.000-05:00,336,Renewables,Refuse,N
2023-01-06T00:37:15.000-05:00,53,Renewables,Wind,N
2023-01-06T00:37:15.000-05:00,241,Renewables,Wood,N
2023-01-06T00:43:56.000-05:00,916,Hydro,Hydro,N
2023-01-06T00:43:56.000-05:00,4472,Natural Gas,Natural Gas,Y
2023-01-06T00:43:56.000-05:00,3368,Nuclear,Nuclear,N
2023-01-06T00:43:56.000-05:00,13,Other,Other,N
2023-01-06T00:43:56.000-05:00,37,Renewables,Landfill Gas,N
2023-01-06T00:43:56.000-05:00,337,Renewables,Refuse,N
2023-01-06T00:43:56.000-05:00,57,Renewables,Wind,N
